timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
241355626,241354352,0.09764038,0.03960387,0.1060287,0.9887648,-0.03411353,-0.017849894,-0.033381782,-0.83770376,-2.2345574,-0.06120979,-9.860144e-06,3.1903264e-06,1.9177478e-06,0.0025628617,0.00077084504,-0.00032584503,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,5.0137995e-05,3.941029e-06,3.3547994e-06,9.0199194e-07,0.009000753,0.008925731,0.011291241,0.039897013,0.03987636,0.1536252,1.9327017e-11,1.9741755e-11,3.6334328e-11,1.472562e-07,1.3227695e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
242354628,242353401,0.09870844,0.03960499,0.10977233,0.9882501,-0.03279803,-0.045145184,-0.10602933,-0.86615306,-2.2567081,-0.106038556,-9.525426e-06,3.0071428e-06,2.423465e-06,0.0025788718,0.00080582337,-0.00034880193,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,5.0109342e-05,3.948376e-06,3.4283553e-06,9.023605e-07,0.009971086,0.009821499,0.011043378,0.04035296,0.040333174,0.15247737,1.9409063e-11,1.9809458e-11,3.6362302e-11,1.3927381e-07,1.2557618e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
243353662,243352459,0.113472335,0.0738112,0.07966332,0.98758787,-0.04711204,-0.03550738,-0.14191625,-0.9001317,-2.2447746,-0.16626929,-9.236043e-06,2.8591994e-06,2.9692333e-06,0.002598711,0.000849018,-0.00039570886,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,5.0050854e-05,3.8887692e-06,3.866054e-06,1.0335235e-06,0.010299885,0.010147379,0.010868822,0.040694844,0.040671647,0.15326598,1.965394e-11,2.0038875e-11,3.6407245e-11,1.2634615e-07,1.1443053e-07,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
244352710,244351518,0.11179368,0.037081935,0.120671436,0.9856803,-0.016565342,-0.021629047,-0.1657139,-0.9228437,-2.2506466,-0.19864696,-9.16671e-06,2.7627284e-06,3.4716602e-06,0.0026097768,0.0008720721,-0.0004627534,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,4.9752955e-05,4.589635e-06,4.06533e-06,1.0297349e-06,0.010017651,0.009903321,0.010680306,0.040924616,0.04089778,0.15216188,2.0029018e-11,2.0405816e-11,3.6382425e-11,1.147471e-07,1.0415357e-07,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
245357266,245355571,0.12041838,0.038082477,0.12316166,0.9843172,-0.021133313,-0.0075138356,-0.16102484,-0.9491498,-2.2846189,-0.2861175,-9.3061535e-06,2.630056e-06,3.9912716e-06,0.0026208668,0.000867163,-0.0005048713,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,4.968287e-05,5.102292e-06,4.578344e-06,1.1275189e-06,0.0095790755,0.009497635,0.010545146,0.04119514,0.041167337,0.15113093,2.0460626e-11,2.0830409e-11,3.6403974e-11,1.06893346e-07,9.704367e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
246355832,246354628,0.12018448,0.036347035,0.12233278,0.98451483,-0.0055245287,-0.026158072,-0.18792883,-0.97664464,-2.2778327,-0.36036494,-9.148623e-06,2.6309322e-06,4.3882405e-06,0.0026179836,0.00088326144,-0.0005633757,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,4.978136e-05,5.592176e-06,5.0923586e-06,1.1200586e-06,0.008872379,0.008832508,0.010499017,0.041403916,0.041377313,0.15200262,2.0839733e-11,2.1196525e-11,3.6421383e-11,1.0385229e-07,9.425051e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
247355357,247353683,0.15497805,0.06275886,0.11029175,0.97973406,-0.02184011,-0.02009198,-0.20916046,-1.026001,-2.2830253,-0.44181114,-9.093486e-06,2.7510393e-06,4.834316e-06,0.0026158742,0.0008856575,-0.0006238621,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,4.9044513e-05,5.619354e-06,5.371321e-06,1.5600621e-06,0.009571145,0.009455395,0.010444116,0.04146351,0.041446205,0.15101065,2.0841065e-11,2.1150455e-11,3.6294773e-11,1.0183706e-07,9.2504145e-08,5.0000086e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
248353947,248352738,0.15403438,0.048113413,0.12647189,0.97875607,-0.0029862043,-0.014901619,-0.20259672,-1.0643882,-2.2937927,-0.54009414,-9.131035e-06,2.7595474e-06,5.1220295e-06,0.0026175636,0.00088669,-0.0006812009,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,4.891184e-05,5.610694e-06,5.150155e-06,1.5544651e-06,0.010594115,0.0104326485,0.010457632,0.041562926,0.041547474,0.15192571,2.0613058e-11,2.0877518e-11,3.6213928e-11,9.622254e-08,8.7554824e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
249358238,249356788,0.15335353,0.04838548,0.11912523,0.9797708,-0.009324872,-0.02846238,-0.19282268,-1.1035693,-2.2985845,-0.6185528,-8.923293e-06,2.8512366e-06,5.418982e-06,0.00261584,0.00089946366,-0.0007515398,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,4.881909e-05,5.404779e-06,5.0372923e-06,1.518116e-06,0.010379015,0.01024725,0.010420516,0.041876383,0.041853353,0.15105045,2.0467295e-11,2.0712161e-11,3.6129703e-11,9.255102e-08,8.425854e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
250357555,250355846,0.15291667,0.04717495,0.11480415,0.98041373,-0.008116673,-0.011721302,-0.14333513,-1.1478485,-2.289729,-0.6541901,-8.760242e-06,2.9872842e-06,5.6300087e-06,0.00261584,0.00089946366,-0.000823148,0.17630406,-0.06727453,-0.12948671,0.0,0.0,0.0,0.0,0.0,4.8695907e-05,5.144353e-06,4.8349443e-06,1.4920308e-06,0.009792876,0.009690988,0.010401202,0.04217375,0.042147666,0.15022466,2.0289338e-11,2.0518677e-11,3.6031955e-11,9.255102e-08,8.425854e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
