timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
257522273,257521121,-0.4070641,0.02692936,-0.11163731,0.9061516,0.019521322,-0.031580504,0.021916125,1.4342089,-0.94128025,0.46343613,-2.0598756e-05,3.7433958e-05,2.3711955e-05,-0.00032133516,3.3789227e-05,-0.0003023357,0.16924518,-0.06507311,-0.13368577,0.005148858,0.0063454043,0.0036269568,0.0,0.0,4.436453e-05,3.963267e-06,3.5066064e-06,8.858783e-06,0.008465959,0.008468332,0.011009774,0.0332881,0.03328987,0.14949323,2.0672486e-11,2.0819069e-11,3.7047174e-11,7.664412e-08,7.639773e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
258521204,258520046,-0.40743572,0.027032048,-0.11134436,0.9060176,0.022895291,-0.012740986,-0.004320549,1.4922031,-0.9436716,0.4481134,-2.0437697e-05,3.7372647e-05,2.3479899e-05,-0.00032133516,3.3789227e-05,-0.0002898494,0.16924518,-0.06507311,-0.13368577,0.005148858,0.0063454043,0.0036269568,0.0,0.0,4.411557e-05,3.9577903e-06,3.5102814e-06,8.82066e-06,0.008492405,0.008495042,0.0110127935,0.03338522,0.033386648,0.15112577,2.0555942e-11,2.0748217e-11,3.6911293e-11,7.664412e-08,7.639773e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
259520203,259518970,-0.40991294,0.0011108833,-0.007580074,0.91209257,0.036405724,-0.037188027,-0.017465033,1.580755,-0.981348,0.43656632,-2.0658317e-05,3.75161e-05,2.340452e-05,-0.00032527695,2.9349267e-05,-0.00028684596,0.16924518,-0.06507311,-0.13368577,0.005148858,0.0063454043,0.0036269568,0.0,0.0,4.4331187e-05,3.4808738e-06,3.5199273e-06,8.8223405e-06,0.008608981,0.008610344,0.010986636,0.033601955,0.03360307,0.15076941,2.0432916e-11,2.0675087e-11,3.677919e-11,7.655721e-08,7.631261e-08,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
260524733,260522891,-0.4125277,-0.010893127,0.00033605465,0.9108799,0.058741033,-0.020695675,-0.034383625,1.6758803,-0.95755816,0.4082732,-2.0461981e-05,3.735547e-05,2.3486711e-05,-0.000326513,4.0252966e-05,-0.0002855701,0.16924518,-0.06507311,-0.13368577,0.005148858,0.0063454043,0.0036269568,0.0,0.0,4.3982625e-05,3.4921786e-06,3.538685e-06,8.912931e-06,0.009169859,0.009176564,0.011004652,0.033728335,0.033729073,0.15035819,2.0331506e-11,2.0624849e-11,3.666979e-11,7.4761466e-08,7.4536224e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
261523001,261521809,-0.42045882,-0.005470207,0.0024086938,0.907292,0.18994424,-0.15532027,-0.5560536,1.7866387,-0.97098434,0.29280803,-2.0157806e-05,3.7320817e-05,2.35345e-05,-0.0003316383,6.214716e-05,-0.0003237901,0.16924518,-0.06507311,-0.13368577,0.005148858,0.0063454043,0.0036269568,0.0,0.0,4.354347e-05,3.5885957e-06,3.6213826e-06,9.248702e-06,0.009638373,0.009648725,0.011057285,0.03385432,0.033855338,0.15173368,2.0323642e-11,2.0662161e-11,3.662161e-11,7.107359e-08,7.0877554e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
262522178,262520729,-0.39810327,-0.0033517468,-0.0011925,0.9173337,0.4969209,-0.46179298,-1.1885213,2.1640623,-1.2423795,-0.35430312,-1.9858377e-05,3.7200727e-05,2.3566345e-05,-0.00032779903,8.43445e-05,-0.00036245096,0.16924518,-0.06507311,-0.13368577,0.005148858,0.0063454043,0.0036269568,0.0,0.0,4.4230866e-05,3.7923028e-06,3.811104e-06,8.272283e-06,0.009622365,0.009630862,0.011046213,0.03378059,0.033782568,0.15117308,2.0415319e-11,2.0801432e-11,3.6531802e-11,6.734192e-08,6.716322e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
263520978,263519651,-0.40825778,0.0072956304,-0.017598938,0.9126679,-0.061005715,0.031426154,-1.0928352,2.5486305,-1.5951233,-1.6040142,-1.984631e-05,3.7290905e-05,2.3669223e-05,-0.00034069552,7.200614e-05,-0.00034211206,0.16628374,-0.06345094,-0.14143015,0.005148858,0.0063454043,0.0036269568,0.0,0.0,0.00079262163,4.566999e-06,4.3453756e-06,0.00015920032,0.009032859,0.009064563,0.011080185,0.03356562,0.03356704,0.15244603,2.0699331e-11,2.1126729e-11,3.699962e-11,6.428449e-08,6.408326e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
264520272,264518574,-0.39753306,-0.00026244912,-0.0029205391,0.91758317,0.09470923,-0.12105351,1.6467282,2.5928218,-1.6197078,-1.8302698,-1.9850342e-05,3.724837e-05,2.3667599e-05,-0.0003513776,6.368604e-05,-0.00021046543,0.16628374,-0.06345094,-0.14143015,0.005148858,0.0063454043,0.0036269568,0.0,0.0,0.00035052476,4.7341373e-06,4.7464514e-06,6.8719106e-05,0.007573861,0.0075793266,0.011065692,0.032672998,0.032677736,0.15179129,2.1469231e-11,2.1916923e-11,3.798295e-11,5.990782e-08,5.9611395e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
265523831,265522490,-0.2990916,0.005984092,-0.007406543,0.95417696,0.23569758,-0.47822747,0.3435258,2.8060663,-1.8494787,-0.18574566,-1.9806508e-05,3.7167967e-05,2.3642224e-05,-0.0003527494,7.725648e-05,-0.00023055567,0.16991046,-0.06483806,-0.1348846,0.002570248,0.009025195,0.010235056,0.0,0.0,0.00030571694,4.9254563e-06,4.9282485e-06,3.1915864e-05,0.009403356,0.009329493,0.01104874,0.032057762,0.032063037,0.151107,2.2381968e-11,2.2831683e-11,3.8976104e-11,5.498464e-08,5.4756867e-08,5.000009e-08,0.001114599,0.00017278559,0.0012901004,0.000497117,0.0009725832,0.0012901124,0.0,0.0,24
266522622,266521411,-0.30706367,-0.0033035772,-0.0077453875,0.95165175,0.084052615,-0.29357168,-0.10946976,2.9947145,-2.1957085,-0.16099034,-1.9819641e-05,3.7084727e-05,2.3618253e-05,-0.00033944225,7.7540906e-05,-0.0002682741,0.16940066,-0.06463508,-0.13537246,0.0023409969,0.008670148,0.009331243,0.0,0.0,0.00030420595,4.769678e-06,4.769056e-06,3.362254e-05,0.00981251,0.009814177,0.011088212,0.032246858,0.03225392,0.15233354,2.32998e-11,2.3745783e-11,3.9969958e-11,5.189651e-08,5.173284e-08,5.000036e-08,0.0010782346,0.00016701828,0.0012455786,0.00043794003,0.0008978637,0.0012449272,0.0,0.0,24
