timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
36084701,4259850,4325386,0,0,0,0,0,0.0015930135,4.1881707e-05,5.733654e-10,1006,999
36184736,4259850,4325386,0,0,0,0,0,0.0025444732,4.3600467e-05,5.8436017e-10,1006,999
37095667,4259850,4325386,0,0,0,0,0,0.0017213847,4.405578e-05,6.092449e-10,1006,999
38101921,4259850,4325386,0,0,0,0,0,0.0014160812,4.6634206e-05,6.3756905e-10,1006,999
39103368,4259850,4325386,0,0,0,0,0,0.0012581235,4.3403183e-05,5.976378e-10,1006,999
40109445,4259850,4325386,0,0,0,0,0,0.0010235561,4.2785447e-05,5.984824e-10,1006,999
41120772,4259850,4325386,0,0,0,0,0,0.0019750244,4.369529e-05,6.2067707e-10,1006,999
42127072,4259850,4325386,0,0,0,0,0,0.0018299158,4.2893473e-05,5.944227e-10,1006,999
43133309,4259850,4325386,0,0,0,0,0,0.0011036682,4.293623e-05,5.9076705e-10,1006,999
44139578,4259850,4325386,0,0,0,0,0,0.0010427898,4.398808e-05,6.402731e-10,1006,999
