timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
211675664,4259850,4325386,0,0,0,0,0,0.0010473977,4.3368666e-05,5.3742794e-10,1006,1000
211775813,4259850,4325386,0,0,0,0,0,0.0011166426,4.186231e-05,5.215618e-10,1006,1000
212682736,4259850,4325386,0,0,0,0,0,0.0010795232,4.5742505e-05,6.1204e-10,1006,1000
213688666,4259850,4325386,0,0,0,0,0,0.0022956084,4.5600063e-05,6.363307e-10,1006,1000
214694786,4259850,4325386,0,0,0,0,0,0.0017825589,5.7550493e-05,1.1439723e-09,1006,1000
215701157,4259850,4325386,0,0,0,0,0,0.008120987,0.00030452915,3.4989576e-08,1006,1000
216707536,4259850,4325386,0,0,0,0,0,0.01448663,0.00041616062,6.832161e-08,1006,1000
217713948,4259850,4325386,0,0,0,0,0,0.018426344,0.0005677891,7.496668e-08,1006,1000
218720471,4259850,4325386,0,0,0,0,0,0.023548529,0.00075982744,1.569037e-07,1006,1000
219726668,4259850,4325386,0,0,0,0,0,0.031073691,0.0013370273,4.0502857e-07,1006,1000
220733039,4259850,4325386,0,0,0,0,0,0.032962933,0.0018202292,6.9065453e-07,1006,1000
221739457,4259850,4325386,0,0,0,0,0,0.036602415,0.0019893593,6.9877143e-07,1006,1000
222741107,4259850,4325386,0,0,0,0,0,0.044422667,0.0020480563,7.31371e-07,1006,1000
223652087,4259850,4325386,0,0,0,0,0,0.049366698,0.0023526305,8.2796464e-07,1006,1000
224658410,4259850,4325386,0,0,0,0,0,0.051713344,0.002641273,1.0328561e-06,1006,1000
225664807,4259850,4325386,0,0,0,0,0,0.05899775,0.0027182759,8.9962367e-07,1006,1000
226671193,4259850,4325386,0,0,0,0,0,0.07253,0.0025392398,7.497267e-07,1006,1000
227672642,4259850,4325386,0,0,0,0,0,0.08143246,0.002394889,7.7827366e-07,1006,1000
228688970,4259850,4325386,0,0,0,0,0,0.08328998,0.0025449768,1.2492897e-06,1006,1000
229695350,4259850,4325386,0,0,0,0,0,0.07457491,0.0026946987,1.7320732e-06,1006,1000
230696677,4259850,4325386,0,0,0,0,0,0.07207074,0.0027635542,2.5738934e-06,1006,1000
231698244,4259850,4325386,0,0,0,0,0,0.061626483,0.0026333267,1.4085045e-06,1006,1000
232704435,4259850,4325386,0,0,0,0,0,0.065261796,0.0030873553,1.0977056e-05,1006,1000
233710808,4259850,4325386,0,0,0,0,0,0.037035156,0.0015601949,7.45783e-06,1006,1000
234717177,4259850,4325386,0,0,0,0,0,0.014608611,0.0005622325,1.6546835e-06,1006,1000
235723635,4259850,4325386,0,0,0,0,0,0.008649309,0.00027980751,2.4718184e-07,1006,1000
236725027,4259850,4325386,0,0,0,0,0,0.002769992,8.8501925e-05,3.493633e-08,1006,1000
237731311,4259850,4325386,0,0,0,0,0,0.0013746986,4.8497415e-05,5.107527e-09,1006,1000
238738008,4259850,4325386,0,0,0,0,0,0.0019911446,4.5731005e-05,1.1660436e-09,1006,1000
239648947,4259850,4325386,0,0,0,0,0,0.0016470903,4.6227844e-05,7.1388934e-10,1006,1000
240650478,4259850,4325386,0,0,0,0,0,0.0013830384,4.516129e-05,6.3146294e-10,1006,1000
