timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
126108389,4259850,4325386,0,0,0,0,0,0.0011064541,4.3666725e-05,5.8110644e-10,1006,999
126208518,4259850,4325386,0,0,0,0,0,0.000981175,4.5264664e-05,6.297373e-10,1006,999
127114660,4259850,4325386,0,0,0,0,0,0.001047887,4.4285007e-05,6.1162425e-10,1006,999
128120936,4259850,4325386,0,0,0,0,0,0.0013525127,4.3504144e-05,5.8568683e-10,1006,999
129122447,4259850,4325386,0,0,0,0,0,0.0025426059,4.2712138e-05,5.89956e-10,1006,999
130128494,4259850,4325386,0,0,0,0,0,0.0014317388,4.84684e-05,7.801153e-10,1006,999
131134854,4259850,4325386,0,0,0,0,0,0.006416411,0.00020861278,1.1810315e-08,1006,999
132136022,4259850,4325386,0,0,0,0,0,0.01809007,0.0006648184,9.9234306e-08,1006,999
133142300,4259850,4325386,0,0,0,0,0,0.045271948,0.0017288938,6.802417e-07,1006,999
134148640,4259850,4325386,0,0,0,0,0,0.048037972,0.0018991419,3.264354e-06,1006,999
135150016,4259850,4325386,0,0,0,0,0,0.02971005,0.0010632843,3.822888e-06,1006,999
136156123,4259850,4325386,0,0,0,0,0,0.012237716,0.00042193866,7.36123e-07,1006,999
137162385,4259850,4325386,0,0,0,0,0,0.011716438,0.00040351416,2.9115301e-07,1006,999
138068702,4259850,4325386,0,0,0,0,0,0.011322773,0.00037653255,4.6276512e-07,1006,999
139079824,4259850,4325386,0,0,0,0,0,0.006883018,0.00021540922,1.1883311e-07,1006,999
140081372,4259850,4325386,0,0,0,0,0,0.0023565774,7.948597e-05,5.900618e-08,1006,999
141087360,4259850,4325386,0,0,0,0,0,0.0013958595,0.000102636084,2.6672788e-07,1006,999
142093680,4259850,4325386,0,0,0,0,0,0.025071945,0.00078404107,1.4632147e-06,1006,999
143100219,4259850,4325386,0,0,0,0,0,0.004962321,0.00014660537,1.9822602e-07,1006,999
144111177,4259850,4325386,0,0,0,0,0,0.002010428,5.7956542e-05,2.6898265e-08,1006,999
