timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
58895724,4259850,4325386,0,0,0,0,0,0.00137736,4.5305696e-05,6.0762184e-10,1006,1000
58995954,4259850,4325386,0,0,0,0,0,0.001388997,4.5323057e-05,6.2070976e-10,1006,1000
59901971,4259850,4325386,0,0,0,0,0,0.0012436154,4.277936e-05,6.2347233e-10,1006,1000
60908346,4259850,4325386,0,0,0,0,0,0.0012334231,4.5744233e-05,6.328387e-10,1006,1000
61914625,4259850,4325386,0,0,0,0,0,0.001073053,4.49105e-05,5.731503e-10,1006,1000
62921132,4259850,4325386,0,0,0,0,0,0.0026302682,4.2592583e-05,5.5669913e-10,1006,1000
63927289,4259850,4325386,0,0,0,0,0,0.0013985737,4.901542e-05,6.5351197e-10,1006,1000
64933595,4259850,4325386,0,0,0,0,0,0.0011395406,4.2668027e-05,5.7571886e-10,1006,1000
65939916,4259850,4325386,0,0,0,0,0,0.0012463961,4.538038e-05,6.605009e-10,1006,1000
66941494,4259850,4325386,0,0,0,0,0,0.0012698199,4.598251e-05,6.3976613e-10,1006,1000
67847856,4259850,4325386,0,0,0,0,0,0.0033692643,4.5534493e-05,6.2958094e-10,1006,1000
68858770,4259850,4325386,0,0,0,0,0,0.0013403203,4.1125208e-05,5.523273e-10,1006,1000
69865094,4259850,4325386,0,0,0,0,0,0.0011211348,4.4207012e-05,6.030563e-10,1006,1000
