timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
265363664,4259850,4325386,0,0,0,0,0,0.0010477998,4.424765e-05,6.1737965e-10,1006,1000
265463760,4259850,4325386,0,0,0,0,0,0.00089732336,4.3810684e-05,6.3885164e-10,1006,1000
266365167,4259850,4325386,0,0,0,0,0,0.0013013561,4.2683427e-05,6.003928e-10,1006,1000
267376292,4259850,4325386,0,0,0,0,0,0.003011535,5.2205378e-05,8.464573e-10,1006,1000
268382532,4259850,4325386,0,0,0,0,0,0.00224687,6.543005e-05,1.5325838e-09,1006,1000
269388796,4259850,4325386,0,0,0,0,0,0.0022709768,5.938544e-05,1.2087977e-09,1006,1000
270395086,4259850,4325386,0,0,0,0,0,0.0021215016,6.500603e-05,1.283345e-09,1006,1000
271401453,4259850,4325386,0,0,0,0,0,0.013826956,0.00044868042,1.2967486e-07,1006,1000
272407944,4259850,4325386,0,0,0,0,0,0.023210524,0.00067968894,1.4855682e-07,1006,1000
273413961,4259850,4325386,0,0,0,0,0,0.030047007,0.000972839,2.1270452e-07,1006,1000
274320138,4259850,4325386,0,0,0,0,0,0.04742804,0.0017087907,5.928709e-07,1006,1000
275326427,4259850,4325386,0,0,0,0,0,0.035040546,0.001356448,1.5026944e-06,1006,1000
276332794,4259850,4325386,0,0,0,0,0,0.011262796,0.00037918738,3.6360694e-07,1006,1000
277339214,4259850,4325386,0,0,0,0,0,0.036398493,0.0012080761,5.636763e-07,1006,1000
278345325,4259850,4325386,0,0,0,0,0,0.055587683,0.0020408528,2.2454303e-06,1006,1000
279351611,4259850,4325386,0,0,0,0,0,0.016505057,0.0005997916,8.2152525e-07,1006,1000
280357917,4259850,4325386,0,0,0,0,0,0.005030632,0.0001593548,1.1597217e-07,1006,1000
281364366,4259850,4325386,0,0,0,0,0,0.0018189943,6.068487e-05,1.6442044e-08,1006,1000
282375501,4259850,4325386,0,0,0,0,0,0.0024504617,4.7270158e-05,2.818568e-09,1006,1000
