timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
63394099,4259850,4325386,0,0,0,0,0,0.0016181811,4.6864025e-05,8.227517e-10,1007,999
63494260,4259850,4325386,0,0,0,0,0,0.0015767541,4.8921294e-05,8.790108e-10,1007,999
64400524,4259850,4325386,0,0,0,0,0,0.0012334882,4.2850468e-05,8.3649343e-10,1007,999
65407039,4259850,4325386,0,0,0,0,0,0.0015040197,4.5849636e-05,1.0212206e-09,1007,999
66408677,4259850,4325386,0,0,0,0,0,0.00141107,4.314112e-05,9.312876e-10,1007,999
67414982,4259850,4325386,0,0,0,0,0,0.00275471,4.2626907e-05,6.9844336e-10,1007,999
68421368,4259850,4325386,0,0,0,0,0,0.0016137145,4.3067554e-05,6.4265865e-10,1007,999
69427835,4259850,4325386,0,0,0,0,0,0.0012683419,4.425298e-05,7.5432477e-10,1007,999
70434286,4259850,4325386,0,0,0,0,0,0.0014820651,4.369767e-05,8.4421203e-10,1007,999
71440786,4259850,4325386,0,0,0,0,0,0.00165726,4.2232266e-05,7.027555e-10,1007,999
72447453,4259850,4325386,0,0,0,0,0,0.0026696883,4.0774932e-05,6.1252964e-10,1007,999
73353527,4259850,4325386,0,0,0,0,0,0.0013736332,4.384377e-05,6.515295e-10,1007,999
74360027,4259850,4325386,0,0,0,0,0,0.001389178,4.4259734e-05,6.6667394e-10,1007,999
