timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
78748514,4259850,4325386,0,0,0,0,0,0.0010788568,4.5452918e-05,6.3343103e-10,1006,999
78848576,4259850,4325386,0,0,0,0,0,0.0010512338,4.5434877e-05,6.3912065e-10,1006,999
79754778,4259850,4325386,0,0,0,0,0,0.0014560622,4.475553e-05,6.231217e-10,1006,999
80765983,4259850,4325386,0,0,0,0,0,0.0016576385,4.533866e-05,6.5711014e-10,1006,999
81772274,4259850,4325386,0,0,0,0,0,0.0010205179,4.756914e-05,6.4606265e-10,1006,999
82773658,4259850,4325386,0,0,0,0,0,0.0011152307,4.5876783e-05,6.6373623e-10,1006,999
83779834,4259850,4325386,0,0,0,0,0,0.00095600466,4.5950364e-05,6.630613e-10,1006,999
84686268,4259850,4325386,0,0,0,0,0,0.0013023535,4.4543325e-05,6.327122e-10,1006,999
85697243,4259850,4325386,0,0,0,0,0,0.0018032925,4.2941836e-05,6.65473e-10,1006,999
86698492,4259850,4325386,0,0,0,0,0,0.02207346,0.0008876049,5.191067e-07,1006,999
87699969,4259850,4325386,0,0,0,0,0,0.038749516,0.0015404399,7.4762977e-07,1006,999
88706044,4259850,4325386,0,0,0,0,0,0.055700988,0.002156214,1.4374223e-06,1006,999
89712332,4259850,4325386,0,0,0,0,0,0.036130548,0.0012937663,1.8648013e-06,1006,999
90718595,4259850,4325386,0,0,0,0,0,0.012810818,0.0004197822,4.5598503e-07,1006,999
91724887,4259850,4325386,0,0,0,0,0,0.0031492042,0.00011173512,6.291779e-08,1006,999
92731184,4259850,4325386,0,0,0,0,0,0.0015343435,5.381023e-05,9.198124e-09,1006,999
