timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
94815331,4259850,4325386,0,0,0,0,0,0.0012265821,4.2320764e-05,5.461516e-10,1006,999
94915484,4259850,4325386,0,0,0,0,0,0.0010737336,4.2308922e-05,5.426843e-10,1006,999
95821408,4259850,4325386,0,0,0,0,0,0.0010321703,4.559253e-05,6.223322e-10,1006,999
96828150,4259850,4325386,0,0,0,0,0,0.002860951,4.3082026e-05,5.8500943e-10,1006,999
97838993,4259850,4325386,0,0,0,0,0,0.0012536914,4.2367257e-05,5.906635e-10,1006,999
98845283,4259850,4325386,0,0,0,0,0,0.0011047155,4.069253e-05,5.5810745e-10,1006,999
99851604,4259850,4325386,0,0,0,0,0,0.0010219824,4.4495006e-05,6.0950983e-10,1006,999
100852959,4259850,4325386,0,0,0,0,0,0.0014514748,4.3263943e-05,6.0344274e-10,1006,999
101764124,4259850,4325386,0,0,0,0,0,0.0029001732,4.508553e-05,6.2925265e-10,1006,999
102770375,4259850,4325386,0,0,0,0,0,0.0015028903,4.418472e-05,5.891607e-10,1006,999
103776611,4259850,4325386,0,0,0,0,0,0.0009873789,4.4956643e-05,6.053626e-10,1006,999
104782905,4259850,4325386,0,0,0,0,0,0.0012242104,4.4165903e-05,6.0071464e-10,1006,999
105784457,4259850,4325386,0,0,0,0,0,0.0012793726,4.2714357e-05,5.6155264e-10,1006,999
