timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
75292268,4259850,4325386,0,0,0,0,0,0.0012811425,4.3753127e-05,6.034867e-10,1006,1000
75392397,4259850,4325386,0,0,0,0,0,0.00130688,4.5327284e-05,6.162403e-10,1006,1000
76298634,4259850,4325386,0,0,0,0,0,0.001382217,4.287371e-05,6.0461147e-10,1006,1000
77300001,4259850,4325386,0,0,0,0,0,0.001989126,6.3072606e-05,1.4762562e-09,1006,1000
78306349,4259850,4325386,0,0,0,0,0,0.021618476,0.0008899931,1.9956595e-07,1006,1000
79312587,4259850,4325386,0,0,0,0,0,0.03169058,0.0014645471,3.5557133e-07,1006,1000
80318914,4259850,4325386,0,0,0,0,0,0.03541531,0.0016640231,4.564556e-07,1006,1000
81320398,4259850,4325386,0,0,0,0,0,0.036439672,0.0015432537,4.998196e-07,1006,1000
82321573,4259850,4325386,0,0,0,0,0,0.062741935,0.003143357,7.1335357e-06,1006,1000
83323198,4259850,4325386,0,0,0,0,0,0.079445206,0.0035212035,3.0904634e-05,1006,1000
84334232,4259850,4325386,0,0,0,0,0,0.048011124,0.0020725315,1.2815167e-05,1006,1000
85340587,4259850,4325386,0,0,0,0,0,0.020265914,0.000701375,2.480543e-06,1006,1000
86341943,4259850,4325386,0,0,0,0,0,0.004043704,0.00013735417,3.4131776e-07,1006,1000
87343268,4259850,4325386,0,0,0,0,0,0.0015777843,5.7188696e-05,4.691501e-08,1006,1000
88349557,4259850,4325386,0,0,0,0,0,0.0014989885,4.951523e-05,6.9131403e-09,1006,1000
89355926,4259850,4325386,0,0,0,0,0,0.0019398611,4.3938857e-05,1.4445481e-09,1006,1000
