timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
84454045,0.0,-0.0012241788,2.8003,0.0,0.16981936,0.0006031989,-0.000103944636,0.985475,0.0,0.0,-0.0,0,0,0,0,0
84459109,0.0,-0.0012241788,2.8003008,0.0,0.16981888,0.00060319895,-0.000103944345,0.9854751,0.0,0.0,-0.0,0,0,0,0,0
84554190,0.0,-0.0012241788,2.8002703,0.0,0.16983391,0.0006031973,-0.00010395355,0.9854725,0.0,0.0,-0.0,0,0,0,0,0
84654404,0.0,-0.0012241788,2.800267,0.0,0.16983557,0.00060319714,-0.00010395456,0.9854722,0.0,0.0,-0.0,0,0,0,0,0
84754694,0.0,-0.0012241788,2.8002129,0.0,0.16986223,0.00060319435,-0.00010397088,0.9854676,0.0,0.0,-0.0,0,0,0,0,0
84854900,0.0,-0.0012241788,2.8001688,0.0,0.16988397,0.0006031921,-0.00010398419,0.9854639,0.0,0.0,-0.0,0,0,0,0,0
84955056,0.0,-0.0012241788,2.800114,0.0,0.16991098,0.0006031892,-0.00010400072,0.9854592,0.0,0.0,-0.0,0,0,0,0,0
85055291,0.0,-0.0012241788,2.8000278,0.0,0.16995339,0.00060318474,-0.00010402668,0.98545194,0.0,0.0,-0.0,0,0,0,0,0
85155598,0.0,-0.0012241788,2.7999487,0.0,0.16999239,0.0006031806,-0.000104050545,0.9854452,0.0,0.0,-0.0,0,0,0,0,0
85255879,0.0,-0.0012241788,2.7998598,0.0,0.17003621,0.000603176,-0.00010407737,0.98543763,0.0,0.0,-0.0,0,0,0,0,0
85351103,0.0,-0.0012241788,2.7998273,0.0,0.17005219,0.0006031743,-0.00010408715,0.9854349,0.0,0.0,-0.0,0,0,0,0,0
85456289,0.0,-0.0012241788,2.7998013,0.0,0.17006499,0.000603173,-0.00010409499,0.9854327,0.0,0.0,-0.0,0,0,0,0,0
85551546,0.0,-0.0012241788,2.7997446,0.0,0.17009296,0.00060317,-0.00010411211,0.98542786,0.0,0.0,-0.0,0,0,0,0,0
85651714,0.0,-0.0012241788,2.799672,0.0,0.17012878,0.00060316623,-0.00010413403,0.98542166,0.0,0.0,-0.0,0,0,0,0,0
85751910,0.0,-0.0012241788,2.7996576,0.0,0.17013583,0.0006031655,-0.000104138344,0.98542047,0.0,0.0,-0.0,0,0,0,0,0
85852189,0.0,-0.0012241788,2.7995274,0.0,0.17019996,0.0006031587,-0.000104177605,0.9854094,0.0,0.0,-0.0,0,0,0,0,0
85957477,0.0,-0.0012241788,2.7995157,0.0,0.17020573,0.0006031581,-0.000104181134,0.98540837,0.0,0.0,-0.0,0,0,0,0,0
86052597,0.0,-0.0012241788,2.799455,0.0,0.17023568,0.0006031549,-0.00010419946,0.9854032,0.0,0.0,-0.0,0,0,0,0,0
