timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
240356501,0.0,-0.0,2.9705691,0.0,0.08540758,0.0,0.0,0.9963461,0.0,0.0,-0.001,0,0,0,0,0
240366708,0.0,-0.0,2.9705708,0.0,0.08540676,0.0,0.0,0.9963462,0.0,0.0,-0.001,0,0,0,0,0
240407082,0.0,-0.0,2.9705749,0.0,0.08540473,0.0,0.0,0.99634635,0.0,0.0,-0.001,0,0,0,0,0
240456242,0.0,-0.0,2.9705896,0.0,0.08539736,0.0,0.0,0.99634695,0.0,0.0,-0.001,0,0,0,0,0
240506973,0.0,-0.0,2.970573,0.0,0.08540568,0.0,0.0,0.9963463,0.0,0.0,-0.001,0,0,0,0,0
240556158,0.0,-0.0,2.9704595,0.0,0.08546223,0.0,0.0,0.99634147,0.0,0.0,-0.001,0,0,0,0,0
240606478,0.0,-0.0,2.9674575,0.0,0.086957596,0.0,0.0,0.996212,0.0,0.0,-0.001,0,0,0,0,0
240656060,0.0,-0.0,2.966152,0.0,0.08760789,0.0,0.0,0.996155,0.0,0.0,-0.001,0,0,0,0,0
240706819,0.0,-0.0,2.965327,0.0,0.08801876,0.0,0.0,0.99611884,0.0,0.0,-0.001,0,0,0,0,0
240755988,0.0,-0.0,2.9653249,0.0,0.08801983,0.0,0.0,0.9961188,0.0,0.0,-0.001,0,0,0,0,0
240806778,0.0,-0.0,2.9647613,0.0,0.08830054,0.0,0.0,0.99609387,0.0,0.0,-0.001,0,0,0,0,0
240855896,0.0,-0.0,2.9633355,0.0,0.08901061,0.0,0.0,0.9960307,0.0,0.0,-0.001,0,0,0,0,0
240906638,0.0,-0.0,2.9619098,0.0,0.08972062,0.0,0.0,0.995967,0.0,0.0,-0.001,0,0,0,0,0
240955901,0.0,-0.0,2.9599092,0.0,0.090716854,0.0,0.0,0.9958767,0.0,0.0,-0.001,0,0,0,0,0
241006774,0.0,-0.0,2.9563642,0.0,0.092481904,0.0,0.0,0.99571437,0.0,0.0,-0.001,0,0,0,0,0
241056467,0.0,-0.0,2.9513683,0.0,0.09496883,0.0,0.0,0.99548024,0.0,0.0,-0.001,0,0,0,0,0
241106445,0.0,-0.0,2.9450994,0.0,0.09808868,0.0,0.0,0.9951777,0.0,0.0,-0.001,0,0,0,0,0
241155674,0.0,-0.0,2.9393702,0.0,0.10093905,0.0,0.0,0.9948926,0.0,0.0,-0.001,0,0,0,0,0
241205823,0.0,-0.0,2.937748,0.0,0.101745985,0.0,0.0,0.99481046,0.0,0.0,-0.001,0,0,0,0,0
241255564,0.0,-0.0,2.9390779,0.0,0.101084456,0.0,0.0,0.9948779,0.0,0.0,-0.001,0,0,0,0,0
241305612,0.0,-0.0,2.9404032,0.0,0.10042515,0.0,0.0,0.99494463,0.0,0.0,-0.001,0,0,0,0,0
241355419,0.0,-0.0,2.9393847,0.0,0.10093182,0.0,0.0,0.9948933,0.0,0.0,-0.001,0,0,0,0,0
241405514,0.0,-0.0,2.9380417,0.0,0.10159987,0.0,0.0,0.9948253,0.0,0.0,-0.001,0,0,0,0,0
241455307,0.0,-0.0,2.9377253,0.0,0.10175726,0.0,0.0,0.99480927,0.0,0.0,-0.001,0,0,0,0,0
241505434,0.0,-0.0,2.9376369,0.0,0.10180124,0.0,0.0,0.9948048,0.0,0.0,-0.001,0,0,0,0,0
241555223,0.0,-0.0,2.9381466,0.0,0.101547696,0.0,0.0,0.99483067,0.0,0.0,-0.001,0,0,0,0,0
241605315,0.0,-0.0,2.9376283,0.0,0.10180551,0.0,0.0,0.9948043,0.0,0.0,-0.001,0,0,0,0,0
241655163,0.0,-0.0,2.937597,0.0,0.10182104,0.0,0.0,0.9948027,0.0,0.0,-0.001,0,0,0,0,0
241705460,0.0,-0.0,2.9376712,0.0,0.101784155,0.0,0.0,0.9948065,0.0,0.0,-0.001,0,0,0,0,0
241755188,0.0,-0.0,2.9374998,0.0,0.101869434,0.0,0.0,0.99479777,0.0,0.0,-0.001,0,0,0,0,0
241805826,0.0,-0.0,2.937426,0.0,0.10190608,0.0,0.0,0.9947941,0.0,0.0,-0.001,0,0,0,0,0
241854961,0.0,-0.0,2.9374418,0.0,0.10189824,0.0,0.0,0.99479485,0.0,0.0,-0.001,0,0,0,0,0
241905038,0.0,-0.0,2.9372466,0.0,0.101995386,0.0,0.0,0.9947849,0.0,0.0,-0.001,0,0,0,0,0
241954872,0.0,-0.0,2.9371626,0.0,0.10203711,0.0,0.0,0.9947806,0.0,0.0,-0.001,0,0,0,0,0
242004883,0.0,-0.0,2.9370835,0.0,0.102076486,0.0,0.0,0.99477655,0.0,0.0,-0.001,0,0,0,0,0
242054776,0.0,-0.0,2.9368873,0.0,0.10217407,0.0,0.0,0.99476653,0.0,0.0,-0.001,0,0,0,0,0
242104793,0.0,-0.0,2.9368482,0.0,0.10219352,0.0,0.0,0.99476457,0.0,0.0,-0.001,0,0,0,0,0
242154945,0.0,-0.0,2.9367082,0.0,0.10226314,0.0,0.0,0.99475735,0.0,0.0,-0.001,0,0,0,0,0
242205246,0.0,-0.0,2.9365277,0.0,0.1023529,0.0,0.0,0.9947482,0.0,0.0,-0.001,0,0,0,0,0
242254605,0.0,-0.0,2.936564,0.0,0.10233488,0.0,0.0,0.99475,0.0,0.0,-0.001,0,0,0,0,0
242304873,0.0,-0.0,2.936257,0.0,0.102487616,0.0,0.0,0.9947343,0.0,0.0,-0.001,0,0,0,0,0
242354460,0.0,-0.0,2.9362705,0.0,0.102480866,0.0,0.0,0.994735,0.0,0.0,-0.001,0,0,0,0,0
242404727,0.0,-0.0,2.9360647,0.0,0.1025832,0.0,0.0,0.99472445,0.0,0.0,-0.001,0,0,0,0,0
242454654,0.0,-0.0,2.9360929,0.0,0.1025692,0.0,0.0,0.9947259,0.0,0.0,-0.001,0,0,0,0,0
242505184,0.0,-0.0,2.9360526,0.0,0.10258924,0.0,0.0,0.9947238,0.0,0.0,-0.001,0,0,0,0,0
242554265,0.0,-0.0,2.9358637,0.0,0.10268316,0.0,0.0,0.99471414,0.0,0.0,-0.001,0,0,0,0,0
242604958,0.0,-0.0,2.9357865,0.0,0.10272157,0.0,0.0,0.99471015,0.0,0.0,-0.001,0,0,0,0,0
242654208,0.0,-0.0,2.9356403,0.0,0.10279425,0.0,0.0,0.99470264,0.0,0.0,-0.001,0,0,0,0,0
242704286,0.0,-0.0,2.935586,0.0,0.1028213,0.0,0.0,0.99469984,0.0,0.0,-0.001,0,0,0,0,0
242754139,0.0,-0.0,2.9355526,0.0,0.102837905,0.0,0.0,0.9946981,0.0,0.0,-0.001,0,0,0,0,0
242804688,0.0,-0.0,2.9352596,0.0,0.102983624,0.0,0.0,0.994683,0.0,0.0,-0.001,0,0,0,0,0
242853990,0.0,-0.0,2.9353428,0.0,0.10294225,0.0,0.0,0.9946873,0.0,0.0,-0.001,0,0,0,0,0
242908537,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
242958462,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243008419,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243058366,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243108362,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243158270,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243213231,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243258173,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243308133,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
243358080,0.0,-0.0,2.9351661,0.0,0.10303011,0.0,0.0,0.99467826,0.0,0.0,-0.27053255,0,0,0,0,0
