timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
78776994,0.0,-0.0012241788,1.8822793,0.0,0.5888672,0.0004947088,-0.00036043942,0.80822957,0.0,0.0,-0.0,0,0,0,0,0
78782027,0.0,-0.0012241788,1.8822755,0.0,0.58886874,0.0004947081,-0.00036044035,0.80822843,0.0,0.0,-0.0,0,0,0,0,0
78877234,0.0,-0.0012241788,1.882195,0.0,0.5889013,0.00049469364,-0.00036046028,0.8082048,0.0,0.0,-0.0,0,0,0,0,0
78977508,0.0,-0.0012241788,1.8821026,0.0,0.5889386,0.000494677,-0.00036048313,0.8081776,0.0,0.0,-0.0,0,0,0,0,0
79077743,0.0,-0.0012241788,1.8821441,0.0,0.58892184,0.00049468444,-0.00036047286,0.8081898,0.0,0.0,-0.0,0,0,0,0,0
79178032,0.0,-0.0012241788,1.8823016,0.0,0.5888582,0.0004947128,-0.00036043389,0.8082361,0.0,0.0,-0.0,0,0,0,0,0
79278209,0.0,-0.0012241788,1.8825631,0.0,0.5887525,0.00049476,-0.00036036922,0.8083132,0.0,0.0,-0.0,0,0,0,0,0
79378419,0.0,-0.0012241788,1.8827969,0.0,0.588658,0.0004948021,-0.00036031136,0.808382,0.0,0.0,-0.0,0,0,0,0,0
79478711,0.0,-0.0012241788,1.8830355,0.0,0.58856153,0.00049484504,-0.00036025234,0.8084522,0.0,0.0,-0.0,0,0,0,0,0
79578942,0.0,-0.0012241788,1.8832523,0.0,0.5884739,0.0004948841,-0.0003601987,0.80851597,0.0,0.0,-0.0,0,0,0,0,0
79679127,0.0,-0.0012241788,1.883466,0.0,0.5883875,0.00049492257,-0.0003601458,0.80857885,0.0,0.0,-0.0,0,0,0,0,0
79779361,0.0,-0.0012241788,1.8836778,0.0,0.5883019,0.00049496075,-0.0003600934,0.8086412,0.0,0.0,-0.0,0,0,0,0,0
79879599,0.0,-0.0012241788,1.8839325,0.0,0.5881989,0.0004950066,-0.00036003036,0.8087161,0.0,0.0,-0.0,0,0,0,0,0
79979772,0.0,-0.0012241788,1.884214,0.0,0.58808506,0.00049505726,-0.0003599607,0.8087989,0.0,0.0,-0.0,0,0,0,0,0
80080075,0.0,-0.0012241788,1.8845606,0.0,0.5879449,0.0004951196,-0.0003598749,0.8089008,0.0,0.0,-0.0,0,0,0,0,0
80180390,0.0,-0.0012241788,1.8848207,0.0,0.5878397,0.00049516646,-0.0003598105,0.80897725,0.0,0.0,-0.0,0,0,0,0,0
80275588,0.0,-0.0012241788,1.8850777,0.0,0.5877357,0.0004952127,-0.00035974683,0.80905277,0.0,0.0,-0.0,0,0,0,0,0
80380850,0.0,-0.0012241788,1.8853017,0.0,0.5876451,0.00049525296,-0.0003596914,0.80911857,0.0,0.0,-0.0,0,0,0,0,0
80476001,0.0,-0.0012241788,1.8855191,0.0,0.58755714,0.0004952921,-0.00035963755,0.80918247,0.0,0.0,-0.0,0,0,0,0,0
80581202,0.0,-0.0012241788,1.8857058,0.0,0.5874816,0.0004953256,-0.00035959133,0.80923724,0.0,0.0,-0.0,0,0,0,0,0
80681420,0.0,-0.0012241788,1.8859032,0.0,0.58740175,0.00049536105,-0.00035954244,0.80929524,0.0,0.0,-0.0,0,0,0,0,0
80776652,0.0,-0.0012241788,1.8860577,0.0,0.5873392,0.0004953889,-0.00035950416,0.80934066,0.0,0.0,-0.0,0,0,0,0,0
80881841,0.0,-0.0012241788,1.8862253,0.0,0.5872714,0.000495419,-0.00035946263,0.8093899,0.0,0.0,-0.0,0,0,0,0,0
