timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
58916630,0.0,-0.0,2.0811958,0.0,0.5057045,0.0,0.0,0.8627067,0.0,0.0,-0.001,0,0,0,0,0
58946668,0.0,-0.0,2.0812125,0.0,0.5056973,0.0,0.0,0.862711,0.0,0.0,-0.001,0,0,0,0,0
59036872,0.0,-0.0,2.0812187,0.0,0.5056946,0.0,0.0,0.8627127,0.0,0.0,-0.001,0,0,0,0,0
59137099,0.0,-0.0,2.0811708,0.0,0.5057153,0.0,0.0,0.8627004,0.0,0.0,-0.001,0,0,0,0,0
59237327,0.0,-0.0,2.081134,0.0,0.50573117,0.0,0.0,0.8626911,0.0,0.0,-0.001,0,0,0,0,0
59337554,0.0,-0.0,2.081186,0.0,0.50570875,0.0,0.0,0.8627042,0.0,0.0,-0.001,0,0,0,0,0
59437781,0.0,-0.0,2.081249,0.0,0.5056815,0.0,0.0,0.86272043,0.0,0.0,-0.001,0,0,0,0,0
59538010,0.0,-0.0,2.081396,0.0,0.5056181,0.0,0.0,0.86275744,0.0,0.0,-0.001,0,0,0,0,0
59638235,0.0,-0.0,2.081543,0.0,0.50555474,0.0,0.0,0.8627946,0.0,0.0,-0.001,0,0,0,0,0
59738463,0.0,-0.0,2.0816946,0.0,0.50548935,0.0,0.0,0.86283284,0.0,0.0,-0.001,0,0,0,0,0
59838690,0.0,-0.0,2.0818024,0.0,0.50544286,0.0,0.0,0.8628601,0.0,0.0,-0.001,0,0,0,0,0
59938919,0.0,-0.0,2.0819187,0.0,0.5053927,0.0,0.0,0.86288947,0.0,0.0,-0.001,0,0,0,0,0
60039146,0.0,-0.0,2.0820482,0.0,0.50533676,0.0,0.0,0.8629224,0.0,0.0,-0.001,0,0,0,0,0
60139371,0.0,-0.0,2.0821567,0.0,0.50529003,0.0,0.0,0.86294955,0.0,0.0,-0.001,0,0,0,0,0
60219553,0.0,-0.0,2.0822642,0.0,0.5052436,0.0,0.0,0.8629768,0.0,0.0,-0.001,0,0,0,0,0
60339826,0.0,-0.0,2.0823846,0.0,0.5051916,0.0,0.0,0.8630073,0.0,0.0,-0.001,0,0,0,0,0
60440063,0.0,-0.0,2.0825596,0.0,0.50511616,0.0,0.0,0.86305135,0.0,0.0,-0.001,0,0,0,0,0
60520235,0.0,-0.0,2.082646,0.0,0.5050789,0.0,0.0,0.86307317,0.0,0.0,-0.001,0,0,0,0,0
60640508,0.0,-0.0,2.0828218,0.0,0.5050029,0.0,0.0,0.86311775,0.0,0.0,-0.001,0,0,0,0,0
60720690,0.0,-0.0,2.0829253,0.0,0.50495833,0.0,0.0,0.86314374,0.0,0.0,-0.001,0,0,0,0,0
60820917,0.0,-0.0,2.0830388,0.0,0.50490934,0.0,0.0,0.8631724,0.0,0.0,-0.001,0,0,0,0,0
60921158,0.0,-0.0,2.083164,0.0,0.5048553,0.0,0.0,0.8632041,0.0,0.0,-0.001,0,0,0,0,0
61021382,0.0,-0.0,2.083302,0.0,0.50479573,0.0,0.0,0.8632389,0.0,0.0,-0.001,0,0,0,0,0
