timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
31601797,0.0,0.0,-1.1381996,0.0,0.84238636,0.0,0.0,-0.5388739,0.0,0.0,-0.0,0,0,0,0,0
31606789,0.0,0.0,-1.1381993,0.0,0.8423865,0.0,0.0,-0.53887385,0.0,0.0,-0.0,0,0,0,0,0
31701967,0.0,0.0,-1.1383325,0.0,0.8423506,0.0,0.0,-0.53892994,0.0,0.0,-0.0,0,0,0,0,0
31802209,0.0,0.0,-1.1384792,0.0,0.8423111,0.0,0.0,-0.53899175,0.0,0.0,-0.0,0,0,0,0,0
31902437,0.0,0.0,-1.1387154,0.0,0.8422474,0.0,0.0,-0.53909117,0.0,0.0,-0.0,0,0,0,0,0
32002673,0.0,0.0,-1.1388533,0.0,0.8422103,0.0,0.0,-0.5391493,0.0,0.0,-0.0,0,0,0,0,0
32102911,0.0,0.0,-1.139134,0.0,0.84213454,0.0,0.0,-0.5392675,0.0,0.0,-0.0,0,0,0,0,0
32203095,0.0,0.0,-1.139461,0.0,0.8420464,0.0,0.0,-0.53940517,0.0,0.0,-0.0,0,0,0,0,0
32303370,0.0,0.0,-1.1397965,0.0,0.8419559,0.0,0.0,-0.5395464,0.0,0.0,-0.0,0,0,0,0,0
32403605,0.0,0.0,-1.140061,0.0,0.84188455,0.0,0.0,-0.5396577,0.0,0.0,-0.0,0,0,0,0,0
32503827,0.0,0.0,-1.1403248,0.0,0.8418133,0.0,0.0,-0.53976876,0.0,0.0,-0.0,0,0,0,0,0
32604133,0.0,0.0,-1.1405442,0.0,0.84175414,0.0,0.0,-0.5398611,0.0,0.0,-0.0,0,0,0,0,0
32699267,0.0,0.0,-1.1407547,0.0,0.8416973,0.0,0.0,-0.5399497,0.0,0.0,-0.0,0,0,0,0,0
32804509,0.0,0.0,-1.1409764,0.0,0.84163743,0.0,0.0,-0.540043,0.0,0.0,-0.0,0,0,0,0,0
32904695,0.0,0.0,-1.1411039,0.0,0.84160304,0.0,0.0,-0.54009664,0.0,0.0,-0.0,0,0,0,0,0
32999985,0.0,0.0,-1.1411767,0.0,0.8415833,0.0,0.0,-0.5401273,0.0,0.0,-0.0,0,0,0,0,0
33105218,0.0,0.0,-1.1412516,0.0,0.8415631,0.0,0.0,-0.5401588,0.0,0.0,-0.0,0,0,0,0,0
33200467,0.0,0.0,-1.1413374,0.0,0.8415399,0.0,0.0,-0.5401949,0.0,0.0,-0.0,0,0,0,0,0
33305763,0.0,0.0,-1.1414448,0.0,0.84151095,0.0,0.0,-0.5402401,0.0,0.0,-0.0,0,0,0,0,0
33400939,0.0,0.0,-1.1415718,0.0,0.8414766,0.0,0.0,-0.5402935,0.0,0.0,-0.0,0,0,0,0,0
33501138,0.0,0.0,-1.1417496,0.0,0.8414286,0.0,0.0,-0.5403683,0.0,0.0,-0.0,0,0,0,0,0
33606393,0.0,0.0,-1.1419588,0.0,0.8413721,0.0,0.0,-0.54045635,0.0,0.0,-0.0,0,0,0,0,0
33701643,0.0,0.0,-1.1421062,0.0,0.84133226,0.0,0.0,-0.54051834,0.0,0.0,-0.0,0,0,0,0,0
33801876,0.0,0.0,-1.1423293,0.0,0.84127194,0.0,0.0,-0.5406122,0.0,0.0,-0.0,0,0,0,0,0
33902011,0.0,0.0,-1.1424553,0.0,0.8412379,0.0,0.0,-0.5406652,0.0,0.0,-0.0,0,0,0,0,0
