timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
16669387,0.0,-0.0,-2.6897547,0.0,0.22400206,0.0,-0.0,-0.9745887,0.0,0.0,-0.08086785,0,0,0,0,0
16674370,0.0,-0.0,-2.689753,0.0,0.22400288,0.0,-0.0,-0.97458845,0.0,0.0,-0.08086785,0,0,0,0,0
16719298,0.0,-0.0,-2.689775,0.0,0.2239922,0.0,-0.0,-0.97459096,0.0,0.0,-0.07199211,0,0,0,0,0
16769254,0.0,-0.0,-2.6898296,0.0,0.22396559,0.0,-0.0,-0.97459704,0.0,0.0,-0.07199211,0,0,0,0,0
16819161,0.0,-0.0,-2.6899009,0.0,0.22393085,0.0,-0.0,-0.974605,0.0,0.0,-0.07199211,0,0,0,0,0
16869123,0.0,-0.0,-2.6899867,0.0,0.22388902,0.0,-0.0,-0.9746146,0.0,0.0,-0.07199211,0,0,0,0,0
16919057,0.0,-0.0,-2.6895745,0.0,0.2240899,0.0,-0.0,-0.9745685,0.0,0.0,-0.07199211,0,0,0,0,0
16968988,0.0,-0.0,-2.6905813,0.0,0.22359926,0.0,-0.0,-0.97468114,0.0,0.0,-0.07199211,0,0,0,0,0
17018906,0.0,-0.0,-2.6904378,0.0,0.2236692,0.0,-0.0,-0.9746651,0.0,0.0,-0.07199211,0,0,0,0,0
17068845,0.0,-0.0,-2.686107,0.0,0.22577925,0.0,-0.0,-0.9741785,0.0,0.0,-0.07199211,0,0,0,0,0
17118791,0.0,-0.0,-2.6819828,0.0,0.2277876,0.0,-0.0,-0.97371083,0.0,0.0,-0.07100592,0,0,0,0,0
17168790,0.0,-0.0,-2.6814127,0.0,0.22806513,0.0,-0.0,-0.97364587,0.0,0.0,-0.14047337,0,0,0,0,0
