timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
18629628,0.0,-0.0,-2.4929268,0.0,0.31867653,0.0,-0.0,-0.9478635,0.0,0.0,-0.0,0,0,0,0,0
18684575,0.0,-0.0,-2.493004,0.0,0.31863993,0.0,-0.0,-0.9478758,0.0,0.0,-0.0,0,0,0,0,0
18729524,0.0,-0.0,-2.4930632,0.0,0.31861192,0.0,-0.0,-0.9478853,0.0,0.0,-0.0,0,0,0,0,0
18784483,0.0,-0.0,-2.493128,0.0,0.31858116,0.0,-0.0,-0.9478956,0.0,0.0,-0.0,0,0,0,0,0
18834557,0.0,-0.0,-2.493126,0.0,0.3185822,0.0,-0.0,-0.9478953,0.0,0.0,-0.0,0,0,0,0,0
18884399,0.0,-0.0,-2.4925454,0.0,0.31885734,0.0,-0.0,-0.9478027,0.0,0.0,-0.0,0,0,0,0,0
18929331,0.0,-0.0,-2.4927638,0.0,0.31875384,0.0,-0.0,-0.94783753,0.0,0.0,-0.0,0,0,0,0,0
18984282,0.0,-0.0,-2.4938197,0.0,0.31825334,0.0,-0.0,-0.94800574,0.0,0.0,-0.0,0,0,0,0,0
19034400,0.0,-0.0,-2.4931836,0.0,0.31855485,0.0,-0.0,-0.94790447,0.0,0.0,-0.0,0,0,0,0,0
19079200,0.0,-0.0,-2.493182,0.0,0.31855565,0.0,-0.0,-0.94790417,0.0,0.0,-0.0,0,0,0,0,0
19134304,0.0,-0.0,-2.493144,0.0,0.3185736,0.0,-0.0,-0.94789815,0.0,0.0,-0.0,0,0,0,0,0
19184095,0.0,-0.0,-2.4930677,0.0,0.31860977,0.0,-0.0,-0.947886,0.0,0.0,-0.0,0,0,0,0,0
19234221,0.0,-0.0,-2.493344,0.0,0.3184788,0.0,-0.0,-0.94793,0.0,0.0,-0.0,0,0,0,0,0
19279019,0.0,-0.0,-2.4936635,0.0,0.31832737,0.0,-0.0,-0.9479808,0.0,0.0,-0.0,0,0,0,0,0
19334087,0.0,-0.0,-2.4935918,0.0,0.3183614,0.0,-0.0,-0.94796944,0.0,0.0,-0.0,0,0,0,0,0
19383896,0.0,-0.0,-2.4936588,0.0,0.31832963,0.0,-0.0,-0.9479801,0.0,0.0,-0.0,0,0,0,0,0
19433910,0.0,-0.0,-2.4935865,0.0,0.31836388,0.0,-0.0,-0.9479686,0.0,0.0,-0.0,0,0,0,0,0
19483790,0.0,-0.0,-2.4940145,0.0,0.318161,0.0,-0.0,-0.9480367,0.0,0.0,-0.0,0,0,0,0,0
19533761,0.0,-0.0,-2.4938827,0.0,0.3182235,0.0,-0.0,-0.94801575,0.0,0.0,-0.0,0,0,0,0,0
19583696,0.0,-0.0,-2.4937117,0.0,0.31830454,0.0,-0.0,-0.9479885,0.0,0.0,-0.0,0,0,0,0,0
19633673,0.0,-0.0,-2.4937997,0.0,0.31826285,0.0,-0.0,-0.9480025,0.0,0.0,-0.0,0,0,0,0,0
19683607,0.0,-0.0,-2.4939263,0.0,0.31820282,0.0,-0.0,-0.94802266,0.0,0.0,-0.0,0,0,0,0,0
19733616,0.0,-0.0,-2.4940805,0.0,0.31812972,0.0,-0.0,-0.9480472,0.0,0.0,-0.0,0,0,0,0,0
19783530,0.0,-0.0,-2.4937193,0.0,0.31830093,0.0,-0.0,-0.9479897,0.0,0.0,-0.0,0,0,0,0,0
19833540,0.0,-0.0,-2.4936485,0.0,0.3183345,0.0,-0.0,-0.9479785,0.0,0.0,-0.0,0,0,0,0,0
19883414,0.0,-0.0,-2.4932256,0.0,0.31853497,0.0,-0.0,-0.94791114,0.0,0.0,-0.0,0,0,0,0,0
19933397,0.0,-0.0,-2.493545,0.0,0.31838354,0.0,-0.0,-0.947962,0.0,0.0,-0.0,0,0,0,0,0
19983325,0.0,-0.0,-2.4936652,0.0,0.3183266,0.0,-0.0,-0.9479811,0.0,0.0,-0.0,0,0,0,0,0
20033309,0.0,-0.0,-2.4934669,0.0,0.3184206,0.0,-0.0,-0.9479495,0.0,0.0,-0.0,0,0,0,0,0
20083232,0.0,-0.0,-2.4935846,0.0,0.31836477,0.0,-0.0,-0.9479683,0.0,0.0,-0.0,0,0,0,0,0
20135642,0.0,-0.0,-2.4932823,0.0,-0.3185081,0.0,0.0,0.9479202,0.0,0.0,-0.001,0,0,0,0,0
20183685,0.0,-0.0,-2.4931068,0.0,-0.31859124,0.0,0.0,0.94789225,0.0,0.0,-0.001,0,0,0,0,0
20233829,0.0,-0.0,-2.4935498,0.0,-0.31838128,0.0,0.0,0.94796276,0.0,0.0,-0.001,0,0,0,0,0
20283699,0.0,-0.0,-2.493352,0.0,-0.31847507,0.0,0.0,0.94793123,0.0,0.0,-0.001,0,0,0,0,0
20333552,0.0,-0.0,-2.4934492,0.0,-0.31842896,0.0,0.0,0.9479468,0.0,0.0,-0.001,0,0,0,0,0
20383341,0.0,-0.0,-2.493704,0.0,-0.31830814,0.0,0.0,0.9479873,0.0,0.0,-0.001,0,0,0,0,0
20433444,0.0,-0.0,-2.4936535,0.0,-0.31833214,0.0,0.0,0.9479793,0.0,0.0,-0.001,0,0,0,0,0
20483230,0.0,-0.0,-2.4941072,0.0,-0.31811705,0.0,0.0,0.94805145,0.0,0.0,-0.001,0,0,0,0,0
20533918,0.0,-0.0,-2.493658,0.0,-0.31832996,0.0,0.0,0.94798,0.0,0.0,-0.001,0,0,0,0,0
20583152,0.0,-0.0,-2.493515,0.0,-0.3183978,0.0,0.0,0.9479572,0.0,0.0,-0.001,0,0,0,0,0
20633771,0.0,-0.0,-2.493433,0.0,-0.31843665,0.0,0.0,0.9479441,0.0,0.0,-0.001,0,0,0,0,0
20683058,0.0,-0.0,-2.49342,0.0,-0.31844285,0.0,0.0,0.9479421,0.0,0.0,-0.001,0,0,0,0,0
20733157,0.0,-0.0,-2.493503,0.0,-0.31840345,0.0,0.0,0.9479553,0.0,0.0,-0.001,0,0,0,0,0
20782955,0.0,-0.0,-2.4933536,0.0,-0.31847432,0.0,0.0,0.9479315,0.0,0.0,-0.001,0,0,0,0,0
