timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
30638267,0.0,0.0,2.0766826,0.0,0.50765,0.0,0.0,0.8615634,0.0,0.0,-0.0,0,0,0,0,0
30643318,0.0,0.0,2.0766783,0.0,0.50765187,0.0,0.0,0.8615623,0.0,0.0,-0.0,0,0,0,0,0
30738419,0.0,0.0,2.0766196,0.0,0.50767714,0.0,0.0,0.8615474,0.0,0.0,-0.0,0,0,0,0,0
30838642,0.0,0.0,2.0765328,0.0,0.50771457,0.0,0.0,0.86152536,0.0,0.0,-0.0,0,0,0,0,0
30938920,0.0,0.0,2.0766015,0.0,0.50768495,0.0,0.0,0.8615428,0.0,0.0,-0.0,0,0,0,0,0
31039267,0.0,0.0,2.0766869,0.0,0.50764817,0.0,0.0,0.86156446,0.0,0.0,-0.0,0,0,0,0,0
31139490,0.0,0.0,2.076919,0.0,0.50754815,0.0,0.0,0.8616234,0.0,0.0,-0.0,0,0,0,0,0
31239722,0.0,0.0,2.077095,0.0,0.50747234,0.0,0.0,0.86166805,0.0,0.0,-0.0,0,0,0,0,0
31334853,0.0,0.0,2.0772986,0.0,0.5073846,0.0,0.0,0.8617197,0.0,0.0,-0.0,0,0,0,0,0
31440105,0.0,0.0,2.0774899,0.0,0.5073022,0.0,0.0,0.86176825,0.0,0.0,-0.0,0,0,0,0,0
31535284,0.0,0.0,2.077695,0.0,0.5072139,0.0,0.0,0.8618202,0.0,0.0,-0.0,0,0,0,0,0
31640473,0.0,0.0,2.0778606,0.0,0.5071425,0.0,0.0,0.8618622,0.0,0.0,-0.0,0,0,0,0,0
31740736,0.0,0.0,2.0781164,0.0,0.5070322,0.0,0.0,0.8619271,0.0,0.0,-0.0,0,0,0,0,0
31835939,0.0,0.0,2.078276,0.0,0.5069635,0.0,0.0,0.8619675,0.0,0.0,-0.0,0,0,0,0,0
31941193,0.0,0.0,2.0785828,0.0,0.5068312,0.0,0.0,0.8620453,0.0,0.0,-0.0,0,0,0,0,0
32036335,0.0,0.0,2.0788074,0.0,0.50673443,0.0,0.0,0.8621022,0.0,0.0,-0.0,0,0,0,0,0
32136639,0.0,0.0,2.0790906,0.0,0.50661236,0.0,0.0,0.862174,0.0,0.0,-0.0,0,0,0,0,0
32236859,0.0,0.0,2.0793438,0.0,0.50650316,0.0,0.0,0.8622381,0.0,0.0,-0.0,0,0,0,0,0
32337121,0.0,0.0,2.079567,0.0,0.50640696,0.0,0.0,0.8622946,0.0,0.0,-0.0,0,0,0,0,0
32437348,0.0,0.0,2.079768,0.0,0.5063203,0.0,0.0,0.86234546,0.0,0.0,-0.0,0,0,0,0,0
32537555,0.0,0.0,2.0800076,0.0,0.506217,0.0,0.0,0.86240613,0.0,0.0,-0.0,0,0,0,0,0
32637693,0.0,0.0,2.0802011,0.0,0.5061335,0.0,0.0,0.8624551,0.0,0.0,-0.0,0,0,0,0,0
32737986,0.0,0.0,2.080379,0.0,0.50605685,0.0,0.0,0.86250013,0.0,0.0,-0.0,0,0,0,0,0
32838187,0.0,0.0,2.0805385,0.0,0.505988,0.0,0.0,0.8625405,0.0,0.0,-0.0,0,0,0,0,0
32938398,0.0,0.0,2.080679,0.0,0.50592744,0.0,0.0,0.862576,0.0,0.0,-0.0,0,0,0,0,0
33038588,0.0,0.0,2.080888,0.0,0.50583726,0.0,0.0,0.8626289,0.0,0.0,-0.0,0,0,0,0,0
33138932,0.0,0.0,2.0811267,0.0,0.5057343,0.0,0.0,0.86268926,0.0,0.0,-0.0,0,0,0,0,0
33239157,0.0,0.0,2.0814376,0.0,0.5056002,0.0,0.0,0.8627679,0.0,0.0,-0.0,0,0,0,0,0
33339389,0.0,0.0,2.0816884,0.0,0.50549203,0.0,0.0,0.8628313,0.0,0.0,-0.0,0,0,0,0,0
33439556,0.0,0.0,2.081923,0.0,0.5053908,0.0,0.0,0.8628906,0.0,0.0,-0.0,0,0,0,0,0
33539768,0.0,0.0,2.0820947,0.0,0.50531673,0.0,0.0,0.86293393,0.0,0.0,-0.0,0,0,0,0,0
33635032,0.0,0.0,2.082272,0.0,0.5052402,0.0,0.0,0.86297876,0.0,0.0,-0.0,0,0,0,0,0
33740234,0.0,0.0,2.082462,0.0,0.50515825,0.0,0.0,0.86302674,0.0,0.0,-0.0,0,0,0,0,0
33840461,0.0,0.0,2.082615,0.0,0.50509226,0.0,0.0,0.86306536,0.0,0.0,-0.0,0,0,0,0,0
33935663,0.0,0.0,2.0828266,0.0,0.5050009,0.0,0.0,0.8631188,0.0,0.0,-0.0,0,0,0,0,0
34040910,0.0,0.0,2.0829809,0.0,0.5049343,0.0,0.0,0.86315775,0.0,0.0,-0.0,0,0,0,0,0
34136212,0.0,0.0,2.083136,0.0,0.5048674,0.0,0.0,0.86319697,0.0,0.0,-0.0,0,0,0,0,0
34236407,0.0,0.0,2.0832539,0.0,0.50481653,0.0,0.0,0.8632267,0.0,0.0,-0.0,0,0,0,0,0
34336587,0.0,0.0,2.0833955,0.0,0.5047554,0.0,0.0,0.8632624,0.0,0.0,-0.0,0,0,0,0,0
34436879,0.0,0.0,2.0835934,0.0,0.50466996,0.0,0.0,0.86331236,0.0,0.0,-0.0,0,0,0,0,0
34542084,0.0,0.0,2.0838175,0.0,0.5045732,0.0,0.0,0.8633689,0.0,0.0,-0.0,0,0,0,0,0
34637309,0.0,0.0,2.0839934,0.0,0.5044973,0.0,0.0,0.8634133,0.0,0.0,-0.0,0,0,0,0,0
34737421,0.0,0.0,2.084186,0.0,0.5044141,0.0,0.0,0.8634619,0.0,0.0,-0.0,0,0,0,0,0
34837639,0.0,0.0,2.0843828,0.0,0.5043292,0.0,0.0,0.86351144,0.0,0.0,-0.0,0,0,0,0,0
34937917,0.0,0.0,2.0845346,0.0,0.50426364,0.0,0.0,0.86354977,0.0,0.0,-0.0,0,0,0,0,0
35038139,0.0,0.0,2.0846515,0.0,0.50421315,0.0,0.0,0.8635793,0.0,0.0,-0.0,0,0,0,0,0
35138317,0.0,0.0,2.0847995,0.0,0.50414926,0.0,0.0,0.8636165,0.0,0.0,-0.0,0,0,0,0,0
35238665,0.0,0.0,2.0849328,0.0,0.5040917,0.0,0.0,0.86365014,0.0,0.0,-0.0,0,0,0,0,0
35338890,0.0,0.0,2.085031,0.0,0.50404924,0.0,0.0,0.86367494,0.0,0.0,-0.0,0,0,0,0,0
35439123,0.0,0.0,2.0851028,0.0,0.50401825,0.0,0.0,0.863693,0.0,0.0,-0.0,0,0,0,0,0
