timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
582560546,-0.0,-0.0,-0.7594677,0.0,0.92876333,-0.0,0.0,-0.3706733,0.0,0.0,-0.001,0,0,0,0,0
582580580,-0.0,-0.0,-0.75946134,0.0,0.9287645,-0.0,0.0,-0.37067032,0.0,0.0,-0.001,0,0,0,0,0
582660809,-0.0,-0.0,-0.7594227,0.0,0.9287717,-0.0,0.0,-0.37065244,0.0,0.0,-0.001,0,0,0,0,0
582760998,-0.0,-0.0,-0.7593889,0.0,0.92877793,-0.0,0.0,-0.37063673,0.0,0.0,-0.001,0,0,0,0,0
582861227,-0.0,-0.0,-0.7594243,0.0,0.9287714,-0.0,0.0,-0.37065315,0.0,0.0,-0.001,0,0,0,0,0
582961462,-0.0,-0.0,-0.75946265,0.0,0.9287643,-0.0,0.0,-0.37067097,0.0,0.0,-0.001,0,0,0,0,0
583061695,-0.0,-0.0,-0.75953084,0.0,0.92875165,-0.0,0.0,-0.37070262,0.0,0.0,-0.001,0,0,0,0,0
583161927,-0.0,-0.0,-0.7595605,0.0,0.9287461,-0.0,0.0,-0.3707164,0.0,0.0,-0.001,0,0,0,0,0
583262158,-0.0,-0.0,-0.7596209,0.0,0.92873496,-0.0,0.0,-0.37074444,0.0,0.0,-0.001,0,0,0,0,0
583362391,-0.0,-0.0,-0.7596652,0.0,0.92872673,-0.0,0.0,-0.370765,0.0,0.0,-0.001,0,0,0,0,0
583462623,-0.0,-0.0,-0.7597188,0.0,0.9287168,-0.0,0.0,-0.37078992,0.0,0.0,-0.001,0,0,0,0,0
583562855,-0.0,-0.0,-0.75975925,0.0,0.92870927,-0.0,0.0,-0.3708087,0.0,0.0,-0.001,0,0,0,0,0
583663087,-0.0,-0.0,-0.7598414,0.0,0.92869407,-0.0,0.0,-0.37084684,0.0,0.0,-0.001,0,0,0,0,0
583763319,-0.0,-0.0,-0.7599077,0.0,0.92868173,-0.0,0.0,-0.37087765,0.0,0.0,-0.001,0,0,0,0,0
583863551,-0.0,-0.0,-0.75995886,0.0,0.92867225,-0.0,0.0,-0.3709014,0.0,0.0,-0.001,0,0,0,0,0
