timestamp,load,ram_usage
29206386,0.5030583,0.82801086
29706701,0.7082107,0.86481595
30206519,0.56283396,0.84902245
30706396,0.5198211,0.84902245
31207651,0.53329647,0.84902245
31707574,0.5219491,0.84902245
32206659,0.52885556,0.84902245
32706808,0.5238699,0.84902245
33206425,0.5334339,0.84902245
33706644,0.5238193,0.84902245
34206393,0.5298619,0.84902245
34706644,0.52444196,0.84902245
35206424,0.531182,0.84902245
35706482,0.5233515,0.84902245
36207729,0.5295292,0.84902245
36707850,0.52095926,0.84902245
37207286,0.5284435,0.84902245
37707107,0.5230822,0.84902245
38206408,0.5296314,0.84902245
38706557,0.52501917,0.84902245
39206413,0.53069985,0.84902245
39706445,0.5224669,0.84902245
40206570,0.5288727,0.84902245
40706546,0.5205848,0.84902245
41207879,0.5310365,0.84902245
41708028,0.521446,0.84902245
42207154,0.52739257,0.84902245
42707216,0.5202118,0.84902245
43206729,0.5263766,0.84902245
43706385,0.5183624,0.84902245
44206565,0.57816786,0.84902245
44706400,0.5540184,0.84902245
