timestamp,load,ram_usage
78957751,0.39276445,0.5350451
79457743,0.5651039,0.53514564
79957743,0.43460888,0.53514564
80457781,0.44466,0.53514564
80957752,0.4304791,0.53514564
81457745,0.43368095,0.5357825
81957795,0.42607695,0.5357825
82457873,0.44407922,0.5357825
82957743,0.43357497,0.5357825
83457743,0.44805998,0.5357825
83957743,0.42542487,0.5357825
84457744,0.44023114,0.5357825
84957744,0.42933685,0.5357825
85457807,0.4423111,0.5357825
85957783,0.43423736,0.5357825
86457744,0.44369638,0.5357825
86957743,0.42315972,0.5357825
87457744,0.46639705,0.5357825
87957743,0.701584,0.5357825
88457746,0.64051944,0.5357825
88957781,0.43197662,0.5357825
89457784,0.4326071,0.5357825
89957783,0.44267255,0.5357825
90457769,0.43449557,0.5357825
90957746,0.4309821,0.5357825
91457743,0.431118,0.5357825
91957743,0.421894,0.5357825
92457743,0.44137198,0.5357825
92957745,0.41984713,0.5357825
93457746,0.43995714,0.5357825
93957845,0.4233337,0.5357825
94457936,0.42772913,0.5357825
94958556,0.43239433,0.5357825
95457910,0.439434,0.5357825
95957857,0.4302919,0.5357825
96457789,0.44574708,0.5371233
96958200,0.42507517,0.5371233
97457799,0.43808377,0.5371233
97957779,0.43062264,0.5371233
98457874,0.4457581,0.5371233
98958568,0.43642908,0.5371233
99457744,0.43881428,0.5371233
99957746,0.433208,0.5371233
100457841,0.45538145,0.5371233
100957912,0.42993122,0.5371233
101457747,0.43373513,0.5371233
101957744,0.4294386,0.5371233
102457744,0.448816,0.5371233
102958408,0.4274032,0.5371233
103457827,0.453811,0.5371233
103957927,0.42784178,0.5371233
104457783,0.44385386,0.5371233
104957823,0.4361168,0.5371233
105457743,0.44860506,0.5371233
105957743,0.4474849,0.5371233
106457776,0.441563,0.5371233
106958200,0.4308626,0.5371233
107457882,0.44201314,0.5371233
107957743,0.44107282,0.5371233
108457743,0.43983603,0.5371233
108957746,0.44213623,0.5371233
109457743,0.4394129,0.5371233
109957746,0.43291003,0.5371233
110457746,0.4419151,0.5371233
110958009,0.43354857,0.5371233
111457743,0.44957358,0.5371233
111957782,0.41977632,0.5371233
112457744,0.44311887,0.5371233
112957770,0.4293217,0.5371233
113457781,0.43194377,0.5371233
113957743,0.450091,0.5371233
114458010,0.52091706,0.5371233
