timestamp,load,ram_usage
546754437,0.4873929,0.85897166
547254593,0.72585607,0.8591804
547754407,0.5680038,0.8591804
548254605,0.5435599,0.8591804
548754380,0.534552,0.8591804
549254431,0.536106,0.8591804
549755782,0.53463364,0.8591804
550255259,0.5318283,0.8591804
550754666,0.526158,0.8591804
551254395,0.53069836,0.8591804
551754394,0.52670145,0.8591804
552254388,0.529858,0.8591804
552754493,0.52715755,0.8591804
553254454,0.52807087,0.8591804
553754384,0.5272475,0.8591804
554255868,0.525012,0.8591804
554755391,0.52628636,0.8591804
555255464,0.5302583,0.8591804
555754454,0.5285306,0.8591804
556254390,0.5257101,0.8591804
556754542,0.5279606,0.8591804
557254394,0.58482933,0.8591804
557754599,0.55353403,0.8591804
