timestamp,load,ram_usage
78447596,0.39797258,0.53434116
78947681,0.55415297,0.5344417
79447598,0.44202012,0.5344417
79947596,0.44179577,0.5344417
80447657,0.44930488,0.5344417
80947648,0.44099814,0.5344417
81447598,0.45012593,0.5344417
81947596,0.433734,0.5344417
82447598,0.43910486,0.5344417
82947798,0.44288796,0.5344417
83447873,0.44970274,0.5344417
83947599,0.4337023,0.5344417
84447632,0.44646174,0.5344417
84947635,0.43989217,0.5344417
85448103,0.4378729,0.5344417
85947608,0.43469638,0.5350786
86447597,0.43551272,0.5350786
86947597,0.4362929,0.5350786
87447599,0.441038,0.5350786
87947595,0.43495888,0.5350786
88447601,0.45523202,0.5350786
88947692,0.434224,0.5350786
89447717,0.44216186,0.5350786
89948316,0.44403315,0.5350786
90447685,0.4290864,0.5350786
90947596,0.43678403,0.5350786
91447595,0.4295869,0.5350786
91947598,0.43757248,0.5350786
92447613,0.44044632,0.5350786
92947597,0.45592475,0.5350786
93447597,0.47969705,0.5350786
