timestamp,load,ram_usage
41955602,0.39193887,0.40709952
42455871,0.5546347,0.544967
42955603,0.44701248,0.53511214
43455604,0.44215912,0.53511214
43955604,0.44083202,0.53511214
44455602,0.43405086,0.53511214
44955606,0.42756456,0.53511214
45455607,0.43806714,0.53511214
45955639,0.44034952,0.53511214
46455902,0.45444715,0.53511214
46955603,0.4375748,0.535749
47455603,0.432648,0.535749
47955605,0.44855,0.535749
48455617,0.43788546,0.535749
48955633,0.43368214,0.535749
49455603,0.43658042,0.535749
49955603,0.43471915,0.535749
50455637,0.437348,0.535749
50955928,0.4526167,0.535749
51456791,0.44260693,0.535749
51955604,0.4507712,0.535749
52455604,0.44016373,0.535749
52955603,0.43079913,0.535749
53455622,0.444964,0.535749
53956046,0.4386891,0.535749
54455603,0.43343002,0.535749
54955602,0.43921,0.535749
55455606,0.4331231,0.535749
55955780,0.4525336,0.535749
56455603,0.44308072,0.535749
56955650,0.45123535,0.535749
57455604,0.43640023,0.535749
57955603,0.438312,0.535749
58455629,0.43717128,0.535749
58955604,0.4293443,0.535749
59455603,0.43818003,0.535749
59955685,0.43325466,0.535749
60455604,0.43165618,0.535749
60955887,0.44966018,0.535749
61455607,0.43937916,0.535749
61955603,0.4519409,0.535749
62455602,0.4343137,0.535749
62955621,0.44240922,0.535749
63455799,0.42779255,0.535749
63955602,0.4443553,0.535749
64455602,0.4334209,0.535749
64955604,0.45121312,0.535749
65455603,0.44465,0.535749
65956485,0.43545383,0.535749
66455604,0.429371,0.535749
66955602,0.44200402,0.535749
67455603,0.43483114,0.535749
67955604,0.44117397,0.535749
68455603,0.442968,0.535749
68955703,0.45350313,0.535749
69455706,0.44324476,0.535749
69955604,0.44014907,0.535749
70455782,0.4339707,0.535749
70955602,0.44955575,0.535749
71455635,0.44005495,0.535749
71955870,0.4484411,0.535749
72455603,0.4376825,0.535749
72955606,0.44315714,0.535749
73455639,0.43279886,0.535749
73955604,0.44930023,0.535749
74455725,0.4676569,0.535749
