timestamp,load,ram_usage
35947596,0.39142984,0.40562466
36447597,0.5956604,0.5434921
36947595,0.430506,0.5336372
37447742,0.45343596,0.5336372
37947653,0.43336558,0.5336372
38447596,0.4409811,0.5336372
38947627,0.4443698,0.5336372
39447637,0.445372,0.5336372
39947968,0.43415213,0.5336372
40447621,0.45229787,0.5336372
40947595,0.4339766,0.5336372
41447602,0.43541765,0.5336372
41948291,0.43248433,0.5336372
42447595,0.44027597,0.5336372
42947595,0.43476087,0.5336372
43447684,0.4473331,0.5336372
43947597,0.453798,0.5336372
44447599,0.46728414,0.5336372
