timestamp,load,ram_usage
125947605,0.39593673,0.53497803
126447596,0.554546,0.5350786
126947639,0.44025415,0.5350786
127447634,0.54397273,0.5350786
127947630,0.43040615,0.5350786
128447599,0.44113803,0.5350786
128947808,0.42551756,0.5350786
129447662,0.4338447,0.5350786
129947597,0.43241024,0.5350786
130447630,0.4400009,0.5350786
130947595,0.435516,0.5350786
131447949,0.4406829,0.5350786
131947773,0.4393195,0.5350786
132447595,0.45395178,0.5350786
132947598,0.4482571,0.5350786
133448013,0.443628,0.5350786
133947595,0.4370215,0.5350786
134447598,0.4495582,0.5350786
134947595,0.43880463,0.5350786
135447596,0.44851512,0.5350786
135947597,0.49179,0.5350786
136447627,0.710402,0.5350786
136947597,0.7052946,0.5350786
137447849,0.4458313,0.5350786
137948240,0.44150275,0.5350786
138447596,0.46025884,0.5350786
138947622,0.4512425,0.5350786
139447641,0.44708723,0.5350786
139947597,0.4346711,0.5350786
140447595,0.46887988,0.5350786
140947617,0.4663871,0.5350786
141447597,0.47085106,0.5350786
141947600,0.47208798,0.5350786
142447659,0.4615389,0.5350786
142947599,0.4424935,0.5350786
143447852,0.45535636,0.5350786
143947671,0.45471513,0.5350786
144447839,0.4750982,0.5350786
