timestamp,load,ram_usage
582446595,0.3966568,0.5353803
582946493,0.5674869,0.53548086
583446496,0.443398,0.53548086
583946675,0.45296276,0.53548086
584446493,0.4461524,0.53548086
584946701,0.44147635,0.53548086
585446553,0.44829088,0.53548086
585946546,0.42929798,0.53548086
586446490,0.43890715,0.53548086
586946718,0.4352184,0.53548086
587446509,0.4412707,0.53548086
587946488,0.4457987,0.53548086
588446488,0.445902,0.53548086
588946489,0.439964,0.53548086
589446524,0.439654,0.53548086
589946488,0.6173048,0.53548086
590446651,0.6285831,0.53548086
590946664,0.70701754,0.53548086
591447429,0.7171362,0.53548086
591946571,0.45566642,0.53548086
592446514,0.44064337,0.53548086
592946506,0.47420275,0.53548086
593446493,0.44255906,0.53548086
