timestamp,load,ram_usage
83966839,0.39077574,0.53393894
84466693,0.46420074,0.5340395
84966742,0.503152,0.5340395
85466694,0.44216686,0.5340395
85966752,0.42655456,0.5340395
86466692,0.43577802,0.5340395
86966692,0.445328,0.5340395
87466758,0.42670983,0.5340395
87966693,0.4343478,0.5340395
88466778,0.44047713,0.5340395
88966796,0.43567342,0.5340395
89466696,0.43087673,0.5340395
89966896,0.44044518,0.5340395
90466706,0.4428283,0.5340395
90966692,0.4261499,0.5340395
91466693,0.437276,0.5340395
91967063,0.42442018,0.5340395
92466692,0.47395068,0.5340395
92966726,0.4398721,0.5340395
