timestamp,load,ram_usage
74948571,0.3925519,0.5350116
75448227,0.50615525,0.53511214
75948275,0.4634483,0.53511214
76448229,0.4499247,0.53511214
76948701,0.43566447,0.53511214
77448416,0.4467517,0.535749
77948233,0.43726563,0.535749
78448227,0.43682438,0.535749
78948249,0.42943424,0.535749
79448226,0.6042378,0.535749
79948230,0.43557453,0.535749
80448366,0.438008,0.535749
80948453,0.43635088,0.535749
81448945,0.44176865,0.535749
81948228,0.45250583,0.53628534
82448227,0.45420307,0.53628534
82948233,0.4476704,0.53628534
83448227,0.43862748,0.53628534
83948227,0.44322997,0.53628534
84448226,0.44381088,0.53628534
84948229,0.4539171,0.53628534
85448261,0.4421931,0.53628534
85948228,0.4400198,0.53628534
86448384,0.45641363,0.53628534
86948227,0.44468182,0.53628534
87448420,0.45700145,0.53628534
87948452,0.7050452,0.53628534
88448265,0.6105856,0.53628534
88948230,0.44002968,0.53628534
89448228,0.4851449,0.53628534
