timestamp,load,ram_usage
1791961371,0.3908618,0.53745854
1792461270,0.5081471,0.5375591
1792961265,0.45805782,0.5375591
1793461263,0.44929218,0.5375591
1793961331,0.43375134,0.5375591
1794461318,0.44674814,0.5375591
1794961267,0.42832315,0.5375591
1795461263,0.4450609,0.5375591
1795961266,0.42555916,0.5375591
1796461323,0.439964,0.5375591
1796961262,0.4198228,0.5375591
1797461261,0.44566202,0.5375591
1797961265,0.42938542,0.5375591
1798461472,0.4485892,0.5375591
1798961264,0.42319518,0.5375591
1799461261,0.44645268,0.5375591
1799961265,0.45802724,0.5375591
1800461436,0.4334941,0.5375591
1800961261,0.43778402,0.5375591
1801461264,0.4430309,0.5375591
1801961264,0.43334937,0.5375591
1802461697,0.43956536,0.5375591
1802961264,0.43837363,0.5375591
1803461262,0.4513458,0.5375591
1803961262,0.43886203,0.5375591
1804461668,0.43770546,0.5375591
1804961294,0.43468028,0.5375591
1805461262,0.44648457,0.5375591
1805961283,0.43724424,0.5375591
1806461860,0.4570896,0.5375591
1806961352,0.43617743,0.5375591
1807461262,0.4576373,0.5375591
1807961263,0.4440571,0.5375591
1808461971,0.45337784,0.5375591
1808961300,0.43874454,0.5375591
1809461302,0.4439838,0.5375591
1809961431,0.44523227,0.5375591
1810462128,0.44178396,0.5375591
1810961363,0.43260133,0.5375591
1811461299,0.4550526,0.5375591
1811961421,0.4388178,0.5375591
1812462024,0.44589317,0.5375591
1812961465,0.4325366,0.5375591
1813461470,0.4448471,0.5375591
1813961266,0.43212175,0.5375591
1814461265,0.438488,0.5375591
1814961359,0.4322806,0.5375591
1815461271,0.43635583,0.5375591
1815961293,0.43402404,0.5375591
1816461294,0.44006127,0.5375591
1816961710,0.4336452,0.5375591
1817461262,0.44932967,0.5375591
1817961262,0.4347611,0.5375591
1818461263,0.44985908,0.5375591
1818961325,0.43487602,0.5375591
1819461261,0.4459678,0.5375591
1819961567,0.4261769,0.5375591
1820461266,0.4470489,0.5375591
1820961289,0.43741125,0.5375591
1821461265,0.43974,0.5375591
1821961339,0.43209177,0.5375591
1822461263,0.4438768,0.5375591
1822961291,0.43511474,0.5375591
1823461263,0.43818742,0.5375591
1823961547,0.4324361,0.5375591
1824461324,0.46545547,0.5375591
1824961295,0.46983474,0.5375591
