timestamp,load,ram_usage
652797978,0.5822165,0.85653657
653297188,0.62655914,0.85653657
653795474,0.54750025,0.85653657
654295391,0.5258697,0.85653657
654795591,0.5213572,0.85653657
655295386,0.53213507,0.85653657
655795428,0.520751,0.85653657
656295642,0.53133225,0.85653657
656795385,0.52169454,0.85653657
657295501,0.5310844,0.85653657
657795456,0.52192855,0.85653657
658295385,0.53112787,0.85653657
658795382,0.5246521,0.85653657
659295429,0.533884,0.85653657
659795390,0.5251158,0.85653657
660295391,0.53009224,0.85653657
660795814,0.56073815,0.85653657
661295668,0.58892196,0.85653657
661795386,0.5964848,0.85653657
662295388,0.586886,0.85653657
662795386,0.59017396,0.85653657
663295734,0.5996287,0.85653657
663795389,0.5849588,0.85653657
664295574,0.58783674,0.85653657
664795394,0.5858645,0.85653657
665297527,0.59611785,0.85653657
665800534,0.58390886,0.85653657
666297748,0.596011,0.85653657
666795630,0.58552295,0.85653657
667300320,0.5913995,0.85653657
667795674,0.5843464,0.85653657
668299366,0.59436965,0.85653657
668797622,0.5945345,0.85653657
669295393,0.59475327,0.85653657
669796356,0.5906088,0.85653657
670295643,0.5892107,0.85653657
670795384,0.5841963,0.85653657
671295498,0.5904851,0.85653657
671795387,0.58011746,0.85653657
672296167,0.6078216,0.85653657
672795386,0.5872749,0.85653657
673298917,0.5987576,0.85653657
673795399,0.5867455,0.85653657
674295385,0.53955585,0.85653657
674795674,0.5228256,0.85653657
675295391,0.53303516,0.85653657
675795981,0.5220225,0.85653657
676296566,0.52968025,0.85653657
676795385,0.5224945,0.85653657
677295638,0.5326402,0.85653657
677795425,0.5271891,0.85653657
678295385,0.5296711,0.85653657
678795386,0.52240294,0.85653657
679295930,0.53386366,0.85653657
679795385,0.5232186,0.85653657
680295594,0.5308657,0.85653657
680795439,0.51784265,0.85653657
681295386,0.528426,0.85653657
681795384,0.518244,0.85653657
682295429,0.5247228,0.85653657
682795434,0.5716614,0.85653657
683295387,0.56464434,0.85653657
