timestamp,load,ram_usage
23466694,0.38833165,0.4041833
23966769,0.54773414,0.53219587
24466695,0.43062216,0.53219587
24966800,0.4344985,0.53219587
25466709,0.44185466,0.53219587
25966791,0.43119138,0.53219587
26466695,0.43796104,0.53219587
26967307,0.42479748,0.53219587
27466733,0.43103474,0.53219587
27966693,0.43323916,0.53219587
28466697,0.43479484,0.53219587
28966703,0.43340534,0.53219587
29466874,0.44064933,0.53219587
29966692,0.43059874,0.53219587
30466691,0.4447289,0.53219587
30966726,0.4312153,0.53219587
31466692,0.43973124,0.53219587
31966803,0.43011433,0.53219587
32466831,0.4352038,0.53219587
32966692,0.43177092,0.53219587
33466723,0.4385928,0.53219587
33966740,0.43211728,0.53219587
34466693,0.46146214,0.53219587
