timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
168317886,168317857,327690,0.13767904,0.115171,-0.70184153,36.25,0,0
169311104,169311079,327690,0.170418,0.059631683,-0.34390527,36.125,0,0
170304955,170304930,327690,0.18225664,0.049546916,-0.3401052,36.375,0,0
171311118,171311090,327690,0.18094124,0.06299327,-0.33732826,36.25,0,0
172316928,172316902,327690,0.12671733,0.040485237,-0.32446653,36.25,0,0
173310478,173310453,327690,-0.06328559,-0.06474715,-0.24144986,36.0,0,0
174316290,174316264,327690,-0.16924874,-0.119409524,-0.5748319,36.0,0,0
175309785,175309760,327690,-0.050277695,-0.06810874,-0.24744226,35.75,0,0
176303041,176303004,327690,0.0011692487,-0.009938614,-0.2629348,35.625,0,0
177309160,177309132,327690,-0.1813797,-0.043116048,-0.21660332,35.75,0,0
178314956,178314931,327690,-0.13300204,-0.07439345,-0.19774918,35.75,0,0
179308553,179308528,327690,-0.09836305,-0.1454253,-0.19789535,35.625,0,0
180314229,180314198,327690,-0.11765565,-0.09514762,-0.19731072,35.625,0,0
181307932,181307907,327690,-0.040923703,-0.12934814,-0.21119554,35.75,0,0
182313982,182313953,327690,-0.11853259,-0.054516222,-0.17757966,35.75,0,0
183307260,183307234,327690,-0.110201694,-0.12335574,-0.2087109,35.5,0,0
184313286,184313261,327690,-0.10508623,-0.06416252,-0.1933645,35.375,0,0
185306474,185306449,327690,-0.10274773,-0.04750073,-0.49707687,35.125,0,0
186312671,186312640,327690,-0.09193218,-0.10888629,-0.1933645,35.25,0,0
187305928,187305903,327690,-0.119117215,-0.09821689,-0.1930722,35.0,0,0
188312061,188312035,327690,-0.11268634,-0.11999415,-0.56007016,34.75,0,0
189317755,189317730,327690,-0.16486406,-0.18181817,-0.1860567,34.5,0,0
190311235,190311207,327690,-0.12832505,-0.12452499,-0.2014031,34.25,0,0
191304985,191304959,327690,-0.13534054,-0.032592807,-0.20228003,34.25,0,0
192310655,192310630,327690,-0.16457176,-0.04866998,-0.20841858,34.125,0,0
193316833,193316808,327690,-0.17889506,-0.045746855,-0.19950306,33.75,0,0
194309855,194309824,327690,-0.12072493,-0.10888629,-0.19087985,34.0,0,0
195316255,195316227,327690,-0.13475591,-0.1813797,-0.19731072,34.125,0,0
196309854,196309821,327690,-0.1631102,-0.106840104,-0.19467992,33.625,0,0
197302915,197302890,327690,-0.14995615,-0.04180064,-0.56007016,33.875,0,0
198309060,198309032,327690,-0.13548669,-0.10844782,-0.20695703,33.875,0,0
199314717,199314692,327690,-0.1031862,-0.13548669,-0.21280326,34.0,0,0
200308252,200308223,327690,-0.046769947,-0.11853259,-0.209734,33.75,0,0
201314118,201314092,327690,-0.12978661,-0.08023969,-0.20710318,33.875,0,0
202307741,202307716,327690,-0.030108154,-0.1524408,-0.20534931,33.625,0,0
203314058,203314032,327690,-0.08637825,-0.05875475,-0.54413915,33.75,0,0
204307289,204307264,327690,-0.13782519,-0.06562408,-0.2363344,33.75,0,0
