timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
278142689,278141847,396825,-0.1787879,0.013683848,-0.14653054,nan,0,0
278960002,278959134,396825,-0.1787879,0.016680572,-0.14347698,nan,0,0
279967088,279966257,396825,-0.1787879,0.013683848,-0.14653054,nan,0,0
280962830,280961997,396825,-0.1787879,0.016680572,-0.1404234,nan,0,0
281958448,281957582,396825,-0.18181203,0.016680572,-0.14958411,nan,0,0
282966122,282965132,396825,-0.18483621,0.010687125,-0.14958411,nan,0,0
283961353,283960521,396825,-0.21205352,-0.031267,-0.14347698,nan,0,0
284967732,284966894,396825,-0.21205352,-0.010289938,-0.12515555,nan,0,0
285965646,285964685,396825,-0.20298107,-0.034263723,-0.12515555,nan,0,0
286961749,286960799,396825,-0.21507765,-0.037260447,-0.13736983,nan,0,0
287969943,287969086,396825,-0.20600525,-0.025273552,-0.10988771,nan,0,0
288966807,288965972,396825,-0.2241501,-0.025273552,-0.119048424,nan,0,0
289963788,289962877,396825,-0.2241501,-0.043253895,-0.100727,nan,0,0
290960480,290959641,396825,-0.25439158,-0.06722768,-0.073244885,nan,0,0
291968136,291967301,396825,-0.26648822,-0.121168695,-0.08240559,nan,0,0
292963492,292962661,396825,-0.35116434,-0.07322113,-0.048816327,nan,0,0
293959628,293958796,396825,-0.30882627,-0.103188366,-0.0518699,nan,0,0
294967212,294966327,396825,-0.33906773,-0.08221129,-0.06408417,nan,0,0
295963422,295962537,396825,-0.4449129,-0.18110317,-0.021334212,nan,0,0
296960289,296959370,396825,-0.46003363,-0.3669,0.4031119,nan,0,0
297968166,297967276,396825,-0.45700946,-0.3788869,0.4428083,nan,0,0
298965007,298964133,396825,-0.47515437,-0.21706384,0.36341548,nan,0,0
299961559,299960713,396825,-0.58402365,-0.52272964,-0.0518699,nan,0,0
300968316,300967484,396825,-0.9499455,-0.5257263,-0.85801214,nan,0,0
301964325,301963460,396825,-0.93482476,-0.15113594,-0.6351016,nan,0,0
302960518,302959687,396825,-0.43584046,-0.043253895,-0.25340545,nan,0,0
303967659,303966804,396825,-0.14249812,0.15153311,-0.11599485,nan,0,0
304963469,304962637,396825,-0.15459472,0.15452984,0.015308623,nan,0,0
305959804,305958963,396825,-0.15157057,0.15452984,4.077713e-05,nan,0,0
306967467,306966636,396825,-0.14854641,0.15452984,0.0061479127,nan,0,0
307963118,307962286,396825,-0.15157057,0.15153311,0.0061479127,nan,0,0
308959620,308958789,396825,-0.15459472,0.15452984,0.012255056,nan,0,0
