timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
23814988,23814152,396825,0.019439371,-0.17424086,-0.12702635,nan,0,0
23826154,23825325,396825,0.016481914,-0.17424086,-0.12397276,nan,0,0
24809928,24809096,396825,0.019439371,-0.17424086,-0.12702635,nan,0,0
25816828,25815998,396825,0.0016946149,-0.17724554,-0.117865585,nan,0,0
26812447,26811486,396825,0.016481914,-0.17424086,-0.12702635,nan,0,0
27818646,27817804,396825,0.019439371,-0.17424086,-0.12702635,nan,0,0
28814372,28813540,396825,0.019439371,-0.17424086,-0.117865585,nan,0,0
29810306,29809474,396825,0.019439371,-0.17424086,-0.12397276,nan,0,0
30816656,30815719,396825,0.019439371,-0.17424086,-0.12702635,nan,0,0
31812068,31811220,396825,0.019439371,-0.17424086,-0.12397276,nan,0,0
32818991,32818146,396825,-0.0012628431,-0.17424086,-0.117865585,nan,0,0
33813652,33812816,396825,0.019439371,-0.17424086,-0.12702635,nan,0,0
34809211,34808383,396825,0.028311752,-0.17424086,-0.12702635,nan,0,0
