timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
705871262,705871234,327690,0.17801812,0.08170126,-0.35018998,31.25,0,0
706877481,706877456,327690,0.13972522,0.071908794,-0.34595147,31.25,0,0
707870732,707870707,327690,0.17582577,0.07848582,-0.34258988,31.375,0,0
708876883,708876858,327690,0.18342589,0.070739545,-0.33177432,31.25,0,0
709883013,709882988,327690,0.14659455,0.12613271,-0.5970476,31.375,0,0
710876036,710875996,327690,0.18327974,0.07673195,-0.33688977,31.25,0,0
711869696,711869668,327690,0.1813797,0.084185906,-0.3418591,31.125,0,0
712875888,712875863,327690,0.17889506,0.119409524,-0.72712654,31.0,0,0
713882009,713881984,327690,0.18108739,0.08228588,-0.33075124,30.875,0,0
714875248,714875223,327690,0.23311897,0.11677872,-0.35983628,30.875,0,0
