timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
797159012,797158987,327690,0.32066646,0.06416252,-0.37620577,31.75,0,0
798164738,798164707,327690,0.35135925,0.046916105,-0.37357497,31.625,0,0
799170849,799170815,327690,0.3591055,0.040923703,-0.3697749,31.625,0,0
800164669,800164641,327690,0.33367434,0.10406314,-0.78076583,31.5,0,0
801170726,801170701,327690,0.3588132,0.056562405,-0.35998246,31.375,0,0
802164039,802164009,327690,0.3551593,0.04852382,-0.36188248,31.5,0,0
803157563,803157538,327690,0.11867874,0.05568547,-0.58740133,31.625,0,0
804163749,804163724,327690,0.14191756,0.008623209,-0.2725811,31.625,0,0
805169479,805169454,327690,0.2795966,0.027477344,-0.33235896,31.5,0,0
806163099,806163074,327690,0.20447236,0.0017538731,-0.2999123,31.375,0,0
807169235,807169210,327690,0.20798011,-0.035808243,-0.2746273,31.5,0,0
808162210,808162185,327690,0.1164864,-0.14790997,-0.19731072,31.375,0,0
809168313,809168288,327690,0.067231804,0.039754458,-0.6235019,31.375,0,0
810161964,810161939,327690,0.07220111,-0.036100555,-0.2037416,31.375,0,0
811167741,811167716,327690,-0.12964045,0.02090032,-0.5372698,31.375,0,0
812161467,812161441,327690,-0.024846535,-0.10610932,-0.19921075,31.125,0,0
813167508,813167483,327690,0.03624671,-0.10201695,-0.2246419,31.125,0,0
814160813,814160788,327690,0.062700965,-0.07366267,-0.19511838,31.125,0,0
815166834,815166809,327690,-0.0779012,-0.04413914,-0.1933645,31.125,0,0
816160380,816160352,327690,0.046039168,-0.04633148,-0.21631101,31.125,0,0
817166709,817166684,327690,-0.0014615608,-0.06840105,-0.21762642,31.125,0,0
818159886,818159860,327690,-0.0838936,-0.051154632,-0.21543407,31.0,0,0
819166208,819166183,327690,-0.015054077,-0.09134755,-0.2123648,31.375,0,0
820172307,820172279,327690,-0.021923414,-0.092078336,-0.2014031,31.0,0,0
821165569,821165544,327690,-0.09865536,-0.06679333,-0.20052615,31.25,0,0
822159047,822159022,327690,-0.0575855,-0.037269805,-0.20651856,31.0,0,0
823165244,823165216,327690,-0.060362466,0.019146448,-0.539316,31.125,0,0
824170780,824170755,327690,-0.068254896,-0.044285294,-0.19774918,30.875,0,0
825164310,825164285,327690,-0.02806197,-0.07380883,-0.20125693,31.0,0,0
826170016,826169985,327690,-0.047939196,-0.018269511,-0.5985092,31.0,0,0
827163778,827163750,327690,0.024408067,0.01753873,-0.5564162,31.0,0,0
828157345,828157320,327690,-0.021777257,-0.081993565,-0.2016954,31.0,0,0
829163479,829163454,327690,-0.05875475,-0.0059923995,-0.56036246,30.875,0,0
830169047,830169018,327690,-0.04004677,-0.08710903,-0.20622624,31.125,0,0
831162569,831162541,327690,-0.0020461853,-0.10274773,-0.19453375,30.875,0,0
832168213,832168188,327690,-0.12627886,0.042385265,-0.27141187,30.75,0,0
833161696,833161667,327690,-0.010084771,-0.07044724,-0.22025722,30.875,0,0
834167885,834167860,327690,-0.12306343,-0.021046476,-0.17977199,30.875,0,0
835161130,835161105,327690,-0.025138848,0.01943876,-0.16530253,30.75,0,0
836167307,836167279,327690,-0.036392868,-0.08637825,-0.21441099,30.625,0,0
837160912,837160887,327690,-0.018415667,-0.09792458,-0.20695703,30.5,0,0
838167255,838167230,327690,-0.10596316,0.014907921,-0.6216018,30.5,0,0
839160851,839160824,327690,-0.025285004,-0.07760888,-0.20768781,30.375,0,0
840166622,840166597,327690,-0.0396083,-0.034492835,-0.4310143,30.375,0,0
841160264,841160236,327690,-0.018415667,-0.076439634,-0.1954107,30.25,0,0
842166508,842166482,327690,-0.014469453,-0.05641625,-0.20388775,30.0,0,0
843160187,843160162,327690,-0.076293476,-0.03624671,-0.5866705,30.0,0,0
844165917,844165892,327690,0.019584917,-0.07658579,-0.22990353,30.125,0,0
845172102,845172077,327690,-0.018561823,-0.028646594,-0.20768781,30.0,0,0
846165706,846165680,327690,-0.10640163,0.010377082,-0.49985382,29.875,0,0
847159354,847159328,327690,0.022654194,-0.078339666,-0.21368021,30.0,0,0
848165598,848165573,327690,0.06781643,-0.14264834,-0.20096463,29.875,0,0
849158711,849158686,327690,-0.10435545,-0.00058462436,-0.5901783,30.0,0,0
850165033,850165008,327690,-0.10128617,-0.027331188,-0.21455714,29.875,0,0
851170962,851170933,327690,0.010230926,-0.07205495,-0.18883367,30.0,0,0
852164200,852164173,327690,-0.099970765,-0.022361882,-0.5270389,30.125,0,0
853157801,853157776,327690,-0.04852382,-0.024992691,-0.18824904,29.875,0,0
854164031,854164006,327690,-0.08973984,-0.028938906,-0.19687225,30.125,0,0
855170161,855170133,327690,-0.08111663,-0.013592516,-0.32432038,30.0,0,0
856163306,856163281,327690,-0.043262202,-0.014469453,-0.19161063,30.0,0,0
857169567,857169542,327690,-0.019877229,-0.10888629,-0.1847413,30.0,0,0
858163172,858163147,327690,-0.121309556,-0.0147617655,-0.5954399,30.0,0,0
859169280,859169255,327690,-0.27345803,-0.0779012,-0.1571178,30.0,0,0
860162576,860162551,327690,-0.07819351,-0.034931306,-0.19351067,29.875,0,0
861168587,861168562,327690,-0.07468576,0.009207834,-0.5920783,30.125,0,0
862162319,862162294,327690,-0.05232388,-0.02323882,-0.21207249,29.75,0,0
863167760,863167735,327690,-0.0131540485,0.06533177,-0.6235019,29.75,0,0
864161245,864161220,327690,-0.1031862,-0.062262494,-0.58871675,29.625,0,0
865167390,865167362,327690,-0.13285589,-0.032008182,-0.19365682,29.625,0,0
866160467,866160442,327690,-0.07132417,-0.076293476,-0.19219525,29.625,0,0
867166686,867166658,327690,0.064016365,-0.005261619,-0.22741887,29.5,0,0
868160341,868160316,327690,-0.013300204,-0.07775504,-0.19877228,29.75,0,0
869166571,869166546,327690,-0.01753873,-0.051154632,-0.21528792,29.625,0,0
870160423,870160397,327690,-0.055247,-0.07220111,-0.19526453,29.375,0,0
871166604,871166579,327690,-0.019731073,-0.04223911,-0.2269804,29.375,0,0
