timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
208627804,208626973,396825,0.12492567,0.07351896,-0.14238155,nan,0,0
208638946,208638117,396825,0.12194942,0.07053944,-0.14238155,nan,0,0
209623087,209622258,396825,0.14278328,0.07351896,-0.14238155,nan,0,0
210618840,210618009,396825,0.13980703,0.07053944,-0.14544705,nan,0,0
211625538,211624710,396825,0.12492567,0.07351896,-0.13625057,nan,0,0
212621877,212621016,396825,0.13980703,0.07053944,-0.14544705,nan,0,0
213618418,213617553,396825,0.13980703,0.07351896,-0.14238155,nan,0,0
214625712,214624882,396825,0.13980703,0.07351896,-0.14238155,nan,0,0
215620551,215619722,396825,0.13980703,0.07351896,-0.14544705,nan,0,0
216628296,216627377,396825,0.13683076,0.07351896,-0.14544705,nan,0,0
217624283,217623335,396825,0.13683076,0.07351896,-0.14238155,nan,0,0
218619903,218619070,396825,0.13980703,0.07351896,-0.14238155,nan,0,0
219626859,219625982,396825,0.14873582,0.07351896,-0.14544705,nan,0,0
