timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
30497479,30497454,327690,0.14425606,-0.025869628,-0.38059047,36.25,0,0
31491134,31491107,327690,0.13724057,-0.023823442,-0.37620577,36.125,0,0
32496834,32496809,327690,0.15594855,-0.02353113,-0.36933643,36.125,0,0
33503135,33503110,327690,0.12204033,0.015054077,-0.62394035,35.875,0,0
34496369,34496344,327690,0.14747149,-0.027769657,-0.36392868,35.75,0,0
35502652,35502627,327690,0.14001754,-0.041362174,-0.36392868,36.125,0,0
36496156,36496128,327690,-0.2686349,-0.11984799,-0.23969598,35.875,0,0
37501870,37501845,327690,-0.008769365,-0.09982461,-0.2879275,35.875,0,0
38495525,38495500,327690,0.035954397,-0.105670854,-0.30780473,36.0,0,0
39501399,39501374,327690,0.18561824,-0.030692779,-0.38862905,35.75,0,0
40494894,40494866,327690,0.1813797,-0.023823442,-0.38687518,35.75,0,0
41500682,41500654,327690,0.18225664,-0.015346389,-0.3843905,35.75,0,0
42494324,42494295,327690,0.18561824,-0.021046476,-0.38453668,36.0,0,0
43500621,43500593,327690,0.18897982,-0.02090032,-0.38979828,36.125,0,0
44494013,44493987,327690,0.15317158,0.033615902,-0.748173,35.875,0,0
