timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
671955277,671955252,327690,0.35165155,0.057439342,-0.3624671,32.25,0,0
672948579,672948554,327690,0.3325051,0.09909383,-0.6967261,32.25,0,0
673954771,673954736,327690,0.3684595,0.051739257,-0.35589007,32.375,0,0
674948363,674948335,327690,0.37342882,0.04969307,-0.35106692,32.125,0,0
675954609,675954584,327690,0.3538439,0.039900612,-0.34536684,32.375,0,0
676947759,676947733,327690,0.17217188,-0.057293188,-0.2699503,32.125,0,0
677953903,677953875,327690,0.010815551,-0.09412452,-0.21017246,32.25,0,0
678947018,678946993,327690,0.1597486,0.048377667,-0.3517977,32.25,0,0
679953102,679953077,327690,-0.24291143,-0.12291727,-0.13022508,32.125,0,0
680959263,680959237,327690,0.14323297,-0.059047062,-0.25913474,32.25,0,0
681952492,681952451,327690,0.03843905,-0.08681672,-0.22215725,31.875,0,0
682946213,682946187,327690,-0.013738672,-0.086232096,-0.21119554,31.875,0,0
683952412,683952386,327690,0.060070153,-0.0888629,-0.2040339,32.0,0,0
684958144,684958116,327690,-0.066062555,-0.07907044,-0.3890675,31.75,0,0
685951892,685951866,327690,-0.06781643,-0.20315696,-0.1441099,31.75,0,0
686958211,686958186,327690,0.115901776,-0.21791872,-0.22873428,31.875,0,0
687951793,687951766,327690,0.06913183,-0.17611809,-0.59587836,31.75,0,0
688958139,688958114,327690,0.17816427,-0.14337912,-0.26439637,31.625,0,0
689951297,689951271,327690,0.09295528,-0.23107278,-0.22186494,31.625,0,0
690957293,690957265,327690,0.06971645,-0.21046478,-0.61517096,31.625,0,0
691950668,691950643,327690,0.050131537,-0.23925751,-0.19701841,31.625,0,0
692956573,692956548,327690,0.13753287,-0.24174218,-0.2073955,31.625,0,0
693949679,693949654,327690,0.10479391,-0.24393451,-0.22054954,31.875,0,0
694955608,694955579,327690,0.084039755,-0.21908797,-0.20111078,31.75,0,0
695948791,695948763,327690,-0.5998246,-0.44182986,0.012277111,31.75,0,0
696954959,696954931,327690,0.017246418,-0.2608886,-0.20301081,31.75,0,0
697948456,697948431,327690,-0.5776089,-0.209734,-0.054370064,31.5,0,0
698954206,698954181,327690,-0.697603,-1.0995322,0.18620285,31.625,0,0
699960264,699960239,327690,-1.2304881,-0.74334985,0.13256358,31.625,0,0
700954125,700954097,327690,-0.84595144,-0.4799766,0.033908214,31.75,0,0
701947360,701947335,327690,-0.12554808,-0.4237065,-0.49283832,31.5,0,0
702953563,702953535,327690,-0.7597194,-0.13724057,-0.07892429,31.375,0,0
703947290,703947264,327690,-0.8636363,-1.008477,0.21061093,31.375,0,0
704953493,704953455,327690,-0.2223034,-0.49006137,-0.46945336,31.25,0,0
705959231,705959206,327690,-0.024554223,-0.26658872,-0.22873428,31.25,0,0
706952715,706952690,327690,-0.0792166,-0.31028938,-0.20418006,31.0,0,0
707958939,707958911,327690,-0.0076001165,-0.21558022,-0.5831628,31.125,0,0
708952126,708952090,327690,-0.061385557,-0.24671148,-0.21908797,31.0,0,0
709945681,709945656,327690,-0.03098509,-0.26045015,-0.20754164,31.0,0,0
710951874,710951846,327690,0.03858521,-0.2798889,-0.1764104,30.875,0,0
711957657,711957627,327690,0.061093245,-0.2639579,-0.24481145,31.0,0,0
712951255,712951230,327690,0.045746855,-0.2845659,-0.5321543,31.0,0,0
713957648,713957623,327690,-0.020608008,-0.22347265,-0.6144402,31.0,0,0
714951212,714951183,327690,0.038146738,-0.2459807,-0.21748026,31.0,0,0
715956930,715956905,327690,0.1164864,-0.38687518,-0.18722595,30.875,0,0
716950493,716950465,327690,0.052470036,-0.2822274,-0.45776087,30.75,0,0
717956587,717956561,327690,0.052908506,-0.30648932,-0.23969598,31.0,0,0
718949735,718949710,327690,0.043262202,-0.27638116,-0.21192633,30.75,0,0
719955953,719955928,327690,0.08228588,-0.24188833,-0.60055536,30.75,0,0
720949362,720949336,327690,0.30838934,-0.22990353,-0.3228588,30.75,0,0
721955306,721955275,327690,0.40529084,-0.17363344,-0.36875182,30.875,0,0
722948890,722948864,327690,0.40353698,-0.17699502,-0.3554516,30.875,0,0
723955289,723955253,327690,0.4676995,-0.14980999,-0.39169833,31.0,0,0
