timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
19594320,19594289,327690,0.13650979,0.10961707,-0.61356324,37.125,0,0
20588048,20588023,327690,0.16924874,0.0708857,-0.31672025,37.125,0,0
21594305,21594280,327690,0.17319496,0.061239403,-0.3181818,37.0,0,0
22587493,22587452,327690,0.18707979,0.063870214,-0.30678162,37.0,0,0
23593685,23593660,327690,0.18327974,0.06752411,-0.31715873,36.875,0,0
24586884,24586859,327690,0.021192633,0.099970765,-0.6417714,36.75,0,0
25593055,25593026,327690,-0.1607717,-0.1175095,-0.19482607,36.75,0,0
26586211,26586186,327690,-0.08740134,-0.030400466,-0.22215725,36.75,0,0
27592504,27592479,327690,-0.105670854,-0.15229465,-0.19467992,36.5,0,0
28585647,28585619,327690,-0.14381759,-0.056562405,-0.21075708,36.5,0,0
29591770,29591745,327690,-0.11604793,-0.100263074,-0.19921075,36.625,0,0
30584955,30584929,327690,-0.069570296,-0.045016076,-0.56065476,36.5,0,0
31591130,31591105,327690,-0.3431745,-0.13899444,-0.09850921,36.375,0,0
32596946,32596915,327690,-0.18284127,-0.060216308,-0.113563284,36.375,0,0
33590648,33590623,327690,-0.17860274,-0.064893305,-0.6023092,36.25,0,0
34596880,34596855,327690,-0.12657118,-0.0732242,-0.19351067,36.375,0,0
35590065,35590023,327690,-0.05276235,-0.11297866,-0.20023385,36.375,0,0
36596159,36596134,327690,-0.100263074,-0.12204033,-0.21046478,36.125,0,0
37589317,37589282,327690,-0.09368605,-0.10625548,-0.20257235,36.25,0,0
38595568,38595540,327690,-0.08491669,-0.09938614,-0.21265711,36.125,0,0
39588846,39588815,327690,-0.1826951,-0.061824027,-0.5258696,36.0,0,0
40595056,40595030,327690,-0.1284712,-0.07775504,-0.20315696,35.875,0,0
41588306,41588275,327690,-0.07439345,-0.105670854,-0.20344928,36.0,0,0
42594472,42594447,327690,-0.13563286,-0.076439634,-0.5726396,35.875,0,0
43587603,43587572,327690,-0.10523239,-0.14527915,-0.19277988,35.625,0,0
44593674,44593649,327690,-0.08345513,-0.10771704,-0.20125693,35.75,0,0
45586899,45586874,327690,-0.1654487,-0.01870798,-0.2582578,35.5,0,0
46593018,46592993,327690,0.12803273,0.014615609,-0.31072783,35.625,0,0
47586663,47586638,327690,0.076439634,0.057000875,-0.6796258,35.5,0,0
48592351,48592323,327690,0.17421806,0.0515931,-0.33659747,35.5,0,0
49586007,49585979,327690,0.17202571,0.054662377,-0.3379129,35.25,0,0
50591818,50591793,327690,0.23414205,0.08783981,-0.36100554,35.25,0,0
