timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
278128858,0.029000001,1.4870001,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,982,1493,1508,1496,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
279139015,0.029000001,1.3800001,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,982,1492,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
280148611,0.029000001,1.493,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,982,1492,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
281173739,0.026,1.235,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,985,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
282182598,0.029000001,1.235,760,-9160,-9360,-9571,-9712,-8848,-8989,-8749,-9770,1111,1102,1093,1087,1124,1118,1129,1084,1029,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
283210684,0.029000001,1.2310001,760,-6628,-7196,-7057,-7458,-5822,-6223,-6039,-7785,1222,1197,1203,1185,1257,1239,1247,1171,1090,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
284222767,0.029000001,1.5300001,760,-6270,-7542,-6902,-7801,-5363,-6469,-6080,-7644,1237,1182,1210,1170,1263,1228,1245,1177,1092,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
285230767,0.026,1.253,760,-6802,-7110,-7924,-8141,-4923,-5621,-5269,-8855,1214,1200,1165,1155,1306,1266,1281,1124,1092,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
286257743,0.021000002,1.184,760,-7215,-6246,-7456,-6506,-6634,-5684,-6337,-7499,1179,1238,1185,1227,1221,1263,1234,1183,1092,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
287268302,0.029000001,1.3570001,760,-6632,-6656,-7258,-7274,-3546,-4589,-4770,-8662,1221,1220,1194,1193,1356,1311,1303,1133,1132,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
288295411,0.021000002,1.1170001,760,-6680,-7485,-6018,-6577,-3635,-4194,-5405,-8775,1219,1184,1248,1224,1352,1328,1275,1138,1131,1496,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
289319766,0.029000001,1.468,760,-6569,-8223,-5070,-6239,-3361,-4530,-6188,-8604,1224,1152,1290,1239,1364,1313,1241,1160,1131,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
290335282,0.024,1.046,760,-8765,-6479,-5934,-5397,-3747,-2957,-5899,-9349,1128,1228,1241,1275,1348,1382,1253,1102,1132,1496,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
291344368,0.021000002,1.1240001,760,-7613,-7623,-4276,-4283,-1625,-1632,-5743,-9493,1178,1178,1324,1324,1440,1440,1260,1096,1180,1495,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
292352399,0.031000001,1.508,760,-5622,-8920,-3036,-5369,823,-1509,-4542,-10000,1266,1121,1379,1277,1548,1445,1313,1075,1212,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
293367609,0.029000001,1.386,760,-6941,-7315,-2623,-2887,1439,1174,-4256,-10000,1208,1191,1397,1385,1574,1563,1325,1075,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
294379837,0.0,1.2420001,760,-9940,-5087,-1863,1611,-2227,1246,-6372,-9268,1077,1289,1430,1582,1414,1601,1233,1106,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
295389587,0.026,1.503,760,-10000,-7067,-407,1667,-241,1834,-7635,-10000,1075,1202,1494,1584,1501,1590,1177,1075,1263,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
296399676,0.031000001,1.4770001,760,-9109,-7431,1476,2501,1851,3038,-7728,-8488,1113,1186,1569,1621,1592,1644,1173,1140,1320,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
297412289,0.029000001,1.263,760,-8794,-7586,2180,3034,4138,4992,-7397,-9199,1127,1180,1607,1644,1693,1666,1188,1109,1360,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
298424515,0.024,1.0860001,760,-6992,-8512,3668,2593,3775,3978,-8596,-7144,1206,1139,1672,1730,1677,1686,1135,1199,1394,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
299441758,0.029000001,1.506,760,-6000,-9079,5397,2681,6267,3551,-6542,-7774,1249,1114,1748,1629,1786,1667,1225,1185,1418,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
300466269,0.029000001,1.3410001,760,-3098,-7734,7186,3907,6661,3382,-5787,-4596,1376,1173,1826,1682,1803,1659,1249,1310,1495,1493,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
301491977,0.033,1.554,760,1462,-3995,10000,5765,7722,3487,-2611,610,1599,1337,1949,1764,1849,1664,1397,1538,1660,1494,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
302501410,0.031000001,1.5330001,760,4246,1218,1437,-703,527,-1613,2088,3376,1697,1565,1574,1481,1535,1441,1603,1659,1566,1492,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
303516267,0.024,1.24,760,-593,1041,-6383,-5229,-3564,-4093,918,-410,1486,1557,1232,1291,1356,1332,1552,1494,1376,1500,1508,1497,2006,2006,2006,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
303919603,0.029000001,1.2650001,760,-613,-9395,-3791,-10000,-8,-6217,-2329,-7679,900,900,900,900,900,900,900,900,1239,1494,1508,1497,2006,2006,2006,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1
304929631,0.031000001,1.5120001,760,-613,-9395,-3791,-10000,-8,-6217,-2329,-7679,900,900,900,900,900,900,900,900,982,1496,1508,1497,2006,2006,2006,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1
305942174,0.029000001,1.5330001,760,-613,-9395,-3791,-10000,-8,-6217,-2329,-7679,900,900,900,900,900,900,900,900,982,1496,1508,1497,2006,2006,2006,982,2006,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1
