timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
58919074,0.021000002,1.1810001,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,982,1495,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
59946137,0.029000001,1.3590001,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,982,1495,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
60959946,0.026,1.2520001,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,982,1495,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
61970700,0.029000001,1.498,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,1035,1514,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
62980125,0.026,1.268,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,1236,1493,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
64002157,0.029000001,1.2670001,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,1387,1493,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
65027489,0.024,1.2290001,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,1530,1492,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
66039714,0.026,1.2520001,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,982,1495,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
67047625,0.024,1.2210001,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,982,1496,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
68069914,0.036000002,1.439,760,-10000,-9960,-9988,-9960,-10000,-9972,-9988,-9972,1075,1076,1075,1076,1075,1075,1075,1075,982,1495,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
68973987,0.026,1.123,760,0,0,0,0,0,0,0,0,900,900,900,900,900,900,900,900,982,1496,1501,1497,2006,2006,2006,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
