timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
582547650,0.024,1.235,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,982,1496,1518,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
583559986,0.029000001,1.2320001,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,982,1495,1522,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
584569033,0.024,1.2520001,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,982,1496,1518,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
585584919,0.021000002,1.1350001,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,982,1496,1518,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
586612082,0.021000002,1.105,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,982,1496,1518,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
587626746,0.031000001,1.409,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,982,1495,1522,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
588641291,0.031000001,1.2570001,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,982,1497,1518,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
589656182,0.024,1.378,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,982,1498,1522,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
590681620,0.031000001,1.48,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,1050,1496,1518,1497,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
591695908,0.029000001,1.409,760,-9960,-10000,-9972,-10000,-9960,-9988,-9972,-9988,1076,1075,1075,1075,1076,1075,1075,1075,1140,1496,1522,1496,2006,982,982,1494,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
592618249,0.031000001,1.5400001,760,0,0,0,0,0,0,0,0,900,900,900,900,900,900,900,900,982,1495,1522,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
