timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
598105750,0.029000001,1.3950001,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,982,1497,1522,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
599112885,0.029000001,1.261,760,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,1075,1075,1075,1075,1075,1075,1075,1075,982,1497,1518,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
600128036,0.029000001,1.4660001,760,-9408,-10000,-9581,-10000,-9408,-9827,-9581,-9827,1100,1075,1092,1075,1100,1082,1092,1082,1008,1497,1522,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
601135760,0.021000002,1.1220001,760,-3598,-9662,-4642,-8931,-5113,-9402,-6838,-6150,1354,1089,1308,1121,1288,1093,1212,1242,1087,1497,1522,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
602157615,0.026,1.2470001,760,-1032,-9732,-2625,-8777,-2799,-8951,-5634,-5390,1466,1080,1397,1127,1389,1120,1265,1276,1158,1497,1518,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
603172068,0.021000002,1.151,760,1916,-10000,-1574,-10000,1916,-7887,-2967,-4657,1595,1075,1443,1075,1535,1166,1382,1308,1255,1497,1518,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
604197814,0.026,1.2590001,760,-6800,-10000,-7737,-10000,-6800,-9063,-7737,-9063,1214,1075,1173,1075,1214,1115,1173,1115,982,1495,1522,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
605207197,0.029000001,1.4000001,760,-6800,-10000,-7737,-10000,-6800,-9063,-7737,-9063,1214,1075,1173,1075,1214,1115,1173,1115,982,1495,1522,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
606214365,0.029000001,1.391,760,-1200,-10000,-3777,-10000,-1200,-7708,-4181,-7019,1459,1075,1346,1075,1447,1174,1329,1204,1161,1497,1518,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
607221494,0.031000001,1.2600001,760,2350,-9698,-326,-8845,289,-8230,-3239,-6471,1614,1087,1497,1125,1524,1151,1370,1228,1260,1497,1518,1497,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
608231706,0.029000001,1.366,760,3040,-10000,-779,-10000,3040,-6181,-779,-6181,1645,1075,1477,1075,1645,1241,1477,1241,1288,1497,1362,1496,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
609241017,0.031000001,1.307,760,588,-10000,-2513,-10000,588,-6899,-2513,-6899,1537,1075,1402,1075,1537,1210,1402,1210,1215,1497,1522,1495,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
610251641,0.031000001,1.2850001,760,3787,-8850,4600,-3707,-1693,-10000,-7150,1750,1677,1136,1713,1349,1437,1075,1199,1588,1336,1496,1518,1495,2006,982,982,982,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
611264288,0.029000001,1.3670001,760,-10000,10000,-8543,5599,-5599,8543,2082,-2082,1075,1949,1138,1756,1267,1885,1603,1315,989,1495,1522,1495,2006,982,982,2006,982,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
612035907,0.031000001,1.5330001,760,-10000,10000,-9868,4275,-6539,7604,2354,-2354,900,900,900,900,900,900,900,900,982,1496,1522,1495,2006,982,982,2006,2006,982,1494,1494,1494,1494,1494,1494,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1
