timestamp,tilt_limit,takeoff_state
1233497355,0.20943952,2
1234506231,0.20943952,3
1242231998,0.20943952,4
1245233574,0.21139012,5
1245243473,0.21338813,5
1246232639,0.411192,5
1247231599,0.6109769,5
1248105782,0.7853982,5
1311281654,0.7834252,3
1311297917,0.780197,3
1312285552,0.582674,3
1313285193,0.3827466,1
