timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
30967553,30964380,3801098,-0.0023383664,0.0044974266,0.002502943,0.34906584,2.374057e-09,2.418939e-09,2.3411564e-08,3801098,-0.00034658384,0.0031933913,-0.034827348,0.4,0.0003914731,0.00039148607,5.003351e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
31167145,31164183,3801098,-0.0023460812,0.004496675,0.0025142676,0.34906584,2.3610138e-09,2.4049513e-09,2.2934307e-08,3801098,-0.00034131404,-0.0003858727,-0.034683347,0.4,0.00036792608,0.00036801954,5.003621e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
31366670,31363990,3801098,-0.0023427284,0.0044975025,0.0025118606,0.34906584,2.3554312e-09,2.3984108e-09,2.2470505e-08,3801098,-0.003452446,0.008021846,-0.03461941,0.4,0.00033058302,0.00033081367,5.00384e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
31566215,31563797,3801098,-0.002337507,0.0044998745,0.0025339006,0.34906584,2.3578597e-09,2.4001938e-09,2.209765e-08,3801098,-0.008142786,0.020917067,-0.034384787,0.4,0.00028628396,0.0002866475,5.004015e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
31766088,31763604,3801098,-0.0023370786,0.004499545,0.0025561422,0.34906584,2.3667015e-09,2.4082316e-09,2.1657204e-08,3801098,-0.008061821,0.026261829,-0.034384493,0.4,0.00024232281,0.00024276492,5.004169e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
31965810,31963411,3801098,-0.0023401272,0.0044960817,0.002535292,0.34906584,2.3799296e-09,2.420866e-09,2.1302037e-08,3801098,-0.006135584,0.025617873,-0.03452975,0.4,0.00020322508,0.000203685,5.0042845e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
32165654,32163218,3801098,-0.0023428437,0.0044937064,0.0025267624,0.34906584,2.395592e-09,2.4358005e-09,2.0881899e-08,3801098,-0.0059119174,0.024435649,-0.034409966,0.4,0.00017058809,0.00017102249,5.0043204e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
32365385,32363025,3801098,-0.0023446137,0.0044924854,0.002525854,0.34906584,2.412769e-09,2.4526108e-09,2.0613022e-08,3801098,-0.009283761,0.02486223,-0.034354225,0.4,0.00014422537,0.00014460807,5.0044664e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
32565192,32562832,3801098,-0.002346788,0.004490758,0.002530162,0.34906584,2.4305145e-09,2.469849e-09,2.0277545e-08,3801098,-0.006563408,0.019523993,-0.034431476,0.4,0.00012323419,0.00012355241,5.004531e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
32734563,32732668,3801098,-0.002346961,0.0044909087,0.0025321261,0.34906584,2.4472828e-09,2.4858107e-09,1.9946436e-08,3801098,-0.006493546,0.01989433,-0.03344781,0.4,0.00012323537,0.00012355173,5.0045783e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
32765049,32762639,3801098,-0.0023490118,0.004489326,0.002531627,0.34906584,2.448575e-09,2.4874287e-09,1.9949217e-08,3801098,-0.010733591,0.01766958,-0.03367124,0.4,0.00010657813,0.00010682959,5.0045855e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
33164784,33162254,3801098,-0.002349717,0.004487364,0.0025608444,0.34906584,2.4850284e-09,2.5227493e-09,1.9184927e-08,3801098,-0.009984816,0.019136881,-0.034519818,0.4,8.274817e-05,8.2875136e-05,5.0046706e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
33364445,33362060,3801098,-0.002349771,0.0044858963,0.0025663436,0.34906584,2.5033948e-09,2.5406361e-09,1.8819353e-08,3801098,-0.010607497,0.01806117,-0.035328165,0.4,7.4207055e-05,7.427735e-05,5.0046997e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
33564244,33561879,3801098,-0.0023494677,0.0044843997,0.0025708016,0.34906584,2.5218378e-09,2.558666e-09,1.8464128e-08,3801098,-0.011404459,0.01687773,-0.036357667,0.4,6.726744e-05,6.7283545e-05,5.004718e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
33764019,33761674,3801098,-0.0023496945,0.0044833636,0.002580974,0.34906584,2.5403637e-09,2.5768465e-09,1.8119211e-08,3801098,-0.0104395365,0.016850013,-0.037172608,0.4,6.158409e-05,6.1548795e-05,5.004744e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
34163699,34161288,3801098,-0.0023496696,0.004482294,0.002619829,0.34906584,2.5770799e-09,2.6131843e-09,1.745816e-08,3801098,-0.010460412,0.016793393,-0.03863742,0.4,6.158427e-05,6.15471e-05,5.004766e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
34564008,34560903,3801098,-0.0023465536,0.0044823266,0.0026381323,0.34906584,2.6057174e-09,2.642036e-09,1.6831393e-08,3801098,-0.01046046,0.016793469,-0.03978311,0.4,6.158455e-05,6.154738e-05,5.004789e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35367815,35365128,3801098,-0.0023285013,0.004475168,0.0026683132,0.34906584,2.596962e-09,2.6346556e-09,1.5583336e-08,3801098,-0.010432807,0.016749075,-0.040996466,0.4,6.142176e-05,6.138468e-05,4.9915584e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35966867,35964553,3801098,-0.0023263185,0.0044810884,0.0026916338,0.34906584,2.5370444e-09,2.5768974e-09,1.4991333e-08,3801098,-0.010445333,0.016769184,-0.042337403,0.4,6.14955e-05,6.145838e-05,4.9975515e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36275657,36274254,3801098,-0.0023244729,0.0044902917,0.002690678,0.34906584,2.5184934e-09,2.5585305e-09,1.4657833e-08,3801098,-0.010449387,0.016775694,-0.043399747,0.4,6.1519364e-05,6.148223e-05,4.999491e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36566671,36563979,3801098,-0.002323155,0.004492384,0.0027139087,0.34906584,2.4394684e-09,2.4808766e-09,1.4282886e-08,3801098,-0.010452167,0.016780157,-0.04478776,0.4,6.1535735e-05,6.1498584e-05,5.000821e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
