timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
1686540743,3932170,0.0017068329,-9.934874e-05,-0.00071417366,3932170,-0.054540806,0.04496155,0.28563973,396825,0.0,0.0,0.0
1686550764,3932170,0.0017066645,-9.933894e-05,-0.0007141032,3932170,-0.054535422,0.044957113,0.28561157,396825,0.0,0.0,0.0
1687548371,3932170,0.0016951815,-9.143153e-05,-0.00069761294,3932170,-0.054370522,0.044821177,0.28464136,396825,0.0,0.0,0.0
1688540964,3932170,0.0016890954,-8.7417786e-05,-0.00067955285,3932170,-0.054417405,0.044859823,0.2853223,396825,0.0,0.0,0.0
1689538569,3932170,0.0016808518,-8.368813e-05,-0.00065879227,3932170,-0.054510374,0.04493646,0.28608182,396825,0.0,0.0,0.0
1690541187,3932170,0.0016639122,-7.978296e-05,-0.00063871784,3932170,-0.05436015,0.044812627,0.28519663,396825,0.0,0.0,0.0
1691548818,3932170,0.0016547558,-7.648403e-05,-0.0006066997,3932170,-0.054548744,0.04484565,0.28666002,396825,0.0,0.0,0.0
1692541416,3932170,0.0016341517,-7.182112e-05,-0.00038948833,3932170,-0.054516222,0.044168,0.28741044,396825,0.0,0.0,0.0
1693539018,3932170,0.0016266463,-6.533096e-05,-0.00017128137,3932170,-0.05495824,0.04364204,0.28927904,396825,0.0,0.0,0.0
1694541627,3932170,0.0016139976,-5.559884e-05,9.4196315e-05,3932170,-0.05529605,0.043006703,0.28933018,396825,0.0,0.0,0.0
1695549255,3932170,0.0016019054,-4.9414615e-05,0.00046414885,3932170,-0.055613145,0.042305708,0.291053,396825,0.0,0.0,0.0
1696541843,3932170,0.0015882363,-3.2576125e-05,0.0011267925,3932170,-0.056015566,0.041714665,0.2920477,396825,0.0,0.0,0.0
1697539444,3932170,0.0015712723,-1.6307155e-05,0.0014641384,3932170,-0.05643398,0.041231114,0.29311976,396825,0.0,0.0,0.0
1698542057,3932170,0.0015634843,-7.616559e-06,0.0016030103,3932170,-0.05631836,0.041102834,0.29142362,396825,0.0,0.0,0.0
1699539657,3932170,0.0015476455,5.2623445e-06,0.0015161023,3932170,-0.056351013,0.041061636,0.2899677,396825,0.0,0.0,0.0
1700547282,3932170,0.0015364904,8.963088e-06,0.0015955317,3932170,-0.05631055,0.041167486,0.29015887,396825,0.0,0.0,0.0
1701539920,3932170,0.0015210225,1.1789515e-05,0.0016690711,3932170,-0.055962246,0.04106555,0.28673714,396825,0.0,0.0,0.0
1702547492,3932170,0.0015174806,1.8542507e-05,0.0016230427,3932170,-0.055704106,0.04100188,0.28545263,396825,0.0,0.0,0.0
1703540077,3932170,0.0015083808,1.5873626e-05,0.0016233866,3932170,-0.05573671,0.04117569,0.2846721,396825,0.0,0.0,0.0
1704542687,3932170,0.0014779106,1.9892781e-05,0.0015628667,3932170,-0.055540003,0.04141415,0.28292492,396825,0.0,0.0,0.0
1705540284,3932170,0.0014627961,1.975418e-05,0.001542296,3932170,-0.055677574,0.041753028,0.28249905,396825,0.0,0.0,0.0
1706537881,3932170,0.0014369552,1.8399354e-05,0.0015371173,3932170,-0.0555778,0.041911796,0.28095338,396825,0.0,0.0,0.0
1707545502,3932170,0.0014514771,2.2138558e-05,0.0015442,3932170,-0.05579674,0.042126402,0.2812353,396825,0.0,0.0,0.0
1708548118,3932170,0.0014587512,1.5733563e-05,0.0015364949,3932170,-0.05544393,0.04176455,0.27935287,396825,0.0,0.0,0.0
1709540691,3932170,0.001445918,1.8570769e-05,0.0015373403,3932170,-0.055404328,0.041842863,0.2823379,396825,0.0,0.0,0.0
