timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
588066508,588063419,3801098,-0.004060446,0.00374513,0.002645019,0.34906584,1.9387307e-09,1.9408524e-09,3.6422614e-09,3801098,-0.006109723,0.015602889,-0.028167956,0.4,1.51848135e-05,1.5185011e-05,4.999458e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
589264565,589262162,3801098,-0.004047472,0.0037451433,0.002650328,0.34906584,1.9406183e-09,1.9427455e-09,3.6535468e-09,3801098,-0.0061146854,0.015615562,-0.026896449,0.4,1.5197147e-05,1.51973445e-05,5.0035183e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
590663044,590660693,3801098,-0.0040318724,0.0037274163,0.002639708,0.34906584,1.9406452e-09,1.9427508e-09,3.655109e-09,3801098,-0.0061162976,0.01561968,-0.02859819,0.4,1.5201155e-05,1.5201353e-05,5.004838e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
591068214,591065261,3801098,-0.0040140236,0.0037079176,0.0026216528,0.34906584,1.931013e-09,1.9330926e-09,3.6297727e-09,3801098,-0.0060862866,0.015543038,-0.02964555,0.4,1.5126567e-05,1.5126763e-05,4.98028e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
591467294,591464845,3801098,-0.004018732,0.0037099568,0.0026177044,0.34906584,1.9342683e-09,1.9363569e-09,3.645242e-09,3801098,-0.0060964036,0.015568876,-0.031231105,0.4,1.51517115e-05,1.5151909e-05,4.988559e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
591866723,591864419,3801098,-0.0040213754,0.0037131773,0.0026292587,0.34906584,1.9364212e-09,1.9385051e-09,3.6484153e-09,3801098,-0.006103147,0.015586095,-0.032511603,0.4,1.516847e-05,1.5168667e-05,4.994077e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
592267117,592263998,3801098,-0.004032188,0.0037177724,0.0026263576,0.34906584,1.9378608e-09,1.9399538e-09,3.660301e-09,3801098,-0.006107669,0.015597643,-0.033779237,0.4,1.51797085e-05,1.5179906e-05,4.997777e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
592865813,592863365,3801098,-0.0040383236,0.0037180253,0.0026249813,0.34906584,1.9392326e-09,1.941321e-09,3.6607466e-09,3801098,-0.006111815,0.0156082325,-0.035492975,0.4,1.5190014e-05,1.5190211e-05,5.0011695e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
593265971,593262943,3801098,-0.00404155,0.0037180868,0.0026241066,0.34906584,1.9398727e-09,1.9419504e-09,3.6537733e-09,3801098,-0.006113479,0.015612481,-0.036727898,0.4,1.5194149e-05,1.5194346e-05,5.002531e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
593664924,593662520,3801098,-0.004045296,0.0037202835,0.002621244,0.34906584,1.9403108e-09,1.9423954e-09,3.6601955e-09,3801098,-0.0061145946,0.015615331,-0.037967518,0.4,1.51969225e-05,1.519712e-05,5.003444e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
594074667,594072087,3801098,-0.004046056,0.0037188567,0.0026266472,0.34906584,1.9413602e-09,1.943441e-09,3.6604106e-09,3801098,-0.006115356,0.015617276,-0.03936645,0.4,1.5198814e-05,1.51990125e-05,5.004067e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
594669477,594666457,3801098,-0.004038825,0.0037092615,0.0026017511,0.34906584,1.9340414e-09,1.9361093e-09,3.6424423e-09,3801098,-0.006095433,0.0155663965,-0.040777896,0.4,1.51492995e-05,1.5149496e-05,4.987765e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
595068974,595066034,3801098,-0.0040440285,0.0037113887,0.0026046569,0.34906584,1.9362585e-09,1.9383324e-09,3.6489967e-09,3801098,-0.006102513,0.015584477,-0.042114686,0.4,1.51668955e-05,1.5167093e-05,4.9935584e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
595468069,595465610,3801098,-0.0040449207,0.0037099284,0.0026063158,0.34906584,1.9377913e-09,1.9398732e-09,3.654136e-09,3801098,-0.0061072526,0.015596581,-0.04352024,0.4,1.5178674e-05,1.5178872e-05,4.997436e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
595868109,595865187,3801098,-0.0040495433,0.003711871,0.0026069814,0.34906584,1.9386954e-09,1.9407884e-09,3.6616474e-09,3801098,-0.006110433,0.015604704,-0.044781923,0.4,1.518658e-05,1.5186777e-05,5.000039e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
596267149,596264763,3801098,-0.004052824,0.0037133934,0.002609472,0.34906584,1.9395474e-09,1.941649e-09,3.668241e-09,3801098,-0.006112557,0.015610128,-0.045902055,0.4,1.5191858e-05,1.5192056e-05,5.001777e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
