timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
278134415,3932170,-0.00077303266,0.00014148488,-0.0035851102,3932170,0.13511802,0.04838923,0.11804427,396825,0.0,0.0,0.0
278966372,3932170,-0.00075339654,0.00014001412,-0.003584381,3932170,0.13484165,0.048290253,0.11904099,396825,0.0,0.0,0.0
279963719,3932170,-0.0007375973,0.00013750419,-0.0035920506,3932170,0.13520244,0.048419464,0.12084866,396825,0.0,0.0,0.0
280966082,3932170,-0.0007151047,0.00013094497,-0.0035705445,3932170,0.13483852,0.04828913,0.121804245,396825,0.0,0.0,0.0
281963426,3932170,-0.00070293917,0.00013011789,-0.0035685604,3932170,0.13522694,0.04842823,0.12284675,396825,0.0,0.0,0.0
282965786,3932170,-0.0006865294,0.00012750893,-0.00354355,3932170,0.13484588,0.04830242,0.12309852,396825,0.0,0.0,0.0
283963134,3932170,-0.0006724945,0.00012205507,-0.0033708327,3932170,0.1351605,0.04889584,0.12543742,396825,0.0,0.0,0.0
284965493,3932170,-0.0006535411,0.00011212055,-0.0030373754,3932170,0.13462953,0.049543593,0.12771444,396825,0.0,0.0,0.0
285957830,3932170,-0.00064025924,0.00010100901,-0.0027182493,3932170,0.13453552,0.05005279,0.12936875,396825,0.0,0.0,0.0
286965202,3932170,-0.0006222437,8.917965e-05,-0.002395617,3932170,0.13495511,0.05120613,0.13096033,396825,0.0,0.0,0.0
287962550,3932170,-0.000604798,7.0058966e-05,-0.0019971265,3932170,0.13587406,0.052050926,0.1332733,396825,0.0,0.0,0.0
288964912,3932170,-0.0005892135,5.4358115e-05,-0.0015886654,3932170,0.13567333,0.05210946,0.13295014,396825,0.0,0.0,0.0
289967272,3932170,-0.00057799305,4.0076982e-05,-0.001175046,3932170,0.13568148,0.052060727,0.13266508,396825,0.0,0.0,0.0
290964621,3932170,-0.0005561412,3.1520613e-05,-0.0007455995,3932170,0.1361632,0.0522851,0.131466,396825,0.0,0.0,0.0
291967027,3932170,-0.00053722755,1.5626487e-05,-0.0002541937,3932170,0.13589726,0.052051365,0.12943424,396825,0.0,0.0,0.0
292964333,3932170,-0.0005234053,-6.3254714e-07,0.00025296098,3932170,0.13626197,0.05206936,0.1275845,396825,0.0,0.0,0.0
293961681,3932170,-0.00049973646,-1.5843552e-05,0.0008474473,3932170,0.13589391,0.051710773,0.12428586,396825,0.0,0.0,0.0
294964042,3932170,-0.00048124272,-2.9470282e-05,0.0013928633,3932170,0.1359671,0.05152808,0.120169036,396825,0.0,0.0,0.0
295966405,3932170,-0.000469435,-3.521613e-05,0.001870399,3932170,0.13580267,0.05130984,0.11548593,396825,0.0,0.0,0.0
296963805,3932170,-0.00045240723,-4.193504e-05,0.0024510578,3932170,0.13577035,0.05105705,0.11017378,396825,0.0,0.0,0.0
297966123,3932170,-0.00043741288,-4.8618436e-05,0.003122208,3932170,0.13609533,0.050977036,0.10400853,396825,0.0,0.0,0.0
298963517,3932170,-0.0004042493,-5.459518e-05,0.003742172,3932170,0.1365512,0.05072483,0.096998736,396825,0.0,0.0,0.0
299965829,3932170,-0.0003398474,-4.986792e-05,0.0042908234,3932170,0.13633108,0.049801618,0.08970106,396825,0.0,0.0,0.0
300963179,3932170,-0.00023710482,-6.0591847e-05,0.0050764713,3932170,0.13703895,0.04866318,0.0807234,396825,0.0,0.0,0.0
301965541,3932170,-0.000101731755,-6.860321e-05,0.0059064007,3932170,0.13790706,0.0469565,0.06904689,396825,0.0,0.0,0.0
302957880,3932170,6.864272e-05,-1.8873294e-05,0.007035514,3932170,0.14120643,0.045624662,0.053428438,396825,0.0,0.0,0.0
303965255,3932170,0.00033936749,1.3435642e-05,0.0078061637,3932170,0.14820349,0.043477412,0.042448506,396825,0.0,0.0,0.0
304962606,3932170,0.0006668852,1.0317776e-05,0.007085976,3932170,0.14886495,0.04484311,0.04269852,396825,0.0,0.0,0.0
305964968,3932170,0.0010418517,0.0002434595,0.006364085,3932170,0.14969093,0.047569603,0.043708466,396825,0.0,0.0,0.0
306967332,3932170,0.0012760233,0.0005832894,0.005698029,3932170,0.14947796,0.047501925,0.043646287,396825,0.0,0.0,0.0
307964681,3932170,0.0014395899,0.00094108545,0.005122173,3932170,0.1498425,0.050239827,0.047516603,396825,0.0,0.0,0.0
308967052,3932170,0.0015275885,0.0012418624,0.0045382557,3932170,0.1503097,0.05586444,0.06077032,396825,0.0,0.0,0.0
