timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
481065145,3932170,0.00013447036,-0.00015234048,-0.0001575513,3932170,0.15104043,0.05676292,0.13607927,396825,0.0,0.0,0.0
481075167,3932170,0.0001333054,-0.00015295336,-0.00015779342,3932170,0.1510327,0.056760013,0.13592978,396825,0.0,0.0,0.0
482067560,3932170,0.00012324366,-0.00014998687,-0.00015449163,3932170,0.15085022,0.056691434,0.13571228,396825,0.0,0.0,0.0
483064869,3932170,0.00011509408,-0.00015265775,-0.00015124213,3932170,0.15152179,0.056943815,0.13633935,396825,0.0,0.0,0.0
484067238,3932170,0.000105532075,-0.00015688584,-0.0001463098,3932170,0.15102896,0.05675861,0.13604271,396825,0.0,0.0,0.0
485064594,3932170,0.00011498415,-0.00016161171,0.00018823425,3932170,0.15072936,0.056865837,0.1357703,396825,0.0,0.0,0.0
486066962,3932170,0.0001349003,-0.00014256554,0.0010095667,3932170,0.15016238,0.056850262,0.13616398,396825,0.0,0.0,0.0
487064332,3932170,0.00015317572,-0.00012596417,0.0018359764,3932170,0.14967465,0.05664653,0.13595146,396825,0.0,0.0,0.0
488066688,3932170,0.00017954808,-0.0001095376,0.0027470058,3932170,0.14917834,0.056611177,0.13429512,396825,0.0,0.0,0.0
489064062,3932170,0.00020731667,-9.259149e-05,0.0037999807,3932170,0.1494234,0.056427002,0.13253053,396825,0.0,0.0,0.0
490066453,3932170,0.00024216373,-6.639155e-05,0.0049376637,3932170,0.14883943,0.056024015,0.12817134,396825,0.0,0.0,0.0
491063759,3932170,0.00027806268,-3.935707e-05,0.00618578,3932170,0.14899093,0.055669915,0.1215503,396825,0.0,0.0,0.0
492066125,3932170,0.0003098074,-1.8521028e-05,0.007431896,3932170,0.14876515,0.055033218,0.11224171,396825,0.0,0.0,0.0
493068490,3932170,0.00034180822,-8.895853e-06,0.007949361,3932170,0.14885746,0.054586247,0.104622506,396825,0.0,0.0,0.0
494065843,3932170,0.00026446243,-1.7591509e-06,0.007605186,3932170,0.14990644,0.054680396,0.10544469,396825,0.0,0.0,0.0
495058190,3932170,0.0002628828,1.16835945e-05,0.006971689,3932170,0.1496133,0.05457347,0.11084862,396825,0.0,0.0,0.0
496065560,3932170,0.00027015674,6.576592e-05,0.0069100163,3932170,0.14881676,0.054877106,0.11507669,396825,0.0,0.0,0.0
497062913,3932170,0.00030617052,0.00012227472,0.007706564,3932170,0.14678231,0.05505224,0.10804775,396825,0.0,0.0,0.0
498065275,3932170,0.00031080763,0.00015789975,0.0077955485,3932170,0.14559507,0.05527735,0.11020939,396825,0.0,0.0,0.0
499067637,3932170,0.0002759633,0.00016647445,0.007159909,3932170,0.14518093,0.055106316,0.12330164,396825,0.0,0.0,0.0
500064989,3932170,0.00024104673,0.00015910887,0.006506988,3932170,0.14572762,0.055313822,0.13998336,396825,0.0,0.0,0.0
