timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
79028238,3932170,-0.0025694293,0.0011964287,-0.00011380588,3932170,0.0,0.0,0.2681829,396825,0.0,0.0,0.0
79038260,3932170,-0.002569476,0.0011964168,-0.00011497394,3932170,0.0,0.0,0.26818326,396825,0.0,0.0,0.0
80030711,3932170,-0.0025777528,0.0012019674,-9.910241e-05,3932170,0.0,0.0,0.26853067,396825,0.0,0.0,0.0
81033186,3932170,-0.002581915,0.00120778,-8.831936e-05,3932170,0.0,0.0,0.26914668,396825,0.0,0.0,0.0
82025636,3932170,-0.0025838623,0.001212897,5.5520613e-06,3932170,-6.1023613e-05,-0.009070986,0.26932913,396825,0.0,0.0,0.0
83028129,3932170,-0.0025696873,0.0012185303,0.00026061144,3932170,-0.0036803873,-0.016077183,0.26937553,396825,0.0,0.0,0.0
84030634,3932170,-0.0025437004,0.0012259575,0.0008260746,3932170,-0.0034929875,-0.01440273,0.2697648,396825,0.0,0.0,0.0
85033060,3932170,-0.002512911,0.0012346997,0.0015753397,3932170,-0.002009482,-0.01287086,0.27037835,396825,0.0,0.0,0.0
86025529,3932170,-0.0025093504,0.0012352279,0.0016679387,3932170,-0.0010461616,-0.0128369415,0.27062798,396825,0.0,0.0,0.0
87027983,3932170,-0.0025115837,0.0012341754,0.001666915,3932170,-0.0011712592,-0.0129894875,0.270314,396825,0.0,0.0,0.0
88030456,3932170,-0.0025182136,0.0012319264,0.0016674505,3932170,-0.0009451705,-0.013625231,0.27097908,396825,0.0,0.0,0.0
89032929,3932170,-0.0025228339,0.0012306698,0.0016681191,3932170,-0.0010484746,-0.013616004,0.27159622,396825,0.0,0.0,0.0
90025378,3932170,-0.0025258972,0.0012283185,0.0016667775,3932170,-0.0012735209,-0.013538542,0.27095768,396825,0.0,0.0,0.0
91027851,3932170,-0.0025158545,0.0012024464,0.0015482344,3932170,-0.0022870724,-0.014207185,0.27144182,396825,0.0,0.0,0.0
92030323,3932170,-0.0025592553,0.0012215723,0.0015486808,3932170,-0.0021168282,-0.012131896,0.27119783,396825,0.0,0.0,0.0
93032795,3932170,-0.0025724822,0.0012253996,0.0015478962,3932170,-0.002176461,-0.011386783,0.27065372,396825,0.0,0.0,0.0
94035267,3932170,-0.0025876197,0.0012261152,0.0015472184,3932170,-0.0025162902,-0.010492147,0.27038428,396825,0.0,0.0,0.0
95027714,3932170,-0.0025834052,0.0012539024,0.0015443981,3932170,-0.0005563718,-0.010112076,0.2668659,396825,0.0,0.0,0.0
96030185,3932170,-0.0025591853,0.0012545825,0.0015444234,3932170,-0.0003650314,-0.011764016,0.2689342,396825,0.0,0.0,0.0
97032656,3932170,-0.0026081384,0.001213001,0.0015414295,3932170,-0.0016200739,-0.009988188,0.27335998,396825,0.0,0.0,0.0
98035131,3932170,-0.002643019,0.0012316274,0.0015303118,3932170,-0.00025294465,-0.008734623,0.27122125,396825,0.0,0.0,0.0
99027626,3932170,-0.0027162496,0.0012842248,0.001496566,3932170,0.0035020504,-0.006514274,0.26982307,396825,0.0,0.0,0.0
100030061,3932170,-0.002722074,0.0012969667,0.0014979952,3932170,0.004214741,-0.0069793505,0.2723125,396825,0.0,0.0,0.0
101032567,3932170,-0.0027322473,0.0012924935,0.0014966727,3932170,0.0041318443,-0.0062755123,0.27128634,396825,0.0,0.0,0.0
102034984,3932170,-0.0027746642,0.0013020802,0.0014992382,3932170,0.005048457,-0.0048731067,0.27102053,396825,0.0,0.0,0.0
103027429,3932170,-0.0027830729,0.0012867799,0.0014983278,3932170,0.0045725633,-0.004484511,0.27092475,396825,0.0,0.0,0.0
104029896,3932170,-0.002784754,0.0012737003,0.0014971236,3932170,0.004123305,-0.0042232336,0.2699842,396825,0.0,0.0,0.0
105032365,3932170,-0.0028772156,0.0012468592,0.001496337,3932170,0.00081772316,0.005137579,0.26966843,396825,0.0,0.0,0.0
106024832,3932170,-0.0031243763,0.0010872382,0.001487019,3932170,-0.03728975,0.05186005,0.27486393,396825,0.0,0.0,0.0
107027277,3932170,-0.0031840738,0.0010137495,0.0014658633,3932170,-0.098047696,0.08129337,0.27924967,396825,0.0,0.0,0.0
108029745,3932170,-0.0031005912,0.001172443,0.0014202475,3932170,-0.16793007,0.12683582,0.28563207,396825,0.0,0.0,0.0
109032210,3932170,-0.0030579914,0.0013135651,0.0013877557,3932170,-0.20608911,0.1372529,0.29272643,396825,0.0,0.0,0.0
110024652,3932170,-0.0031865414,0.0016209664,0.0013479798,3932170,-0.2501718,0.16385779,0.2910486,396825,0.0,0.0,0.0
111027121,3932170,-0.003287088,0.0015096833,0.0013713237,3932170,-0.2501409,0.16383122,0.29105502,396825,0.0,0.0,0.0
112029583,3932170,-0.00331415,0.0014760079,0.0013997939,3932170,-0.24541412,0.15934771,0.2904244,396825,0.0,0.0,0.0
113032048,3932170,-0.0033968762,0.0014096167,0.0015068639,3932170,-0.22454183,0.11865262,0.29189304,396825,0.0,0.0,0.0
114034512,3932170,-0.0035354518,0.0013447574,0.0017016955,3932170,-0.21673158,0.0722658,0.28614646,396825,0.0,0.0,0.0
