timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
240937807,240934736,3801098,-0.00094468007,0.00031877318,0.00017745198,0.34906584,1.9314672e-09,1.9729978e-09,3.6318104e-09,3801098,0.25635242,0.078593865,-0.033063255,0.4,1.4810117e-05,1.3297331e-05,5.0030108e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
241327590,241324369,3801098,-0.0009867402,0.0003196396,0.00018898054,0.34906584,1.9310769e-09,1.9726372e-09,3.6364307e-09,3801098,0.25646874,0.077139355,-0.032607235,0.4,1.4736084e-05,1.3237092e-05,5.0035624e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
241727178,241723993,3801098,-0.0009751092,0.00031387177,0.00020559666,0.34906584,1.9330322e-09,1.974226e-09,3.641701e-09,3801098,0.2569043,0.07826606,-0.03336655,0.4,1.452324e-05,1.30605995e-05,5.003921e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
241946835,241943790,3801098,-0.00096517283,0.0003090803,0.00022082774,0.34906584,1.9363255e-09,1.9771171e-09,3.6395427e-09,3801098,0.25726357,0.079239406,-0.03386757,0.4,1.435503e-05,1.2919734e-05,5.0040894e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
242326133,242323429,3801098,-0.0009533675,0.00030107494,0.00024168323,0.34906584,1.9395687e-09,1.9796895e-09,3.6397558e-09,3801098,0.25810826,0.08065128,-0.03490993,0.4,1.3939296e-05,1.2568362e-05,5.0042872e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
242535582,242533231,3801098,-0.0009431608,0.00029796726,0.0002511657,0.34906584,1.9440776e-09,1.9838302e-09,3.6403174e-09,3801098,0.25851256,0.081944965,-0.035876796,0.4,1.3695488e-05,1.2360547e-05,5.004365e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
242935416,242932871,3801098,-0.0009384013,0.00029181174,0.0002743085,0.34906584,1.9532789e-09,1.992389e-09,3.6428964e-09,3801098,0.25933036,0.082806624,-0.03746947,0.4,1.3173194e-05,1.1911608e-05,5.0044814e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
243125627,243122676,3801098,-0.0009271609,0.00029283165,0.0002877785,0.34906584,1.9580177e-09,1.9968054e-09,3.6414805e-09,3801098,0.25914645,0.084384896,-0.03843039,0.4,1.2909998e-05,1.1683538e-05,5.004522e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
243334717,243332478,3801098,-0.0009244465,0.00028618067,0.00029719408,0.34906584,1.9651845e-09,2.003713e-09,3.6420427e-09,3801098,0.26010808,0.08497922,-0.03960697,0.4,1.2646117e-05,1.145347e-05,5.004559e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
243534553,243532290,3801098,-0.0009192625,0.00028716415,0.00030866638,0.34906584,1.9718835e-09,2.010201e-09,3.6415608e-09,3801098,0.2599164,0.08587774,-0.040751357,0.4,1.2389505e-05,1.1228379e-05,5.0045555e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
243734737,243732101,3801098,-0.00091919815,0.00028475953,0.0003214795,0.34906584,1.979058e-09,2.0171553e-09,3.6377215e-09,3801098,0.2601982,0.08618686,-0.042158436,0.4,1.214368e-05,1.10115125e-05,5.004609e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
243944858,243941904,3801098,-0.00091910345,0.00027991785,0.00032984433,0.34906584,1.987505e-09,2.0254536e-09,3.638275e-09,3801098,0.2608628,0.08655438,-0.04367624,0.4,1.19080005e-05,1.0802466e-05,5.004628e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
244133999,244131725,3801098,-0.000926131,0.0002748511,0.00033634392,0.34906584,1.994495e-09,2.032355e-09,3.6401804e-09,3801098,0.26157093,0.08595197,-0.044868726,0.4,1.1689183e-05,1.06074e-05,5.004643e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
244333933,244331536,3801098,-0.0009175244,0.00027653005,0.00034748923,0.34906584,2.0027648e-09,2.0404796e-09,3.6396277e-09,3801098,0.26122066,0.0872884,-0.046318423,0.4,1.1485376e-05,1.0425037e-05,5.004655e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
244528911,244526353,3801098,-0.00091873173,0.00027568886,0.00035803273,0.34906584,2.0104143e-09,2.0479956e-09,3.6413492e-09,3801098,0.26127028,0.087351665,-0.04746376,0.4,1.1298517e-05,1.0257244e-05,5.0046647e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
244628014,244626259,3801098,-0.000914083,0.00027383413,0.0003616283,0.34906584,2.010371e-09,2.0476865e-09,3.6231236e-09,3801098,0.2599687,0.08692022,-0.047228802,0.4,1.1242405e-05,1.0206302e-05,4.9797886e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
244738424,244736155,3801098,-0.0009088119,0.00027653787,0.00036515092,0.34906584,2.010941e-09,2.0481812e-09,3.625288e-09,3801098,0.25976446,0.08779223,-0.0482271,0.4,1.1076554e-05,1.0056802e-05,4.9823666e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
245138721,245135778,3801098,-0.0009115727,0.00027427077,0.00038713415,0.34906584,2.0312119e-09,2.0682402e-09,3.62873e-09,3801098,0.26026446,0.08808691,-0.049770296,0.4,1.0794726e-05,9.800798e-06,4.9897426e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
245338119,245335590,3801098,-0.00092921196,0.00026260898,0.00039852527,0.34906584,2.040981e-09,2.0779027e-09,3.6329104e-09,3801098,0.26169145,0.08658553,-0.050410993,0.4,1.0673196e-05,9.689718e-06,4.9924597e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
245537734,245535401,3801098,-0.000923127,0.00026113042,0.00040177678,0.34906584,2.0504556e-09,2.0872866e-09,3.6432282e-09,3801098,0.26190412,0.087438256,-0.05171571,0.4,1.056441e-05,9.589982e-06,4.9946734e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
245737583,245735213,3801098,-0.00092083105,0.00026229047,0.0004127049,0.34906584,2.059682e-09,2.0963504e-09,3.6429846e-09,3801098,0.2617966,0.0878368,-0.052867994,0.4,1.04674655e-05,9.5008545e-06,4.9965142e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
245938067,245935024,3801098,-0.00091761904,0.00026314263,0.00042204,0.34906584,2.0685915e-09,2.105056e-09,3.6390055e-09,3801098,0.2617154,0.088283435,-0.05413174,0.4,1.0381771e-05,9.421864e-06,4.9979876e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
246137115,246134835,3801098,-0.00091503275,0.00025924403,0.00043420008,0.34906584,2.0763016e-09,2.1124673e-09,3.6381735e-09,3801098,0.26177624,0.08830747,-0.055364646,0.4,1.0384406e-05,9.424254e-06,4.9992286e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
246536885,246534458,3801098,-0.0009026224,0.00027074615,0.00044558774,0.34906584,2.0857671e-09,2.1207718e-09,3.6420433e-09,3801098,0.2617013,0.08862111,-0.05784848,0.4,1.0379019e-05,9.419819e-06,5.0010435e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
246936510,246934080,3801098,-0.00091627985,0.0002694441,0.0004696135,0.34906584,2.0878028e-09,2.121022e-09,3.63791e-09,3801098,0.26195648,0.08819136,-0.059919156,0.4,1.03209895e-05,9.369747e-06,5.0022627e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
247136218,247133891,3801098,-0.00091094413,0.00026877873,0.0004748375,0.34906584,2.0862483e-09,2.1183801e-09,3.6355878e-09,3801098,0.26205277,0.088533014,-0.061388515,0.4,1.0264648e-05,9.3209555e-06,5.002711e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
247335946,247333702,3801098,-0.00090996537,0.00027539913,0.0004805736,0.34906584,2.0833915e-09,2.1143522e-09,3.6330403e-09,3801098,0.26174995,0.08861975,-0.0624236,0.4,1.018996e-05,9.256093e-06,5.0030794e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
247535754,247533513,3801098,-0.00089217484,0.00028127147,0.00048750336,0.34906584,2.0795625e-09,2.109414e-09,3.6305239e-09,3801098,0.2613676,0.089716926,-0.06372861,0.4,1.0098749e-05,9.176557e-06,5.003374e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
247735632,247733325,3801098,-0.0008901484,0.0002871368,0.0004885794,0.34906584,2.0751287e-09,2.1039097e-09,3.627517e-09,3801098,0.26102275,0.08992913,-0.06506615,0.4,9.993898e-06,9.08466e-06,5.0036206e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
247945484,247943126,3801098,-0.0008921076,0.00028045863,0.0004961017,0.34906584,2.071049e-09,2.0989062e-09,3.6254857e-09,3801098,0.2615055,0.08996095,-0.06622243,0.4,9.877008e-06,8.981703e-06,5.0038343e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
248135243,248132947,3801098,-0.0008983779,0.00028285655,0.0004999698,0.34906584,2.0652855e-09,2.0924025e-09,3.6249943e-09,3801098,0.26138148,0.08966922,-0.06741527,0.4,9.755306e-06,8.873985e-06,5.003936e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
248335083,248332757,3801098,-0.00091387826,0.00027619634,0.0005118902,0.34906584,2.0610038e-09,2.0874695e-09,3.6256755e-09,3801098,0.2619727,0.08874174,-0.068176076,0.4,9.63016e-06,8.7626695e-06,5.004115e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
248534802,248532568,3801098,-0.00090937165,0.00027534267,0.0005175837,0.34906584,2.0570463e-09,2.0829616e-09,3.6232168e-09,3801098,0.26202017,0.089229554,-0.06969173,0.4,9.504754e-06,8.650628e-06,5.0042345e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
248739853,248737381,3801098,-0.0009100568,0.00027758707,0.00051928405,0.34906584,2.053709e-09,2.07917e-09,3.6208285e-09,3801098,0.2618893,0.08932604,-0.07098607,0.4,9.38163e-06,8.540077e-06,5.004323e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
248849213,248847270,3801098,-0.000905357,0.00027614943,0.00052197126,0.34906584,2.0544322e-09,2.0797832e-09,3.600708e-09,3801098,0.26057884,0.08888392,-0.07063356,0.4,9.335043e-06,8.497705e-06,4.9794376e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
248939716,248937185,3801098,-0.0008978619,0.00027691128,0.000524357,0.34906584,2.0416766e-09,2.0666662e-09,3.6021317e-09,3801098,0.2606345,0.08961334,-0.07197063,0.4,9.2210785e-06,8.394839e-06,4.981647e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
249129438,249127005,3801098,-0.0008943567,0.0002797621,0.00053270883,0.34906584,2.0402475e-09,2.0649675e-09,3.6018486e-09,3801098,0.26083305,0.08968815,-0.07349583,0.4,9.228533e-06,8.401665e-06,4.9856462e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
