timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
58936648,3932170,-0.0033322745,0.00092552445,-0.0011702187,3932170,0.0,0.0,0.09634142,396825,0.0,0.0,0.0
58946668,3932170,-0.0033322535,0.0009255482,-0.0011710869,3932170,0.0,0.0,0.09633039,396825,0.0,0.0,0.0
59938919,3932170,-0.0033131952,0.00092265895,-0.0011941493,3932170,0.0,0.0,0.09611088,396825,0.0,0.0,0.0
60931168,3932170,-0.0032931603,0.0009188612,-0.0012361978,3932170,0.0,0.0,0.09586723,396825,0.0,0.0,0.0
61933441,3932170,-0.0032687683,0.0009171586,-0.0012676998,3932170,0.0,0.0,0.09660288,396825,0.0,0.0,0.0
62935716,3932170,-0.003249391,0.0009196018,-0.0012846654,3932170,0.0,0.0,0.09621231,396825,0.0,0.0,0.0
63937991,3932170,-0.0032325618,0.0009215434,-0.0013103777,3932170,0.0,0.0,0.09542612,396825,0.0,0.0,0.0
64930243,3932170,-0.00321186,0.0009208406,-0.001323027,3932170,0.0,0.0,0.095369354,396825,0.0,0.0,0.0
65932520,3932170,-0.0031962013,0.00091874076,-0.0013337253,3932170,0.0,0.0,0.09519375,396825,0.0,0.0,0.0
66934797,3932170,-0.0031781564,0.00091412105,-0.0013376876,3932170,0.0,0.0,0.09485127,396825,0.0,0.0,0.0
67937075,3932170,-0.0031616562,0.00090702047,-0.0013365096,3932170,0.0,0.0,0.09457123,396825,0.0,0.0,0.0
68939353,3932170,-0.0031476142,0.0009005763,-0.0013348825,3932170,0.0,0.0,0.094233155,396825,0.0,0.0,0.0
69931609,3932170,-0.0031318257,0.00089625886,-0.001354214,3932170,0.0,0.0,0.09411077,396825,0.0,0.0,0.0
