timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
598121578,3932170,0.002444757,-0.0013969084,0.0008165139,3932170,-0.016717596,-0.028476464,0.10990499,396825,0.0,0.0,0.0
598131603,3932170,0.0024444896,-0.0013968925,0.00081515417,3932170,-0.016716832,-0.028475164,0.109898545,396825,0.0,0.0,0.0
599123898,3932170,0.0024359887,-0.0013945103,0.0008038315,3932170,-0.016669145,-0.028393932,0.1094076,396825,0.0,0.0,0.0
600121209,3932170,0.0024381229,-0.00140089,0.0007997189,3932170,-0.016705718,-0.028456228,0.1094795,396825,0.0,0.0,0.0
601123529,3932170,0.0024187863,-0.0014045943,0.0007366774,3932170,-0.016476449,-0.02877464,0.10986972,396825,0.0,0.0,0.0
602120840,3932170,0.0023601751,-0.0014321501,0.00024779732,3932170,-0.015619023,-0.030148786,0.11076933,396825,0.0,0.0,0.0
603123160,3932170,0.0023534438,-0.001427944,0.00024689376,3932170,-0.015446106,-0.03066608,0.1126192,396825,0.0,0.0,0.0
604120472,3932170,0.002359439,-0.0014296058,0.00024762872,3932170,-0.01558882,-0.031025536,0.11439479,396825,0.0,0.0,0.0
605122792,3932170,0.0023187264,-0.001430137,-6.786665e-05,3932170,-0.014088805,-0.028929321,0.114969365,396825,0.0,0.0,0.0
606125119,3932170,0.0023129205,-0.0014317099,-0.000144981,3932170,-0.01397132,-0.028888972,0.11446206,396825,0.0,0.0,0.0
607122423,3932170,0.0023349554,-0.0014435328,-0.00014624186,3932170,-0.013392398,-0.028033812,0.11457326,396825,0.0,0.0,0.0
608114721,3932170,0.0023514396,-0.0014467827,-0.00014611956,3932170,-0.012958394,-0.02662884,0.11338489,396825,0.0,0.0,0.0
609122053,3932170,0.0023565758,-0.0014495674,-0.00014496584,3932170,-0.013029616,-0.026720623,0.11265179,396825,0.0,0.0,0.0
610119411,3932170,0.0023661796,-0.0014243964,-0.0001476001,3932170,-0.014480034,-0.025759859,0.11235681,396825,0.0,0.0,0.0
611121708,3932170,0.0023748288,-0.0014299982,-0.00020239528,3932170,-0.014570367,-0.025227645,0.11286296,396825,0.0,0.0,0.0
612118995,3932170,0.0023635293,-0.001473336,-0.00025790406,3932170,-0.015192469,-0.026072536,0.11264565,396825,0.0,0.0,0.0
613121312,3932170,0.0022233045,-0.0014058377,-0.00027395398,3932170,-0.015791468,-0.029215634,0.10938943,396825,0.0,0.0,0.0
614123633,3932170,0.002094282,-0.0013647354,-0.000278354,3932170,-0.015494825,-0.03369074,0.10544545,396825,0.0,0.0,0.0
615115929,3932170,0.0020158698,-0.0013372173,-0.0002873248,3932170,-0.015031498,-0.03638474,0.102559805,396825,0.0,0.0,0.0
616123261,3932170,0.0019785578,-0.0013264577,-0.0002756947,3932170,-0.013634917,-0.036761943,0.10042104,396825,0.0,0.0,0.0
617120579,3932170,0.0019615763,-0.0013199192,-0.0002705246,3932170,-0.012647704,-0.036323126,0.0991603,396825,0.0,0.0,0.0
