timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
383081861,383079197,3801098,-0.0021079131,0.00348791,0.0023084844,0.34906584,1.9461714e-09,1.942441e-09,3.6620247e-09,3801098,-0.03325025,0.0059468136,-0.033309836,0.4,5.0048147e-06,5.0048147e-06,5.004788e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
384085597,384083121,3801098,-0.002111604,0.0034839194,0.002298103,0.34906584,1.9400106e-09,1.93588e-09,3.649677e-09,3801098,-0.033138312,0.005926793,-0.03225225,0.4,4.987966e-06,4.987966e-06,4.9879386e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
385483872,385481624,3801098,-0.002105018,0.0034974825,0.0023032457,0.34906584,1.9450404e-09,1.940375e-09,3.6555192e-09,3801098,-0.033194643,0.005955906,-0.031126475,0.4,5.0010863e-06,5.0010863e-06,5.0010863e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
386482950,386480567,3801098,-0.0020858888,0.0035066055,0.0023086215,0.34906584,1.9454045e-09,1.9405415e-09,3.6709473e-09,3801098,-0.03326097,0.0066512357,-0.033559147,0.4,5.0037925e-06,5.0037925e-06,5.0037925e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
386682959,386680339,3801098,-0.0020844904,0.0035071014,0.0023082984,0.34906584,1.9451578e-09,1.9402973e-09,3.6703094e-09,3801098,-0.03322053,0.0067405347,-0.0346938,0.4,5.0040785e-06,5.0040785e-06,5.0040785e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
386883147,386880125,3801098,-0.0020787965,0.003504088,0.002312027,0.34906584,1.9452886e-09,1.940424e-09,3.6696326e-09,3801098,-0.033053312,0.007007375,-0.035822097,0.4,5.004311e-06,5.004311e-06,5.004311e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
387082454,387079911,3801098,-0.0020818212,0.0035054896,0.0023142525,0.34906584,1.9457622e-09,1.9409059e-09,3.6689753e-09,3801098,-0.033074386,0.0069189826,-0.03696729,0.4,5.0045055e-06,5.0045055e-06,5.0045055e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
387282098,387279697,3801098,-0.0020819572,0.003504587,0.0023143871,0.34906584,1.946649e-09,1.9418158e-09,3.6683223e-09,3801098,-0.03300813,0.0069461535,-0.037977822,0.4,5.00466e-06,5.00466e-06,5.00466e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
387482136,387479483,3801098,-0.0020722728,0.0034981787,0.002314775,0.34906584,1.9479562e-09,1.9431317e-09,3.667612e-09,3801098,-0.03269441,0.0074066864,-0.039130934,0.4,5.004786e-06,5.004786e-06,5.004786e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
387681697,387679269,3801098,-0.002079653,0.0035078297,0.0023145906,0.34906584,1.9496975e-09,1.9448763e-09,3.6703205e-09,3801098,-0.033137064,0.007089567,-0.04010388,0.4,5.0048598e-06,5.0048598e-06,5.0048598e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
388096494,388093825,3801098,-0.0020714083,0.0035064856,0.0023172866,0.34906584,1.9580617e-09,1.9532043e-09,3.6871957e-09,3801098,-0.03308646,0.0075244172,-0.04151191,0.4,5.005044e-06,5.005044e-06,5.005044e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
388485828,388483408,3801098,-0.0020557444,0.0034905516,0.002309095,0.34906584,1.9684139e-09,1.9635231e-09,3.7122578e-09,3801098,-0.03279097,0.008073202,-0.04250077,0.4,4.986327e-06,4.986327e-06,4.986327e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
389085138,389082767,3801098,-0.0020559013,0.003502785,0.0023135536,0.34906584,2.0117885e-09,2.0068498e-09,3.7784913e-09,3801098,-0.033701472,0.0083201,-0.043026265,0.4,4.9949267e-06,4.9949267e-06,4.9949267e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
389884311,389881912,3801098,-0.0020492263,0.0035129518,0.002316967,0.34906584,2.0782809e-09,2.0733395e-09,3.862536e-09,3801098,-0.035345864,0.009044586,-0.04324891,0.4,5.0006242e-06,5.0006242e-06,5.0006242e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
390084228,390081698,3801098,-0.0020524974,0.0035061247,0.0023171983,0.34906584,2.0956945e-09,2.0907596e-09,3.8830925e-09,3801098,-0.034168795,0.008318983,-0.043240976,0.4,5.0015246e-06,5.0015246e-06,5.0015246e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
390883277,390880845,3801098,-0.0020438335,0.0035115336,0.0023188286,0.34906584,2.1663784e-09,2.16149e-09,3.963971e-09,3801098,-0.035214297,0.009286677,-0.0430045,0.4,5.0036397e-06,5.0036397e-06,5.0036397e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
391282950,391280415,3801098,-0.0020390062,0.0035164477,0.0023199134,0.34906584,2.2016413e-09,2.1967828e-09,4.0038572e-09,3801098,-0.036013264,0.009853471,-0.042713076,0.4,5.0042067e-06,5.0042067e-06,5.0042067e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
391682418,391679988,3801098,-0.0020424565,0.0035172505,0.0023219828,0.34906584,2.2363258e-09,2.2315088e-09,4.043381e-09,3801098,-0.036184356,0.009387446,-0.043606233,0.4,5.0045783e-06,5.0045783e-06,5.0045783e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
392160903,392159475,3801098,-0.0020456463,0.0035209935,0.002322954,0.34906584,2.2779472e-09,2.2731896e-09,4.090388e-09,3801098,-0.03653907,0.009119935,-0.04454383,0.4,5.004947e-06,5.0049453e-06,5.004877e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
392481805,392479133,3801098,-0.0020464247,0.0035211288,0.0023230775,0.34906584,2.302665e-09,2.2979836e-09,4.1215555e-09,3801098,-0.03652307,0.009026426,-0.0427686,0.4,5.005002e-06,5.005002e-06,5.005002e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
392691883,392688909,3801098,-0.002054924,0.003524731,0.0023240491,0.34906584,2.3200029e-09,2.3153597e-09,4.1417945e-09,3801098,-0.03676855,0.008274156,-0.039385233,0.4,5.005031e-06,5.005031e-06,5.005031e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
392886044,392883701,3801098,-0.0020597589,0.0035235637,0.0023244692,0.34906584,2.3353963e-09,2.3307938e-09,4.1602437e-09,3801098,-0.036648147,0.007828557,-0.036730945,0.4,5.0051153e-06,5.0051153e-06,5.0051153e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
393085939,393083488,3801098,-0.0020460733,0.003508767,0.0023130781,0.34906584,2.3410203e-09,2.3364786e-09,4.160481e-09,3801098,-0.036539946,0.008011207,-0.0332707,0.4,4.9823952e-06,4.9823952e-06,4.9823952e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
393286335,393283274,3801098,-0.0020499188,0.0035147425,0.0023156684,0.34906584,2.3590374e-09,2.3545315e-09,4.183055e-09,3801098,-0.036740076,0.007779041,-0.029813472,0.4,4.986435e-06,4.986435e-06,4.986435e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
393486051,393483060,3801098,-0.0020554978,0.0035148233,0.002317543,0.34906584,2.3763884e-09,2.3719193e-09,4.205323e-09,3801098,-0.03655601,0.0075063133,-0.027478026,0.4,4.989972e-06,4.989972e-06,4.989972e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
393685262,393682849,3801098,-0.002063275,0.003515918,0.0023191553,0.34906584,2.3925961e-09,2.3881697e-09,4.2266075e-09,3801098,-0.03645751,0.0072025843,-0.026363673,0.4,4.9927617e-06,4.9927617e-06,4.9927617e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
394414089,394412067,3801098,-0.0020770186,0.0035192724,0.0023237427,0.34906584,2.4471905e-09,2.4429334e-09,4.3003197e-09,3801098,-0.036220796,0.0071291123,-0.02741693,0.4,4.999262e-06,4.999256e-06,4.999146e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
394684356,394681778,3801098,-0.0020905223,0.0035130847,0.0023245632,0.34906584,2.4546842e-09,2.4505755e-09,4.3265813e-09,3801098,-0.035874087,0.007096673,-0.028565064,0.4,5.0007347e-06,5.0007347e-06,5.0007347e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
395083911,395081351,3801098,-0.0020973834,0.0035162217,0.0023259385,0.34906584,2.4696727e-09,2.4658016e-09,4.3647104e-09,3801098,-0.035739593,0.0071997894,-0.030110901,0.4,5.002258e-06,5.002258e-06,5.002258e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
395683295,395680710,3801098,-0.0020443164,0.0035388165,0.0023322236,0.34906584,2.4817137e-09,2.4794067e-09,4.4210533e-09,3801098,-0.035678025,0.0076619745,-0.03149301,0.4,5.003659e-06,5.003659e-06,5.003659e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
396492408,396489847,3801098,-0.0021285578,0.0035612774,0.0023348841,0.34906584,2.4816043e-09,2.4807163e-09,4.5022204e-09,3801098,-0.035546597,0.007879434,-0.032946095,0.4,5.0045956e-06,5.0045956e-06,5.0045956e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
396692112,396689632,3801098,-0.0021464403,0.0035670002,0.0023352616,0.34906584,2.4784592e-09,2.477539e-09,4.5222093e-09,3801098,-0.035494782,0.007995722,-0.03394379,0.4,5.0047297e-06,5.0047297e-06,5.0047297e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
397091911,397089205,3801098,-0.0021623478,0.0035815267,0.0023351468,0.34906584,2.4695048e-09,2.4685765e-09,4.562069e-09,3801098,-0.035339516,0.008160631,-0.034992423,0.4,5.004933e-06,5.004933e-06,5.004933e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
397481427,397478789,3801098,-0.0021619347,0.0035758705,0.002334817,0.34906584,2.4570992e-09,2.456471e-09,4.6007202e-09,3801098,-0.035279673,0.00822162,-0.035990935,0.4,5.005064e-06,5.005064e-06,5.005064e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
399494242,399491639,3801098,-0.002163,0.0036488532,0.0023341656,0.34906584,2.36585e-09,2.3678481e-09,4.746389e-09,3801098,-0.034015637,0.008209456,-0.035790212,0.4,4.991234e-06,4.991234e-06,4.991234e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
399883592,399881223,3801098,-0.0021478382,0.0036933662,0.0023380779,0.34906584,2.3484754e-09,2.3498177e-09,4.7776356e-09,3801098,-0.033545103,0.008013026,-0.037033446,0.4,4.9958003e-06,4.9958003e-06,4.9958003e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
401082592,401079948,3801098,-0.0021740906,0.0036223037,0.0023423934,0.34906584,2.2941433e-09,2.2951576e-09,4.8701403e-09,3801098,-0.034177568,0.008242136,-0.038006816,0.4,5.002481e-06,5.002481e-06,5.002481e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
401486914,401484510,3801098,-0.0021790802,0.00363753,0.0023433869,0.34906584,2.275731e-09,2.2766724e-09,4.8973514e-09,3801098,-0.034007218,0.008276857,-0.03926223,0.4,5.003428e-06,5.003428e-06,5.003428e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
404463404,404461335,3801098,-0.0021311333,0.0036649022,0.00237573,0.34906584,2.1816144e-09,2.1806732e-09,5.082288e-09,3801098,-0.03372961,0.007770362,-0.038386285,0.4,5.004065e-06,5.0040694e-06,5.0039075e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
405483354,405480256,3801098,-0.002103099,0.0036622214,0.0023795483,0.34906584,2.1279436e-09,2.1267823e-09,5.136699e-09,3801098,-0.03373489,0.007529522,-0.040349077,0.4,5.0048197e-06,5.0048197e-06,5.0048197e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
405851816,405849854,3801098,-0.00210036,0.0036569126,0.0023789124,0.34906584,2.1387578e-09,2.1375952e-09,5.152446e-09,3801098,-0.033762123,0.007500824,-0.04145509,0.4,5.0051276e-06,5.0051303e-06,5.0049775e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
408383545,408382146,3801098,-0.0020931866,0.0036366528,0.0023676774,0.34906584,2.0532462e-09,2.0517734e-09,5.2612106e-09,3801098,-0.03374029,0.007591036,-0.04045406,0.4,5.002751e-06,5.002751e-06,5.00258e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
409892956,409890537,3801098,-0.002117609,0.0036386123,0.0023497797,0.34906584,2.0351298e-09,2.03419e-09,5.300615e-09,3801098,-0.033754766,0.007594293,-0.03944125,0.4,5.004898e-06,5.004898e-06,5.0047265e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
