timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
20065293,20062613,3801098,-0.0025902758,0.004553153,0.0022171768,0.34906584,7.457288e-09,1.0014867e-08,9.8089394e-08,3801098,0.0,0.0,-0.033571165,0.4,0.0003991915,0.0003991915,4.989893e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
20864267,20861857,3801098,-0.0026014354,0.0045632613,0.0022833564,0.34906584,6.2131478e-09,8.560997e-09,8.9230525e-08,3801098,0.0,0.0,-0.03470508,0.4,0.00039984632,0.00039984632,4.9980786e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21463643,21461289,3801098,-0.0026101873,0.0045738136,0.002374169,0.34906584,5.433453e-09,7.620538e-09,8.2460744e-08,3801098,0.0,0.0,-0.03594017,0.4,0.0004000865,0.0004000865,5.001081e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21863270,21860911,3801098,-0.0026071635,0.004567037,0.002438557,0.34906584,5.0035402e-09,7.09475e-09,7.8370654e-08,3801098,0.0,0.0,-0.037103653,0.4,0.00040018393,0.00040018393,5.0022986e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22262931,22260530,3801098,-0.0026125086,0.0045685144,0.0024565922,0.34906584,4.639701e-09,6.6288064e-09,7.4120024e-08,3801098,0.0,0.0,-0.038628656,0.4,0.00040024891,0.00040024891,5.003111e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22672519,22670140,3801098,-0.0026116287,0.0045908703,0.0024423378,0.34906584,4.3313455e-09,6.224963e-09,7.0118915e-08,3801098,0.0,0.0,-0.04041203,0.4,0.00040029344,0.00040029344,5.0036674e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23062155,23059770,3801098,-0.002616586,0.0045962627,0.002454622,0.34906584,4.074768e-09,5.886373e-09,6.66512e-08,3801098,0.0,0.0,-0.0421227,0.4,0.00040032138,0.00040032138,5.004017e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23472014,23469393,3801098,-0.002621616,0.0046017286,0.002471523,0.34906584,3.8587418e-09,5.584546e-09,6.30765e-08,3801098,0.0,0.0,-0.04366872,0.4,0.00040034097,0.00040034097,5.0042613e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23871421,23869001,3801098,-0.0026151459,0.0046003927,0.0024843845,0.34906584,3.6759922e-09,5.3285536e-09,5.9988594e-08,3801098,0.0,0.0,-0.04555846,0.4,0.000400354,0.000400354,5.0044246e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24270986,24268622,3801098,-0.0026080154,0.004598218,0.002504161,0.34906584,3.5209062e-09,5.1114735e-09,5.7331352e-08,3801098,0.0,0.0,-0.04732254,0.4,0.00040036195,0.00040036195,5.0045237e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24670642,24668243,3801098,-0.002628241,0.0046183034,0.0025003643,0.34906584,3.388832e-09,4.920402e-09,5.4747403e-08,3801098,-0.006264053,-0.007203504,-0.048754696,0.4,0.00039293498,0.00039303643,5.0045996e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24870589,24868054,3801098,-0.002633749,0.0046123546,0.002547198,0.34906584,3.336373e-09,4.829761e-09,5.3265833e-08,3801098,-0.00859109,-0.011753619,-0.049174067,0.4,0.0003707205,0.00037098757,5.004623e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25070993,25067863,3801098,-0.0026307295,0.004608644,0.0025754995,0.34906584,3.2996395e-09,4.7552025e-09,5.183749e-08,3801098,-0.011013344,-0.010611995,-0.049705464,0.4,0.00033412396,0.0003345286,5.0046488e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25270350,25267673,3801098,-0.0026248035,0.004603166,0.0025825286,0.34906584,3.2796734e-09,4.6965476e-09,5.046101e-08,3801098,-0.0077614374,-0.0051424853,-0.050405953,0.4,0.00028975125,0.00029021705,5.0046674e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25469870,25467483,3801098,-0.0026122702,0.0045902925,0.002642833,0.34906584,3.273115e-09,4.6524424e-09,4.9137295e-08,3801098,-0.0063830735,0.010398596,-0.051539563,0.4,0.00024526502,0.00024571663,5.004687e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25669725,25667292,3801098,-0.0026101915,0.004577466,0.0026832374,0.34906584,3.275227e-09,4.6113824e-09,4.7654595e-08,3801098,0.003937358,0.012413429,-0.05333471,0.4,0.00020570129,0.00020609559,5.004701e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25874695,25872097,3801098,-0.0026049106,0.0045856265,0.0027120607,0.34906584,3.2833891e-09,4.583647e-09,4.644042e-08,3801098,-0.03024829,0.025360547,-0.055331443,0.4,0.00017282338,0.00017315401,5.0047133e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
26064327,26061916,3801098,-0.0025915352,0.004558447,0.0027304282,0.34906584,3.2792309e-09,4.5391113e-09,4.5066592e-08,3801098,-0.018943481,0.030014263,-0.057698477,0.4,0.00014622207,0.00014649458,4.982587e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
26264114,26261726,3801098,-0.0025928798,0.004559332,0.002765808,0.34906584,3.2952654e-09,4.522501e-09,4.3973106e-08,3801098,-0.024482198,0.032316703,-0.060354643,0.4,0.00012564611,0.00012587363,4.9866553e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
26464110,26461536,3801098,-0.002593108,0.004559793,0.0027942234,0.34906584,3.3119738e-09,4.50731e-09,4.2905377e-08,3801098,-0.017399715,0.037068997,-0.06080895,0.4,0.00010894781,0.000109140565,4.9899427e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
26664272,26661355,3801098,-0.0025924637,0.004561301,0.0028132543,0.34906584,3.3286436e-09,4.4930553e-09,4.186373e-08,3801098,-0.024210073,0.035148654,-0.0600725,0.4,9.526979e-05,9.544067e-05,4.9926325e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
26863814,26861155,3801098,-0.0025912095,0.0045610657,0.0028463241,0.34906584,3.3452145e-09,4.479672e-09,4.0854044e-08,3801098,-0.021605747,0.037694126,-0.05914067,0.4,8.417842e-05,8.433092e-05,4.994836e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
27073997,27070956,3801098,-0.0025880346,0.0045621917,0.0028657292,0.34906584,3.3630452e-09,4.468652e-09,3.9870205e-08,3801098,-0.022480093,0.02910497,-0.059087664,0.4,7.514694e-05,7.529174e-05,4.996722e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
27263227,27260775,3801098,-0.0025885606,0.0045651817,0.002882461,0.34906584,3.3793484e-09,4.4617607e-09,3.9071413e-08,3801098,-0.01599929,0.033757824,-0.059015453,0.4,6.794947e-05,6.8092995e-05,4.998119e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
27473624,27470575,3801098,-0.0025840846,0.0045664036,0.0028928665,0.34906584,3.397627e-09,4.448153e-09,3.797378e-08,3801098,-0.018022291,0.019045113,-0.05930798,0.4,6.201348e-05,6.216021e-05,4.999377e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
27673394,27670399,3801098,-0.0025848341,0.0045635365,0.0029382198,0.34906584,3.4154224e-09,4.4395114e-09,3.7068027e-08,3801098,-0.010559246,0.02687914,-0.059337813,0.4,5.717693e-05,5.732222e-05,5.0003555e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
27862820,27860204,3801098,-0.0025860975,0.004569373,0.0029241908,0.34906584,3.4326688e-09,4.4353428e-09,3.6318337e-08,3801098,-0.008272784,0.028943775,-0.059708446,0.4,5.3230746e-05,5.3383967e-05,5.001127e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
28062582,28060013,3801098,-0.002586526,0.004580454,0.0028746712,0.34906584,3.4509404e-09,4.4271258e-09,3.5386726e-08,3801098,-0.00826578,0.01989131,-0.06061925,0.4,4.9970517e-05,5.0145933e-05,5.001767e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
28262244,28259823,3801098,-0.0025837321,0.00457519,0.0029224847,0.34906584,3.4699965e-09,4.430722e-09,3.4845133e-08,3801098,0.00025807743,0.0070885895,-0.061373428,0.4,4.7275535e-05,4.7455884e-05,5.0023327e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
28472049,28469623,3801098,-0.0025852832,0.0045783683,0.0029136755,0.34906584,3.489697e-09,4.4265533e-09,3.405634e-08,3801098,0.0025564858,0.001038367,-0.0624178,0.4,4.5031287e-05,4.519396e-05,5.002796e-06,527625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
