timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
30632740,3932170,-0.0037206493,0.001031246,-0.0011278044,3932170,0.0,0.0,0.09407495,396825,0.0,0.0,0.0
30642756,3932170,-0.0037206935,0.0010312583,-0.0011278178,3932170,0.0,0.0,0.09407607,396825,0.0,0.0,0.0
31634990,3932170,-0.0037102252,0.0010317321,-0.0012172228,3932170,0.0,0.0,0.09412399,396825,0.0,0.0,0.0
32637245,3932170,-0.0036976405,0.0010326055,-0.0013377847,3932170,0.0,0.0,0.094366394,396825,0.0,0.0,0.0
33629479,3932170,-0.00368386,0.0010324753,-0.0014326567,3932170,0.0,0.0,0.09420723,396825,0.0,0.0,0.0
34631738,3932170,-0.0036692054,0.001031487,-0.0014986817,3932170,0.0,0.0,0.09409854,396825,0.0,0.0,0.0
35633994,3932170,-0.0036543666,0.0010303013,-0.0015338402,3932170,0.0,0.0,0.09473747,396825,0.0,0.0,0.0
36636254,3932170,-0.0036385788,0.0010292801,-0.0015668983,3932170,0.0,0.0,0.09519653,396825,0.0,0.0,0.0
37638510,3932170,-0.003622816,0.0010282403,-0.0015810815,3932170,0.0,0.0,0.09558382,396825,0.0,0.0,0.0
38630757,3932170,-0.0036168525,0.0010277745,-0.0015776727,3932170,0.0,0.0,0.09604445,396825,0.0,0.0,0.0
39633008,3932170,-0.0036162995,0.0010275848,-0.0015779688,3932170,0.0,0.0,0.096109755,396825,0.0,0.0,0.0
40635278,3932170,-0.0036130112,0.0010263198,-0.0015737162,3932170,0.0,0.0,0.09619916,396825,0.0,0.0,0.0
41637528,3932170,-0.0036050938,0.0010238828,-0.0015675622,3932170,0.0,0.0,0.09630178,396825,0.0,0.0,0.0
