timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
211738688,3932170,-0.0012203485,0.00029655398,-0.0005185743,3932170,0.052240778,0.12533326,0.145293,396825,0.0,0.0,0.0
211748730,3932170,-0.001220349,0.0002965541,-0.0005185745,3932170,0.052240796,0.12533331,0.14529306,396825,0.0,0.0,0.0
212741053,3932170,-0.0012044468,0.00029144413,-0.0005301404,3932170,0.052240726,0.12533313,0.1456316,396825,0.0,0.0,0.0
213743425,3932170,-0.0011932675,0.0002854463,-0.00054131093,3932170,0.05224073,0.12533315,0.14640473,396825,0.0,0.0,0.0
214735723,3932170,-0.001186601,0.00028333763,-0.0005478894,3932170,0.052240733,0.12533315,0.14601271,396825,0.0,0.0,0.0
215738035,3932170,-0.0011735809,0.00026523793,-0.00037482253,3932170,0.052984413,0.12540706,0.14613037,396825,0.0,0.0,0.0
216735367,3932170,-0.0011587004,0.00023899743,1.6842054e-05,3932170,0.053850885,0.1259053,0.14652564,396825,0.0,0.0,0.0
217742722,3932170,-0.0011367957,0.00020583949,0.00048282914,3932170,0.055387683,0.12701575,0.14531922,396825,0.0,0.0,0.0
218735042,3932170,-0.0011201903,0.00017083962,0.00095970905,3932170,0.057184964,0.1263936,0.14260907,396825,0.0,0.0,0.0
219742399,3932170,-0.0011009544,0.00013592976,0.001435969,3932170,0.059083242,0.12719467,0.13957335,396825,0.0,0.0,0.0
220744748,3932170,-0.0010895217,0.00010572458,0.0019115155,3932170,0.060438264,0.12787782,0.13536471,396825,0.0,0.0,0.0
221737065,3932170,-0.001076491,7.8341705e-05,0.0023435415,3932170,0.061323937,0.12811688,0.13068467,396825,0.0,0.0,0.0
222734402,3932170,-0.0010693946,5.4990403e-05,0.0028447146,3932170,0.06215386,0.12863892,0.12544699,396825,0.0,0.0,0.0
223736745,3932170,-0.0010544049,4.0190276e-05,0.0032816757,3932170,0.062484007,0.12854986,0.12003593,396825,0.0,0.0,0.0
224744104,3932170,-0.0010435339,3.758651e-05,0.0037072264,3932170,0.06319894,0.1287796,0.11434707,396825,0.0,0.0,0.0
225736427,3932170,-0.0010073676,3.6576832e-05,0.0042143804,3932170,0.06364368,0.12807764,0.109303236,396825,0.0,0.0,0.0
226743785,3932170,-0.0009499777,4.3429758e-05,0.004749618,3932170,0.06449874,0.1271674,0.10530992,396825,0.0,0.0,0.0
227736110,3932170,-0.0008655031,4.8201684e-05,0.00514584,3932170,0.06509574,0.12489604,0.10129769,396825,0.0,0.0,0.0
228733445,3932170,-0.0007523939,5.2675172e-05,0.0055840136,3932170,0.066402,0.12217939,0.09621711,396825,0.0,0.0,0.0
229735793,3932170,-0.0006016296,5.8205354e-05,0.0062168003,3932170,0.06875015,0.11795831,0.088520385,396825,0.0,0.0,0.0
230743152,3932170,-0.00039487638,4.6296933e-05,0.0070867934,3932170,0.07321726,0.112509586,0.07773631,396825,0.0,0.0,0.0
231745500,3932170,-0.0002013575,3.771834e-05,0.007879573,3932170,0.07805431,0.106548175,0.064506575,396825,0.0,0.0,0.0
232742837,3932170,-5.8999824e-05,-1.4234918e-05,0.008395502,3932170,0.08122416,0.102234945,0.06379335,396825,0.0,0.0,0.0
233735161,3932170,0.00012184755,5.1983643e-05,0.008317026,3932170,0.08053729,0.102544904,0.06355514,396825,0.0,0.0,0.0
234737510,3932170,0.00029474383,0.00012572312,0.007996683,3932170,0.079587065,0.10531499,0.064789295,396825,0.0,0.0,0.0
235734847,3932170,0.00039136293,0.0003629667,0.007787611,3932170,0.07584822,0.105001256,0.07277729,396825,0.0,0.0,0.0
236737195,3932170,0.00039898162,0.0006332866,0.007393705,3932170,0.07268493,0.09663645,0.08749295,396825,0.0,0.0,0.0
237744559,3932170,0.00037809036,0.00087544037,0.0070046685,3932170,0.07862869,0.084594734,0.10660782,396825,0.0,0.0,0.0
238736882,3932170,0.00035056833,0.0010670965,0.0065727783,3932170,0.09321998,0.071729064,0.12624586,396825,0.0,0.0,0.0
239734220,3932170,0.00032713852,0.0012279308,0.0061594835,3932170,0.11240296,0.060561426,0.14558674,396825,0.0,0.0,0.0
240736569,3932170,0.0002932644,0.0013365186,0.0056530028,3932170,0.13122527,0.05015799,0.16162135,396825,0.0,0.0,0.0
