timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
75356086,5.009619,3.3290038,1,0,1,0,1,0,0
75366081,5.009619,3.3290038,1,0,1,0,1,0,0
75856092,5.016064,3.3290038,1,0,1,0,1,0,0
76366077,5.014453,3.3306153,1,0,1,0,1,0,0
76856097,5.016064,3.3306153,1,0,1,0,1,0,0
77356092,5.0112305,3.3273926,1,0,1,0,1,0,0
77856179,5.0450683,3.3273926,1,0,1,0,1,0,0
78356501,4.9709473,3.3290038,1,0,1,0,1,0,0
78856089,5.016064,3.3306153,1,0,1,0,1,0,0
79356134,5.043457,3.3322265,1,0,1,0,1,0,0
79856077,4.941943,3.3306153,1,0,1,0,1,0,0
80356336,5.016064,3.3290038,1,0,1,0,1,0,0
80856074,5.017676,3.3306153,1,0,1,0,1,0,0
81356074,5.014453,3.3290038,1,0,1,0,1,0,0
81856076,5.019287,3.3290038,1,0,1,0,1,0,0
82356134,5.040234,3.3290038,1,0,1,0,1,0,0
82856126,4.941943,3.3241699,1,0,1,0,1,0,0
83356075,5.0128417,3.3322265,1,0,1,0,1,0,0
83856145,4.9918942,3.3306153,1,0,1,0,1,0,0
84356091,5.009619,3.3290038,1,0,1,0,1,0,0
84856661,5.040234,3.3306153,1,0,1,0,1,0,0
85356081,4.9435544,3.3290038,1,0,1,0,1,0,0
85856075,5.014453,3.3290038,1,0,1,0,1,0,0
86356076,5.041846,3.3338377,1,0,1,0,1,0,0
86856075,4.9387207,3.3290038,1,0,1,0,1,0,0
87356186,5.0128417,3.3306153,1,0,1,0,1,0,0
87856075,5.009619,3.3290038,1,0,1,0,1,0,0
88356074,4.941943,3.3306153,1,0,1,0,1,0,0
88856085,4.9628906,3.325781,1,0,1,0,1,0,0
89367111,5.0740724,3.3290038,1,0,1,0,1,0,0
