timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
788145391,5.0611815,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
788155526,4.8114257,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
788644951,4.8645997,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
789144935,4.6970215,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
789645035,4.856543,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
790144938,4.9097166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
790645183,4.7228026,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
791144939,4.8694334,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
791644978,4.7453613,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
792145756,4.7421384,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
792645472,4.969336,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
793145003,4.861377,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
793644935,4.6567383,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
794145253,4.8855467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
794644943,4.87749,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
795144949,4.5938964,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
795644938,4.788867,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
796144939,4.90166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
796646293,4.661572,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
797145336,4.790478,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
797645125,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
798147807,4.8855467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
798644938,4.9081054,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
799144938,4.8968263,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
799644935,4.6680174,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
800144957,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
800644938,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
801145996,4.621289,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
801645837,4.87749,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
802144948,4.817871,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
802655016,4.6599607,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
803144979,4.6631837,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
803644938,4.875879,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
804144935,4.639014,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
804645076,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
805144938,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
805646415,4.838818,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
806145581,4.975781,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
806645075,5.016064,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
807144935,4.8984375,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
807644938,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
808145005,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
808644935,4.875879,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
809145219,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
809644938,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
810144966,4.916162,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
810645711,4.9097166,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
811145493,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
811644972,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
812144939,4.6583495,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
812645138,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
813144935,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
813644938,4.9612794,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
814144939,4.8887696,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
814644937,4.882324,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
815146328,4.6712403,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
815645937,4.903271,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
816145168,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
