timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
1728923944,4.92583,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1728933940,4.8210936,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1729424156,4.6696286,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1729923939,4.9177732,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1730423964,4.7211914,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1730923943,4.524609,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1731423936,4.8194823,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1731925475,4.875879,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1732424803,4.590674,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1732924139,4.790478,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1733426413,4.9338865,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1733924144,4.7663083,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1734423939,4.92583,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1734923949,4.8984375,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1735423940,4.990283,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1735923936,4.7711425,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1736425202,4.956445,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1736924251,4.8210936,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1737424070,4.956445,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1737923939,4.9596677,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1738424156,4.817871,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1738923939,4.956445,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
1739423945,4.838818,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
