timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
717684947,4.9854493,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
717695613,4.9371095,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
718184942,4.6454587,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
718684983,4.9354978,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
719184938,4.8694334,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
719684943,4.701855,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
720185240,4.87749,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
720684938,4.9467773,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
721185112,4.966113,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
721684938,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
722184935,4.838818,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
722684938,4.676074,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
723184964,4.8065915,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
723684942,4.904883,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
724184935,4.674463,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
724685207,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
725184935,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
725685024,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
726184935,4.8855467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
726685138,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
727184935,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
727684938,4.8581543,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
728184938,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
728685075,4.8597655,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
729185072,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
729684938,4.8984375,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
730184938,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
730684935,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
731185039,4.875879,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
731684935,4.890381,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
732185186,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
732684942,4.7840333,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
733184942,4.8355956,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
733684958,4.8791013,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
734184979,4.9226074,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
734684938,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
735184938,4.6728516,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
735684943,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
736184938,4.8952146,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
736685099,4.887158,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
737184938,4.875879,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
737685409,4.8936033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
738184935,4.6776853,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
738684939,4.9242187,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
739184935,4.827539,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
739684996,4.676074,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
740184936,4.8839355,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
740684938,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
741185010,4.661572,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
741684938,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
742186362,4.787256,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
742685711,4.7324705,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
743185162,4.891992,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
743684947,4.9129395,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
744184946,4.7211914,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
744684938,4.701855,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
745184979,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
745684945,4.7083006,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
746184938,4.927441,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
746685285,4.9322753,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
747184939,4.7179685,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
